dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.295	0.799845	0.003	0.219	2.076	2.298
Amazon_employee_access	0.942173	10.238	0.799994	0.004	0.136	10.102	10.241
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.022	0.799980	0.002	0.040	0.983	1.025
BNG(breast-w)	0.986919	16.538	0.799980	0.004	0.241	16.297	16.543
BNG(cmc)	0.573689	31.594	0.799986	0.004	0.301	31.293	31.598
BNG(tic-tac-toe)	0.785878	16.525	0.799980	0.004	0.238	16.287	16.529
Bank_Customer_Churn_Dataset	0.866500	1.986	0.800000	0.002	0.082	1.904	1.988
Basketball_c	0.708955	0.242	0.800000	0.002	0.033	0.210	0.245
Cardiovascular-Disease-dataset	0.731500	50.571	0.800000	0.006	0.396	50.176	50.577
Click_prediction_small	0.831539	5.966	0.799990	0.003	0.075	5.891	5.969
Credit_c	0.704136	41.320	0.801311	0.006	0.789	40.531	41.326
Customer_Personality_Analysis	0.892857	0.492	0.800000	0.002	0.047	0.445	0.495
Diabetic_Retinopathy_Debrecen	0.757576	0.262	0.799305	0.002	0.031	0.232	0.265
E-CommereShippingData	0.670455	2.155	0.799982	0.003	0.065	2.090	2.158
Employee	0.853921	0.707	0.799914	0.002	0.026	0.682	0.710
FICO-HELOC-cleaned	0.739241	2.580	0.799919	0.003	0.134	2.446	2.583
Firm-Teacher_Clave-Direction_Classification	0.780093	2.402	0.800000	0.003	0.099	2.304	2.405
Fitness_Club_c	0.802013	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.334	0.800000	0.002	0.035	0.299	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.336	0.800000	0.002	0.036	0.299	0.338
Gender_Gap_in_Spanish_WP	0.588421	0.843	0.799831	0.002	0.037	0.805	0.845
GesturePhaseSegmentationProcessed	0.636962	2.978	0.799959	0.003	0.164	2.814	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.814	0.797432	0.003	0.058	1.756	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.052	0.355	0.409
INNHotelsGroup	0.866713	16.038	0.800000	0.004	0.327	15.711	16.043
Indian_pines	0.928923	11.393	0.799978	0.007	0.962	10.431	11.400
JapaneseVowels	0.995484	2.180	0.799920	0.003	0.081	2.099	2.183
