dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.521	0.799845	0.003	0.222	2.299	2.524
Amazon_employee_access	0.942173	10.183	0.799994	0.004	0.139	10.044	10.187
BLE_RSSI_dataset_for_Indoor_localization	0.735103	1.018	0.799980	0.002	0.033	0.984	1.020
BNG(breast-w)	0.986538	16.754	0.799980	0.004	0.238	16.516	16.758
BNG(cmc)	0.576221	31.592	0.799986	0.005	0.302	31.290	31.597
BNG(tic-tac-toe)	0.793625	16.507	0.799980	0.004	0.241	16.266	16.512
Bank_Customer_Churn_Dataset	0.868000	1.988	0.800000	0.003	0.070	1.918	1.991
Basketball_c	0.708955	0.252	0.800000	0.003	0.042	0.210	0.255
Cardiovascular-Disease-dataset	0.731357	49.390	0.800000	0.005	0.395	48.995	49.395
Click_prediction_small	0.831790	6.031	0.799990	0.003	0.076	5.955	6.034
Credit_c	0.702978	41.772	0.801311	0.006	0.791	40.980	41.778
Customer_Personality_Analysis	0.888393	0.497	0.800000	0.003	0.047	0.449	0.499
Diabetic_Retinopathy_Debrecen	0.744589	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.670455	2.158	0.799982	0.003	0.066	2.093	2.161
Employee	0.862513	0.711	0.799914	0.003	0.026	0.685	0.714
FICO-HELOC-cleaned	0.741772	2.580	0.799919	0.004	0.133	2.447	2.584
Firm-Teacher_Clave-Direction_Classification	0.752315	2.420	0.800000	0.003	0.101	2.319	2.423
Fitness_Club_c	0.805369	0.188	0.799596	0.003	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.659375	0.336	0.800000	0.003	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.340	0.800000	0.003	0.036	0.304	0.344
Gender_Gap_in_Spanish_WP	0.594737	0.847	0.799831	0.003	0.037	0.810	0.849
GesturePhaseSegmentationProcessed	0.645063	2.998	0.799959	0.003	0.172	2.826	3.001
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.813	0.797432	0.009	0.058	1.755	1.823
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.411	0.800000	0.003	0.051	0.359	0.413
INNHotelsGroup	0.870021	15.923	0.800000	0.004	0.303	15.620	15.927
Indian_pines	0.928376	11.327	0.799978	0.008	0.979	10.347	11.334
JapaneseVowels	0.994982	2.196	0.799920	0.003	0.084	2.112	2.200
KDDCup09_upselling	0.787524	1.811	0.799922	0.003	0.148	1.663	1.814
MIC	0.906061	1.076	0.799879	0.003	0.160	0.916	1.079
MagicTelescope	0.877760	4.846	0.800000	0.003	0.116	4.730	4.849
Marketing_Campaign	0.892857	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.960000	0.409	0.800000	0.002	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.833333	0.295	0.799824	0.003	0.019	0.276	0.298
PhishingWebsites	0.971506	3.191	0.800000	0.003	0.148	3.043	3.194
PieChart3	0.879630	0.358	0.799443	0.002	0.056	0.302	0.361
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.880383	0.352	0.799617	0.003	0.054	0.298	0.354
Pumpkin_Seeds	0.882000	0.400	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.867299	0.378	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.972850	97.569	0.800000	0.006	0.675	96.894	97.575
Satellite	0.993137	1.477	0.800000	0.003	0.107	1.370	1.481
Telecom_Churn_Dataset	0.949025	0.656	0.799880	0.002	0.043	0.613	0.658
UJI_Pen_Characters	0.505495	2.732	0.799853	0.003	0.122	2.610	2.734
Water_Quality_and_Potability	0.643293	0.490	0.799756	0.003	0.022	0.467	0.493
Wilt	0.989637	0.477	0.799834	0.002	0.019	0.458	0.480
abalone	0.632775	0.637	0.799856	0.002	0.026	0.611	0.639
ada	0.845783	1.385	0.799855	0.003	0.102	1.283	1.388
ada_agnostic	0.832421	1.529	0.799868	0.006	0.108	1.421	1.534
ada_prior	0.832402	0.827	0.799955	0.003	0.039	0.788	0.829
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.259	0.800000	0.003	0.017	0.242	0.262
allbp	0.974834	0.920	0.799841	0.003	0.061	0.859	0.923
allrep	0.973510	0.914	0.799841	0.004	0.058	0.856	0.919
analcatdata_authorship	0.982249	0.461	0.799049	0.003	0.095	0.366	0.464
artificial-characters	0.698630	1.900	0.799961	0.003	0.046	1.854	1.902
autoUniv-au4-2500	0.486000	1.530	0.800000	0.003	0.199	1.331	1.534
autoUniv-au7-1100	0.390909	0.201	0.800000	0.003	0.019	0.182	0.204
bank	0.900918	23.356	0.799982	0.004	0.382	22.974	23.360
banknote_authentication	0.549091	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.875723	0.371	0.799769	0.003	0.036	0.335	0.374
churn	0.942000	1.079	0.800000	0.003	0.062	1.018	1.083
cmc	0.596610	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969941	3.980	0.799971	0.004	0.343	3.636	3.984
contraceptive_method_choice	0.627119	0.236	0.799728	0.003	0.017	0.219	0.239
credit	0.775950	3.961	0.799988	0.003	0.095	3.866	3.964
default_of_credit_card_clients	0.825500	12.370	0.800000	0.005	0.387	11.983	12.375
delta_ailerons	0.947405	0.762	0.799972	0.003	0.025	0.737	0.765
dis	0.986755	0.924	0.799841	0.003	0.062	0.863	0.927
dna	0.937304	3.276	0.799749	0.004	0.366	2.910	3.281
drug_consumption	0.403183	0.310	0.799894	0.002	0.023	0.287	0.312
dry_bean_dataset	0.927286	3.338	0.799941	0.003	0.123	3.215	3.341
eeg-eye-state	0.958611	3.718	0.800000	0.004	0.128	3.591	3.722
electricity	0.829306	21.567	0.799987	0.005	0.253	21.313	21.572
estimation_of_obesity_levels	0.976359	0.397	0.799621	0.002	0.030	0.368	0.400
eye_movements	0.579525	3.021	0.799927	0.005	0.163	2.859	3.026
eye_movements_bin	0.589356	1.766	0.799947	0.003	0.099	1.667	1.769
first-order-theorem-proving	0.612745	2.233	0.799935	0.003	0.174	2.058	2.236
gas-drift	0.996046	11.195	0.800000	0.007	1.014	10.180	11.201
gina_agnostic	0.815562	23.296	0.799885	0.011	2.398	20.897	23.307
golf_play_dataset_extended	0.931507	0.192	0.800000	0.003	0.016	0.176	0.194
heloc	0.722500	2.550	0.800000	0.004	0.115	2.435	2.554
house_16H	0.883617	3.304	0.799970	0.003	0.119	3.185	3.307
htru	0.979888	4.264	0.799978	0.003	0.080	4.183	4.267
ibm-employee-performance	1.000000	0.403	0.800000	0.002	0.051	0.352	0.405
in_vehicle_coupon_recommendation	0.715829	3.052	0.800729	0.003	0.131	2.920	3.055
internet_firewall	0.929808	42.265	0.799991	0.004	0.170	42.095	42.269
jm1	0.815342	2.675	0.800000	0.003	0.117	2.558	2.679
jungle_chess_2pcs_raw_endgame_complete	0.855422	20.940	0.799996	0.004	0.185	20.755	20.943
kdd_ipums_la_97-small	0.867052	1.107	0.799923	0.003	0.061	1.046	1.110
kr-vs-k	0.618318	28.723	0.799971	0.004	0.130	28.592	28.727
kropt	0.622060	27.788	0.799971	0.004	0.115	27.672	27.791
led24	0.729688	0.717	0.800000	0.002	0.056	0.661	0.719
led7	0.740625	0.448	0.800000	0.003	0.019	0.428	0.450
letter	0.972750	17.626	0.800000	0.004	0.179	17.447	17.629
mammography	0.990165	1.536	0.799964	0.003	0.043	1.493	1.539
maternal_health_risk	0.837438	0.165	0.799803	0.002	0.012	0.153	0.167
mfeat-factors	0.970000	2.512	0.800000	0.004	0.367	2.145	2.516
mfeat-fourier	0.895000	0.989	0.800000	0.004	0.133	0.856	0.993
mfeat-karhunen	0.972500	0.865	0.800000	0.003	0.111	0.755	0.868
mfeat-morphological	0.747500	0.268	0.800000	0.002	0.016	0.252	0.270
mfeat-pixel	0.967500	2.813	0.800000	0.004	0.414	2.399	2.817
mfeat-zernike	0.807500	0.696	0.800000	0.003	0.092	0.604	0.699
mice_protein_expression	1.000000	0.582	0.800000	0.003	0.108	0.475	0.585
microaggregation2	0.626000	6.277	0.800000	0.004	0.201	6.076	6.281
mobile_c36_oversampling	0.974401	20.491	0.800000	0.003	0.199	20.292	20.494
mozilla4	0.928916	1.604	0.800000	0.003	0.044	1.560	1.607
naticusdroid+android+permissions+dataset	0.966593	19.988	0.799980	0.008	0.809	19.180	19.997
national-longitudinal-survey-binary	0.996945	0.947	0.799918	0.003	0.052	0.895	0.949
okcupid_stem	0.733883	9.096	0.799977	0.004	0.191	8.904	9.100
one-hundred-plants-margin	0.843750	3.972	0.800000	0.003	0.178	3.794	3.974
one-hundred-plants-shape	0.759375	3.910	0.800000	0.003	0.111	3.799	3.913
one-hundred-plants-texture	0.887500	3.992	0.799875	0.003	0.109	3.883	3.995
optdigits	0.990214	2.342	0.800000	0.004	0.183	2.159	2.346
ozone-level-8hr	0.954635	1.165	0.799921	0.003	0.132	1.034	1.168
page-blocks	0.975342	0.918	0.799927	0.003	0.037	0.882	0.921
pendigits	0.994998	2.479	0.799945	0.003	0.103	2.376	2.482
phoneme	0.885291	0.527	0.799963	0.003	0.021	0.506	0.530
pol	0.980169	2.731	0.799940	0.003	0.108	2.623	2.734
predict_students_dropout_and_academic_success	0.776271	1.230	0.799955	0.003	0.087	1.143	1.233
qsar	0.905213	0.368	0.800000	0.003	0.057	0.311	0.370
rice_cammeo_and_osmancik	0.930446	0.531	0.800000	0.003	0.022	0.509	0.533
ringnorm	0.980405	1.683	0.800000	0.003	0.082	1.601	1.686
satimage	0.919129	1.896	0.800000	0.006	0.133	1.764	1.902
segment	0.939394	0.434	0.800000	0.002	0.036	0.398	0.436
seismic+bumps	0.934236	0.480	0.799923	0.003	0.035	0.446	0.483
shuttle	0.999310	34.589	0.800000	0.005	0.315	34.275	34.594
spambase	0.947883	1.771	0.799826	0.004	0.142	1.629	1.774
splice	0.877743	1.311	0.800000	0.003	0.135	1.176	1.314
sports_articles_for_objectivity_analysis	0.855000	0.443	0.800000	0.003	0.087	0.357	0.446
statlog	0.720000	0.226	0.800000	0.002	0.029	0.197	0.228
steel_plates_faults	0.794344	0.471	0.799588	0.002	0.048	0.423	0.473
sylvine	0.938537	1.099	0.799961	0.003	0.064	1.035	1.102
taiwanese_bankruptcy_prediction	0.969941	3.962	0.799971	0.004	0.323	3.640	3.966
telco-customer-churn	0.801278	1.555	0.799943	0.003	0.079	1.476	1.558
texture	0.999091	5.515	0.800000	0.003	0.128	5.387	5.518
thyroid	0.989583	1.645	0.800000	0.003	0.068	1.578	1.648
thyroid-ann	0.982781	0.820	0.799841	0.003	0.049	0.771	0.823
thyroid-dis	0.683929	0.657	0.800000	0.003	0.052	0.605	0.660
turiye_student_evaluation	0.499141	1.584	0.800000	0.004	0.102	1.483	1.588
twonorm	0.978378	1.709	0.800000	0.003	0.096	1.614	1.712
vehicle	0.858824	0.208	0.799054	0.003	0.028	0.180	0.210
wall-robot-navigation	0.969780	1.279	0.799853	0.003	0.077	1.203	1.282
water_quality	0.900000	1.695	0.799900	0.003	0.063	1.632	1.698
waveform-5000	0.864000	1.551	0.800000	0.003	0.119	1.433	1.555
waveform_database_generator_version_1	0.866000	1.095	0.800000	0.003	0.065	1.030	1.098
website_phishing	0.922509	0.222	0.799704	0.003	0.018	0.205	0.225
wine-quality-red	0.581250	0.221	0.799875	0.002	0.010	0.210	0.223
wine-quality-white	0.624490	0.823	0.799918	0.003	0.037	0.786	0.826
yeast	0.622896	0.227	0.799865	0.003	0.017	0.210	0.230
