dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.483	0.799845	0.003	0.208	2.275	2.486
Amazon_employee_access	0.942173	10.236	0.799994	0.004	0.137	10.099	10.240
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.023	0.799980	0.003	0.042	0.981	1.026
BNG(breast-w)	0.986284	16.804	0.799980	0.004	0.238	16.566	16.808
BNG(cmc)	0.578391	30.997	0.799986	0.005	0.303	30.694	31.002
BNG(tic-tac-toe)	0.791974	16.480	0.799980	0.004	0.250	16.230	16.485
Bank_Customer_Churn_Dataset	0.869500	2.024	0.800000	0.003	0.087	1.937	2.026
Basketball_c	0.712687	0.242	0.800000	0.002	0.031	0.211	0.245
Cardiovascular-Disease-dataset	0.730500	50.240	0.800000	0.005	0.394	49.846	50.245
Click_prediction_small	0.831665	5.933	0.799990	0.003	0.075	5.858	5.936
Credit_c	0.706203	42.379	0.801311	0.006	0.846	41.533	42.385
Customer_Personality_Analysis	0.892857	0.494	0.800000	0.008	0.048	0.446	0.502
Diabetic_Retinopathy_Debrecen	0.757576	0.266	0.799305	0.003	0.031	0.235	0.269
E-CommereShippingData	0.675000	2.126	0.799982	0.003	0.063	2.063	2.129
Employee	0.856069	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.739241	2.556	0.799919	0.004	0.127	2.429	2.560
Firm-Teacher_Clave-Direction_Classification	0.754630	2.397	0.800000	0.003	0.100	2.298	2.401
Fitness_Club_c	0.798658	0.187	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.336	0.800000	0.002	0.035	0.300	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.338	0.800000	0.003	0.037	0.301	0.341
Gender_Gap_in_Spanish_WP	0.595789	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.656709	2.982	0.799959	0.003	0.172	2.810	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.818	0.797432	0.003	0.060	1.758	1.820
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.410	0.800000	0.003	0.051	0.359	0.413
INNHotelsGroup	0.870572	15.717	0.800000	0.005	0.300	15.417	15.721
Indian_pines	0.931657	11.490	0.799978	0.007	0.975	10.515	11.497
JapaneseVowels	0.994982	2.174	0.799920	0.003	0.082	2.093	2.178
