dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.389961	6.902	0.799845
Amazon_employee_access	0.942173	14.850	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.628	0.799980
BNG(breast-w)	0.984633	21.389	0.799980
BNG(cmc)	0.565913	36.304	0.799986
BNG(tic-tac-toe)	0.754382	21.174	0.799980
Bank_Customer_Churn_Dataset	0.857500	6.667	0.800000
Basketball_c	0.705224	4.927	0.800000
Cardiovascular-Disease-dataset	0.725357	49.626	0.800000
Click_prediction_small	0.831665	6.463	0.799990
Credit_c	0.682465	42.212	0.801311
Customer_Personality_Analysis	0.883929	0.946	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.732	0.799305
E-CommereShippingData	0.660000	2.668	0.799982
Employee	0.848550	1.141	0.799914
FICO-HELOC-cleaned	0.737215	3.147	0.799919
Firm-Teacher_Clave-Direction_Classification	0.562037	2.705	0.800000
Fitness_Club_c	0.791946	0.496	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.493750	0.636	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.550000	0.632	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.161	0.799831
GesturePhaseSegmentationProcessed	0.544304	3.323	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.834620	2.156	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.742	0.800000
INNHotelsGroup	0.843970	16.064	0.800000
Indian_pines	0.875342	11.818	0.799978
JapaneseVowels	0.984947	2.480	0.799920
KDDCup09_upselling	0.745614	2.097	0.799922
MIC	0.893939	1.382	0.799879
MagicTelescope	0.872503	5.115	0.800000
Marketing_Campaign	0.883929	0.791	0.800000
Mobile_Price_Classification	0.525000	0.714	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.630	0.799824
PhishingWebsites	0.945274	3.521	0.800000
PieChart3	0.884259	0.641	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.448	0.799479
PizzaCutter3	0.880383	0.668	0.799616
Pumpkin_Seeds	0.876000	0.695	0.800000
QSAR_biodegradation	0.890995	0.659	0.799810
SDSS17	0.964650	97.740	0.800000
Satellite	0.991176	1.793	0.800000
Telecom_Churn_Dataset	0.925037	0.946	0.799880
UJI_Pen_Characters	0.498168	2.965	0.799853
Water_Quality_and_Potability	0.620427	0.778	0.799756
Wilt	0.991710	0.850	0.799834
abalone	0.631579	0.936	0.799856
ada	0.833735	1.694	0.799855
ada_agnostic	0.834611	1.829	0.799868
ada_prior	0.841341	1.105	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.534	0.800000
allbp	0.973510	1.324	0.799841
allrep	0.970861	1.225	0.799841
analcatdata_authorship	0.976331	0.761	0.799049
artificial-characters	0.656556	2.197	0.799961
autoUniv-au4-2500	0.468000	1.855	0.800000
autoUniv-au7-1100	0.354545	0.570	0.800000
bank	0.890634	23.463	0.799982
banknote_authentication	0.549091	0.374	0.799563
baseball	0.944030	0.572	0.800000
car-evaluation	0.702312	0.675	0.799769
churn	0.913000	1.365	0.800000
cmc	0.593220	0.539	0.799728
company_bankruptcy_prediction	0.968475	4.274	0.799971
contraceptive_method_choice	0.603390	0.617	0.799728
credit	0.772659	4.339	0.799988
default_of_credit_card_clients	0.809833	12.724	0.800000
delta_ailerons	0.947405	1.036	0.799972
dis	0.984106	1.204	0.799841
dna	0.929467	3.554	0.799749
drug_consumption	0.403183	0.627	0.799894
dry_bean_dataset	0.927286	3.708	0.799941
eeg-eye-state	0.829439	4.011	0.800000
electricity	0.798301	21.829	0.799987
estimation_of_obesity_levels	0.962175	0.828	0.799621
eye_movements	0.558958	3.387	0.799927
eye_movements_bin	0.582786	2.063	0.799947
first-order-theorem-proving	0.580882	2.601	0.799935
gas-drift	0.992811	11.524	0.800000
gina_agnostic	0.693084	23.227	0.799885
golf_play_dataset_extended	0.926941	0.497	0.800000
heloc	0.717500	2.835	0.800000
house_16H	0.872128	3.712	0.799970
htru	0.979050	4.549	0.799978
ibm-employee-performance	0.965986	0.762	0.800000
in_vehicle_coupon_recommendation	0.648941	3.332	0.800729
internet_firewall	0.800946	42.126	0.799991
jm1	0.814883	3.006	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.723784	21.055	0.799996
kdd_ipums_la_97-small	0.845857	1.400	0.799923
kr-vs-k	0.534569	27.722	0.799971
kropt	0.531540	27.115	0.799971
led24	0.700000	1.044	0.800000
led7	0.690625	0.752	0.800000
letter	0.941000	19.240	0.800000
mammography	0.987483	1.822	0.799964
maternal_health_risk	0.753695	0.480	0.799803
mfeat-factors	0.965000	2.840	0.800000
mfeat-fourier	0.872500	1.275	0.800000
mfeat-karhunen	0.957500	1.287	0.800000
mfeat-morphological	0.740000	0.561	0.800000
mfeat-pixel	0.910000	3.129	0.800000
mfeat-zernike	0.815000	0.986	0.800000
mice_protein_expression	1.000000	0.974	0.800000
microaggregation2	0.590250	6.518	0.800000
mobile_c36_oversampling	0.952087	20.698	0.800000
mozilla4	0.915085	1.882	0.800000
naticusdroid+android+permissions+dataset	0.938981	20.474	0.799980
national-longitudinal-survey-binary	0.979633	1.349	0.799919
okcupid_stem	0.734258	9.324	0.799978
one-hundred-plants-margin	0.690625	4.734	0.800000
one-hundred-plants-shape	0.687500	4.584	0.800000
one-hundred-plants-texture	0.765625	4.977	0.799875
optdigits	0.962633	2.639	0.800000
ozone-level-8hr	0.948718	1.483	0.799921
page-blocks	0.971689	1.205	0.799927
pendigits	0.992724	2.800	0.799945
phoneme	0.863090	0.804	0.799963
pol	0.959346	3.005	0.799940
predict_students_dropout_and_academic_success	0.737853	1.527	0.799955
qsar	0.886256	0.692	0.800000
rice_cammeo_and_osmancik	0.923885	0.816	0.800000
ringnorm	0.981081	1.978	0.800000
satimage	0.912908	2.191	0.800000
segment	0.926407	0.744	0.800000
seismic+bumps	0.932302	0.773	0.799923
shuttle	0.999310	34.389	0.800000
spambase	0.928339	2.047	0.799826
splice	0.904389	1.666	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.733	0.800000
statlog	0.730000	0.528	0.800000
steel_plates_faults	0.776350	0.757	0.799588
sylvine	0.939512	1.422	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.366	0.799971
telco-customer-churn	0.797729	1.849	0.799943
texture	0.999091	6.279	0.800000
thyroid	0.978472	1.942	0.800000
thyroid-ann	0.981457	1.097	0.799841
thyroid-dis	0.694643	0.961	0.800000
turiye_student_evaluation	0.502577	1.863	0.800000
twonorm	0.979730	2.006	0.800000
vehicle	0.829412	0.501	0.799054
wall-robot-navigation	0.941392	1.556	0.799853
water_quality	0.905000	1.988	0.799900
waveform-5000	0.854000	1.870	0.800000
waveform_database_generator_version_1	0.858000	1.382	0.800000
website_phishing	0.889299	0.503	0.799704
wine-quality-red	0.581250	0.501	0.799875
wine-quality-white	0.580612	1.113	0.799918
yeast	0.599327	0.508	0.799865
