dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.359	0.799845	0.003	0.210	2.149	2.362
Amazon_employee_access	0.942173	10.324	0.799994	0.004	0.139	10.185	10.328
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.011	0.799980	0.002	0.031	0.980	1.013
BNG(breast-w)	0.986030	16.427	0.799980	0.004	0.248	16.179	16.431
BNG(cmc)	0.576492	31.650	0.799986	0.005	0.304	31.346	31.655
BNG(tic-tac-toe)	0.795403	16.556	0.799980	0.004	0.237	16.319	16.560
Bank_Customer_Churn_Dataset	0.868000	2.006	0.800000	0.003	0.072	1.935	2.009
Basketball_c	0.708955	0.258	0.800000	0.003	0.044	0.213	0.260
Cardiovascular-Disease-dataset	0.730786	50.927	0.800000	0.005	0.424	50.503	50.932
Click_prediction_small	0.831539	5.953	0.799990	0.003	0.074	5.879	5.956
Credit_c	0.704301	42.275	0.801311	0.006	0.791	41.484	42.281
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.003	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.753247	0.262	0.799305	0.003	0.030	0.232	0.264
E-CommereShippingData	0.675909	2.133	0.799982	0.003	0.064	2.069	2.136
Employee	0.862513	0.704	0.799914	0.003	0.025	0.680	0.707
FICO-HELOC-cleaned	0.739241	2.557	0.799919	0.003	0.125	2.432	2.560
Firm-Teacher_Clave-Direction_Classification	0.763889	2.399	0.800000	0.003	0.098	2.301	2.402
Fitness_Club_c	0.802013	0.184	0.799596	0.002	0.013	0.171	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.333	0.800000	0.003	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.335	0.800000	0.003	0.035	0.299	0.338
Gender_Gap_in_Spanish_WP	0.598947	0.842	0.799831	0.002	0.035	0.807	0.845
GesturePhaseSegmentationProcessed	0.656203	2.983	0.799959	0.003	0.168	2.815	2.986
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.811	0.797432	0.003	0.058	1.753	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.411	0.800000	0.003	0.051	0.360	0.414
INNHotelsGroup	0.864094	16.029	0.800000	0.005	0.303	15.727	16.034
Indian_pines	0.928923	11.276	0.799978	0.007	0.966	10.310	11.284
JapaneseVowels	0.995484	2.180	0.799920	0.003	0.081	2.099	2.183
KDDCup09_upselling	0.788499	1.799	0.799922	0.003	0.142	1.658	1.803
MIC	0.900000	1.069	0.799879	0.003	0.158	0.911	1.073
MagicTelescope	0.877234	4.725	0.800000	0.003	0.110	4.615	4.728
Marketing_Campaign	0.895089	0.508	0.800000	0.003	0.049	0.459	0.511
Mobile_Price_Classification	0.965000	0.411	0.800000	0.002	0.038	0.373	0.414
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.003	0.018	0.273	0.294
PhishingWebsites	0.970149	3.182	0.800000	0.003	0.146	3.035	3.185
PieChart3	0.884259	0.354	0.799443	0.002	0.055	0.299	0.357
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.003	0.013	0.127	0.143
PizzaCutter3	0.880383	0.347	0.799617	0.004	0.053	0.294	0.351
Pumpkin_Seeds	0.874000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.886256	0.373	0.799810	0.003	0.059	0.314	0.376
SDSS17	0.972050	98.994	0.800000	0.006	0.669	98.326	99.000
Satellite	0.993137	1.484	0.800000	0.003	0.104	1.380	1.487
Telecom_Churn_Dataset	0.950525	0.656	0.799880	0.005	0.042	0.614	0.661
UJI_Pen_Characters	0.476190	2.719	0.799853	0.003	0.122	2.596	2.721
Water_Quality_and_Potability	0.647866	0.495	0.799756	0.003	0.022	0.473	0.498
Wilt	0.990674	0.480	0.799834	0.002	0.019	0.462	0.483
abalone	0.637560	0.643	0.799856	0.003	0.026	0.617	0.645
ada	0.855422	1.384	0.799855	0.003	0.100	1.284	1.386
ada_agnostic	0.832421	1.535	0.799868	0.003	0.107	1.428	1.538
ada_prior	0.836872	0.822	0.799955	0.003	0.040	0.783	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.257	0.800000	0.002	0.016	0.240	0.259
allbp	0.973510	0.919	0.799841	0.002	0.057	0.862	0.922
allrep	0.977483	0.918	0.799841	0.003	0.058	0.860	0.921
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.096	0.363	0.462
artificial-characters	0.699119	1.885	0.799961	0.003	0.047	1.837	1.888
autoUniv-au4-2500	0.480000	1.524	0.800000	0.003	0.188	1.335	1.527
autoUniv-au7-1100	0.381818	0.203	0.800000	0.002	0.020	0.184	0.206
bank	0.900586	23.101	0.799982	0.004	0.376	22.725	23.105
banknote_authentication	0.545455	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.944030	0.270	0.800000	0.002	0.028	0.243	0.273
car-evaluation	0.875723	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.947000	1.078	0.800000	0.003	0.060	1.018	1.081
cmc	0.600000	0.236	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.972874	3.962	0.799971	0.004	0.332	3.630	3.967
contraceptive_method_choice	0.627119	0.236	0.799728	0.002	0.017	0.219	0.238
credit	0.771762	4.027	0.799988	0.003	0.095	3.932	4.030
default_of_credit_card_clients	0.828000	12.345	0.800000	0.004	0.379	11.965	12.349
delta_ailerons	0.947405	0.761	0.799972	0.003	0.025	0.736	0.763
dis	0.986755	0.920	0.799841	0.003	0.060	0.860	0.923
dna	0.940439	3.277	0.799749	0.005	0.361	2.916	3.282
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.285	0.309
dry_bean_dataset	0.926919	3.299	0.799941	0.003	0.127	3.172	3.302
eeg-eye-state	0.959613	3.699	0.800000	0.004	0.119	3.580	3.702
electricity	0.823127	22.046	0.799987	0.005	0.255	21.792	22.051
estimation_of_obesity_levels	0.976359	0.397	0.799621	0.002	0.031	0.366	0.400
eye_movements	0.585009	2.994	0.799927	0.004	0.166	2.828	2.999
eye_movements_bin	0.590670	1.754	0.799947	0.003	0.092	1.662	1.758
first-order-theorem-proving	0.624183	2.217	0.799935	0.003	0.163	2.054	2.220
gas-drift	0.994968	11.156	0.800000	0.007	1.030	10.126	11.164
gina_agnostic	0.841499	23.185	0.799885	0.011	2.267	20.918	23.197
golf_play_dataset_extended	0.926941	0.193	0.800000	0.002	0.015	0.178	0.195
heloc	0.719500	2.551	0.800000	0.003	0.112	2.438	2.554
house_16H	0.882506	3.304	0.799970	0.003	0.117	3.187	3.307
htru	0.979609	4.303	0.799978	0.003	0.080	4.223	4.306
ibm-employee-performance	0.996599	0.402	0.800000	0.002	0.051	0.352	0.405
in_vehicle_coupon_recommendation	0.710428	3.047	0.800729	0.003	0.128	2.919	3.050
internet_firewall	0.913405	42.500	0.799991	0.004	0.170	42.330	42.504
jm1	0.815342	2.684	0.800000	0.003	0.118	2.566	2.687
jungle_chess_2pcs_raw_endgame_complete	0.854195	20.767	0.799996	0.004	0.185	20.582	20.771
kdd_ipums_la_97-small	0.873796	1.109	0.799923	0.003	0.063	1.046	1.113
kr-vs-k	0.622594	29.553	0.799971	0.003	0.138	29.415	29.556
kropt	0.624376	29.178	0.799971	0.003	0.116	29.061	29.181
led24	0.729688	0.723	0.800000	0.003	0.055	0.667	0.725
led7	0.740625	0.452	0.800000	0.003	0.019	0.433	0.455
letter	0.975000	18.081	0.800000	0.004	0.181	17.900	18.085
mammography	0.988824	1.554	0.799964	0.003	0.044	1.510	1.557
maternal_health_risk	0.832512	0.169	0.799803	0.002	0.012	0.157	0.172
mfeat-factors	0.972500	2.514	0.800000	0.005	0.364	2.150	2.519
mfeat-fourier	0.890000	0.990	0.800000	0.004	0.132	0.858	0.993
mfeat-karhunen	0.970000	0.868	0.800000	0.003	0.110	0.759	0.872
mfeat-morphological	0.755000	0.273	0.800000	0.003	0.016	0.257	0.276
mfeat-pixel	0.970000	2.800	0.800000	0.004	0.409	2.391	2.804
mfeat-zernike	0.812500	0.696	0.800000	0.003	0.088	0.608	0.699
mice_protein_expression	1.000000	0.581	0.800000	0.003	0.105	0.476	0.584
microaggregation2	0.622250	6.241	0.800000	0.004	0.184	6.057	6.244
mobile_c36_oversampling	0.973145	20.561	0.800000	0.004	0.198	20.362	20.564
mozilla4	0.929881	1.587	0.800000	0.003	0.044	1.543	1.590
naticusdroid+android+permissions+dataset	0.967615	20.255	0.799980	0.009	0.811	19.444	20.264
national-longitudinal-survey-binary	0.992872	0.937	0.799918	0.003	0.048	0.889	0.939
okcupid_stem	0.734820	8.838	0.799977	0.004	0.176	8.662	8.842
one-hundred-plants-margin	0.850000	3.990	0.800000	0.003	0.178	3.812	3.993
one-hundred-plants-shape	0.740625	3.961	0.800000	0.003	0.110	3.851	3.963
one-hundred-plants-texture	0.890625	4.205	0.799875	0.005	0.107	4.098	4.209
optdigits	0.991103	2.358	0.800000	0.004	0.195	2.162	2.361
ozone-level-8hr	0.952663	1.186	0.799921	0.003	0.145	1.041	1.189
