dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.669	0.799845	0.003	0.227	2.443	2.672
Amazon_employee_access	0.942173	10.274	0.799994	0.004	0.140	10.135	10.278
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.011	0.799980	0.002	0.031	0.980	1.014
BNG(breast-w)	0.986411	16.564	0.799980	0.008	0.237	16.328	16.572
BNG(cmc)	0.576401	31.107	0.799986	0.005	0.317	30.790	31.112
BNG(tic-tac-toe)	0.790069	16.864	0.799980	0.004	0.240	16.625	16.868
Bank_Customer_Churn_Dataset	0.869500	1.998	0.800000	0.003	0.078	1.920	2.001
Basketball_c	0.708955	0.247	0.800000	0.003	0.037	0.210	0.250
Cardiovascular-Disease-dataset	0.731357	50.303	0.800000	0.005	0.393	49.910	50.309
Click_prediction_small	0.832040	6.027	0.799990	0.003	0.075	5.952	6.030
Credit_c	0.703888	41.637	0.801311	0.006	0.794	40.843	41.643
Customer_Personality_Analysis	0.892857	0.497	0.800000	0.002	0.047	0.450	0.500
Diabetic_Retinopathy_Debrecen	0.757576	0.267	0.799305	0.002	0.031	0.236	0.270
E-CommereShippingData	0.675000	2.160	0.799982	0.003	0.066	2.094	2.163
Employee	0.853921	0.712	0.799914	0.003	0.026	0.686	0.715
FICO-HELOC-cleaned	0.739747	2.582	0.799919	0.004	0.134	2.448	2.586
Firm-Teacher_Clave-Direction_Classification	0.726389	2.411	0.800000	0.003	0.097	2.313	2.413
Fitness_Club_c	0.802013	0.190	0.799596	0.002	0.014	0.176	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.340	0.800000	0.002	0.035	0.305	0.343
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.597895	0.848	0.799831	0.003	0.038	0.810	0.850
GesturePhaseSegmentationProcessed	0.653671	2.978	0.799959	0.003	0.163	2.815	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.825	0.797432	0.003	0.061	1.763	1.828
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.411	0.800000	0.002	0.053	0.359	0.414
INNHotelsGroup	0.867402	16.076	0.800000	0.004	0.327	15.749	16.080
Indian_pines	0.928923	11.346	0.799978	0.017	1.034	10.312	11.363
JapaneseVowels	0.994481	2.182	0.799920	0.003	0.079	2.103	2.185
KDDCup09_upselling	0.783626	1.795	0.799922	0.003	0.138	1.658	1.799
MIC	0.900000	1.072	0.799879	0.003	0.159	0.913	1.075
MagicTelescope	0.878549	4.824	0.800000	0.003	0.108	4.716	4.827
Marketing_Campaign	0.897321	0.508	0.800000	0.003	0.048	0.460	0.511
Mobile_Price_Classification	0.967500	0.414	0.800000	0.002	0.038	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.835526	0.292	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.965174	3.202	0.800000	0.004	0.146	3.056	3.205
PieChart3	0.875000	0.355	0.799443	0.002	0.056	0.299	0.358
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.885167	0.349	0.799617	0.002	0.053	0.295	0.351
Pumpkin_Seeds	0.882000	0.398	0.800000	0.002	0.026	0.372	0.400
QSAR_biodegradation	0.881517	0.375	0.799810	0.002	0.061	0.314	0.378
SDSS17	0.971900	98.571	0.800000	0.006	0.669	97.901	98.576
Satellite	0.993137	1.481	0.800000	0.004	0.105	1.376	1.484
Telecom_Churn_Dataset	0.952024	0.652	0.799880	0.005	0.042	0.610	0.657
UJI_Pen_Characters	0.476190	2.514	0.799853	0.003	0.120	2.394	2.516
Water_Quality_and_Potability	0.653963	0.497	0.799756	0.003	0.023	0.473	0.499
Wilt	0.991710	0.482	0.799834	0.002	0.019	0.463	0.484
abalone	0.642344	0.643	0.799856	0.002	0.026	0.618	0.646
ada	0.842169	1.383	0.799855	0.003	0.103	1.281	1.386
ada_agnostic	0.830230	1.536	0.799868	0.003	0.106	1.430	1.539
ada_prior	0.831285	0.818	0.799955	0.003	0.038	0.780	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.261	0.800000	0.002	0.017	0.244	0.263
allbp	0.974834	0.920	0.799841	0.003	0.058	0.862	0.922
allrep	0.973510	0.913	0.799841	0.003	0.058	0.855	0.916
analcatdata_authorship	0.988166	0.457	0.799049	0.003	0.094	0.363	0.460
artificial-characters	0.693738	1.908	0.799961	0.003	0.047	1.862	1.911
autoUniv-au4-2500	0.508000	1.526	0.800000	0.003	0.190	1.335	1.529
autoUniv-au7-1100	0.381818	0.199	0.800000	0.003	0.020	0.180	0.202
bank	0.900365	23.452	0.799982	0.004	0.380	23.072	23.456
banknote_authentication	0.552727	0.101	0.799563	0.003	0.010	0.090	0.103
baseball	0.947761	0.272	0.800000	0.002	0.028	0.243	0.274
car-evaluation	0.875723	0.371	0.799769	0.002	0.037	0.334	0.374
churn	0.945000	1.086	0.800000	0.003	0.066	1.021	1.089
cmc	0.583051	0.235	0.799728	0.002	0.017	0.217	0.237
company_bankruptcy_prediction	0.971408	3.961	0.799971	0.004	0.325	3.636	3.965
contraceptive_method_choice	0.620339	0.236	0.799728	0.003	0.017	0.219	0.239
credit	0.775651	3.990	0.799988	0.003	0.093	3.897	3.993
default_of_credit_card_clients	0.826000	12.493	0.800000	0.004	0.411	12.082	12.497
delta_ailerons	0.948107	0.762	0.799972	0.003	0.026	0.736	0.765
dis	0.986755	0.921	0.799841	0.003	0.058	0.863	0.924
dna	0.938871	3.273	0.799749	0.004	0.365	2.907	3.278
drug_consumption	0.403183	0.312	0.799894	0.002	0.023	0.288	0.314
dry_bean_dataset	0.927286	3.341	0.799941	0.003	0.122	3.219	3.344
eeg-eye-state	0.956609	3.700	0.800000	0.003	0.120	3.580	3.703
electricity	0.822244	21.440	0.799987	0.005	0.256	21.184	21.445
estimation_of_obesity_levels	0.978723	0.399	0.799621	0.002	0.030	0.368	0.401
eye_movements	0.591408	3.024	0.799927	0.004	0.163	2.861	3.027
eye_movements_bin	0.588042	1.755	0.799947	0.003	0.089	1.666	1.758
first-order-theorem-proving	0.617647	2.222	0.799935	0.003	0.163	2.059	2.225
gas-drift	0.995687	11.205	0.800000	0.007	1.004	10.201	11.213
gina_agnostic	0.832853	23.138	0.799885	0.011	2.254	20.883	23.149
golf_play_dataset_extended	0.922374	0.197	0.800000	0.002	0.016	0.181	0.200
heloc	0.720000	2.578	0.800000	0.004	0.126	2.452	2.582
house_16H	0.882135	3.295	0.799970	0.003	0.123	3.172	3.299
htru	0.979609	4.326	0.799978	0.003	0.088	4.239	4.330
ibm-employee-performance	1.000000	0.409	0.800000	0.003	0.053	0.355	0.411
in_vehicle_coupon_recommendation	0.722476	3.047	0.800729	0.003	0.140	2.908	3.051
internet_firewall	0.887999	42.921	0.799991	0.004	0.189	42.732	42.925
jm1	0.814883	2.704	0.800000	0.003	0.118	2.586	2.707
