dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.517	0.799845	0.003	0.206	2.311	2.520
Amazon_employee_access	0.942173	10.285	0.799994	0.004	0.142	10.143	10.289
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.023	0.799980	0.003	0.035	0.988	1.026
BNG(breast-w)	0.986030	16.470	0.799980	0.004	0.240	16.229	16.474
BNG(cmc)	0.570253	31.689	0.799986	0.005	0.302	31.388	31.694
BNG(tic-tac-toe)	0.784989	17.032	0.799980	0.004	0.261	16.770	17.036
Bank_Customer_Churn_Dataset	0.870000	1.982	0.800000	0.002	0.069	1.913	1.984
Basketball_c	0.690299	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.729571	49.943	0.800000	0.005	0.389	49.555	49.949
Click_prediction_small	0.832165	6.018	0.799990	0.003	0.075	5.942	6.020
Credit_c	0.706948	42.005	0.801311	0.006	0.783	41.222	42.011
Customer_Personality_Analysis	0.888393	0.493	0.800000	0.002	0.045	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.766234	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.673636	2.128	0.799982	0.003	0.061	2.067	2.131
Employee	0.849624	0.708	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.742785	2.557	0.799919	0.003	0.125	2.432	2.561
Firm-Teacher_Clave-Direction_Classification	0.756944	2.415	0.800000	0.003	0.103	2.312	2.418
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.336	0.800000	0.002	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.690625	0.339	0.800000	0.003	0.035	0.304	0.341
Gender_Gap_in_Spanish_WP	0.597895	0.845	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.660253	2.980	0.799959	0.003	0.168	2.813	2.983
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.825	0.797432	0.003	0.059	1.765	1.828
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.410	0.800000	0.003	0.051	0.359	0.414
INNHotelsGroup	0.868091	15.950	0.800000	0.004	0.301	15.649	15.954
Indian_pines	0.915254	11.297	0.799978	0.008	0.967	10.330	11.305
JapaneseVowels	0.994481	2.177	0.799920	0.003	0.081	2.096	2.180
