dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.964	0.799845
Amazon_employee_access	0.942173	14.715	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.319	0.799980
BNG(breast-w)	0.985522	20.936	0.799980
BNG(cmc)	0.568807	35.583	0.799986
BNG(tic-tac-toe)	0.789180	21.117	0.799980
Bank_Customer_Churn_Dataset	0.860500	6.392	0.800000
Basketball_c	0.701493	4.576	0.800000
Cardiovascular-Disease-dataset	0.728000	49.825	0.800000
Click_prediction_small	0.831539	6.416	0.799990
Credit_c	0.691481	42.351	0.801311
Customer_Personality_Analysis	0.890625	0.939	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.737	0.799305
E-CommereShippingData	0.666364	2.604	0.799982
Employee	0.847476	1.186	0.799914
FICO-HELOC-cleaned	0.739241	3.091	0.799919
Firm-Teacher_Clave-Direction_Classification	0.662037	2.788	0.800000
Fitness_Club_c	0.791946	0.480	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.627	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.568750	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.176	0.799831
GesturePhaseSegmentationProcessed	0.609114	3.348	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.157	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.708	0.800000
INNHotelsGroup	0.864094	16.325	0.800000
Indian_pines	0.915254	12.142	0.799978
JapaneseVowels	0.992975	2.503	0.799920
KDDCup09_upselling	0.753411	2.099	0.799922
MIC	0.893939	1.405	0.799879
MagicTelescope	0.874080	5.131	0.800000
Marketing_Campaign	0.890625	0.792	0.800000
Mobile_Price_Classification	0.827500	0.681	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.572	0.799824
PhishingWebsites	0.968792	3.533	0.800000
PieChart3	0.870370	0.634	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.444	0.799479
PizzaCutter3	0.880383	0.677	0.799616
Pumpkin_Seeds	0.876000	0.733	0.800000
QSAR_biodegradation	0.886256	0.655	0.799810
SDSS17	0.970350	99.285	0.800000
Satellite	0.992157	1.758	0.800000
Telecom_Churn_Dataset	0.937031	0.942	0.799880
UJI_Pen_Characters	0.483516	3.058	0.799853
Water_Quality_and_Potability	0.635671	0.793	0.799756
Wilt	0.990674	0.799	0.799834
abalone	0.627990	0.921	0.799856
ada	0.840964	1.661	0.799855
ada_agnostic	0.829135	1.831	0.799868
ada_prior	0.839106	1.112	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.530	0.800000
allbp	0.974834	1.237	0.799841
allrep	0.970861	1.253	0.799841
analcatdata_authorship	0.982249	0.733	0.799049
artificial-characters	0.683464	2.175	0.799961
autoUniv-au4-2500	0.456000	1.798	0.800000
autoUniv-au7-1100	0.359091	0.516	0.800000
bank	0.895942	24.098	0.799982
banknote_authentication	0.556364	0.382	0.799563
baseball	0.944030	0.545	0.800000
car-evaluation	0.786127	0.699	0.799769
churn	0.940000	1.367	0.800000
cmc	0.572881	0.521	0.799728
