dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.276	0.799845	0.003	0.204	2.072	2.280
Amazon_employee_access	0.942173	10.266	0.799994	0.004	0.138	10.128	10.270
BLE_RSSI_dataset_for_Indoor_localization	0.735103	1.022	0.799980	0.002	0.043	0.979	1.024
BNG(breast-w)	0.986411	16.794	0.799980	0.004	0.237	16.558	16.799
BNG(cmc)	0.578933	32.060	0.799986	0.005	0.335	31.725	32.065
BNG(tic-tac-toe)	0.796038	16.594	0.799980	0.004	0.238	16.356	16.599
Bank_Customer_Churn_Dataset	0.869000	2.008	0.800000	0.003	0.082	1.926	2.010
Basketball_c	0.708955	0.248	0.800000	0.002	0.035	0.213	0.251
Cardiovascular-Disease-dataset	0.732429	50.043	0.800000	0.006	0.393	49.650	50.049
Click_prediction_small	0.831539	5.903	0.799990	0.003	0.075	5.827	5.906
Credit_c	0.706617	42.126	0.801311	0.006	0.794	41.332	42.133
Customer_Personality_Analysis	0.890625	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.766234	0.260	0.799305	0.003	0.030	0.230	0.263
E-CommereShippingData	0.672273	2.129	0.799982	0.003	0.060	2.069	2.132
Employee	0.858217	0.700	0.799914	0.002	0.024	0.676	0.703
FICO-HELOC-cleaned	0.740253	2.555	0.799919	0.003	0.127	2.429	2.559
Firm-Teacher_Clave-Direction_Classification	0.782407	2.389	0.800000	0.003	0.099	2.289	2.392
Fitness_Club_c	0.808725	0.181	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.662500	0.330	0.800000	0.002	0.034	0.297	0.332
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.333	0.800000	0.002	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.594737	0.836	0.799831	0.009	0.035	0.800	0.844
GesturePhaseSegmentationProcessed	0.663291	2.970	0.799959	0.004	0.166	2.804	2.974
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.813	0.797432	0.002	0.060	1.754	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.413	0.800000	0.002	0.052	0.360	0.415
INNHotelsGroup	0.873329	15.960	0.800000	0.005	0.303	15.658	15.965
Indian_pines	0.927283	11.382	0.799978	0.007	0.967	10.415	11.389
JapaneseVowels	0.994982	2.169	0.799920	0.003	0.082	2.087	2.172
KDDCup09_upselling	0.791423	1.800	0.799922	0.004	0.145	1.655	1.803
MIC	0.906061	1.075	0.799879	0.003	0.161	0.913	1.078
MagicTelescope	0.878286	4.756	0.800000	0.003	0.109	4.647	4.760
Marketing_Campaign	0.892857	0.507	0.800000	0.002	0.048	0.459	0.509
Mobile_Price_Classification	0.962500	0.411	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.837719	0.294	0.799824	0.003	0.019	0.275	0.297
PhishingWebsites	0.970602	3.195	0.800000	0.003	0.143	3.052	3.199
PieChart3	0.879630	0.358	0.799443	0.002	0.057	0.301	0.360
Pima_Indians_Diabetes_Database	0.766234	0.143	0.799479	0.007	0.014	0.129	0.150
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.054	0.297	0.354
Pumpkin_Seeds	0.880000	0.400	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.876777	0.378	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.972000	98.093	0.800000	0.006	0.681	97.412	98.099
Satellite	0.993137	1.476	0.800000	0.003	0.103	1.373	1.479
Telecom_Churn_Dataset	0.955022	0.651	0.799880	0.002	0.040	0.611	0.653
UJI_Pen_Characters	0.490842	2.576	0.799853	0.005	0.118	2.458	2.582
Water_Quality_and_Potability	0.650915	0.492	0.799756	0.002	0.022	0.470	0.494
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.461	0.482
abalone	0.637560	0.640	0.799856	0.002	0.027	0.613	0.643
ada	0.854217	1.380	0.799855	0.003	0.102	1.278	1.382
ada_agnostic	0.829135	1.532	0.799868	0.003	0.106	1.426	1.536
ada_prior	0.832402	0.819	0.799955	0.003	0.038	0.782	0.822
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.259	0.800000	0.002	0.016	0.242	0.261
allbp	0.973510	0.916	0.799841	0.003	0.058	0.858	0.918
allrep	0.976159	0.914	0.799841	0.003	0.057	0.857	0.917
analcatdata_authorship	0.988166	0.454	0.799049	0.003	0.094	0.360	0.457
artificial-characters	0.704990	1.906	0.799961	0.003	0.045	1.860	1.909
autoUniv-au4-2500	0.488000	1.521	0.800000	0.003	0.189	1.332	1.524
autoUniv-au7-1100	0.372727	0.201	0.800000	0.002	0.019	0.182	0.204
bank	0.901250	23.167	0.799982	0.005	0.380	22.787	23.172
banknote_authentication	0.541818	0.101	0.799563	0.003	0.010	0.091	0.104
baseball	0.944030	0.272	0.800000	0.002	0.028	0.243	0.274
car-evaluation	0.895954	0.372	0.799769	0.002	0.036	0.336	0.375
churn	0.951000	1.083	0.800000	0.003	0.062	1.021	1.086
cmc	0.596610	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.973607	3.952	0.799971	0.004	0.318	3.634	3.956
contraceptive_method_choice	0.620339	0.235	0.799728	0.002	0.017	0.218	0.237
credit	0.774155	3.989	0.799988	0.003	0.092	3.897	3.992
default_of_credit_card_clients	0.825833	12.427	0.800000	0.004	0.384	12.044	12.432
delta_ailerons	0.947405	0.762	0.799972	0.003	0.025	0.737	0.765
dis	0.988079	0.919	0.799841	0.003	0.058	0.860	0.922
dna	0.937304	3.302	0.799749	0.004	0.381	2.921	3.306
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.285	0.310
dry_bean_dataset	0.926919	3.344	0.799941	0.003	0.121	3.223	3.347
eeg-eye-state	0.963284	3.706	0.800000	0.004	0.121	3.585	3.710
electricity	0.841554	22.192	0.799987	0.004	0.270	21.922	22.197
estimation_of_obesity_levels	0.971631	0.394	0.799621	0.002	0.029	0.364	0.396
eye_movements	0.592322	3.026	0.799927	0.003	0.163	2.863	3.030
eye_movements_bin	0.591984	1.761	0.799947	0.003	0.092	1.668	1.764
first-order-theorem-proving	0.629902	2.226	0.799935	0.004	0.165	2.062	2.230
gas-drift	0.996046	11.199	0.800000	0.007	0.998	10.201	11.206
gina_agnostic	0.831412	23.214	0.799885	0.011	2.298	20.915	23.225
golf_play_dataset_extended	0.926941	0.198	0.800000	0.003	0.016	0.182	0.200
heloc	0.721000	2.568	0.800000	0.003	0.118	2.449	2.571
house_16H	0.883988	3.320	0.799970	0.004	0.120	3.201	3.324
htru	0.979609	4.296	0.799978	0.003	0.081	4.215	4.299
ibm-employee-performance	1.000000	0.408	0.800000	0.003	0.052	0.356	0.410
in_vehicle_coupon_recommendation	0.723307	3.070	0.800729	0.003	0.133	2.937	3.074
internet_firewall	0.914473	42.374	0.799991	0.004	0.170	42.204	42.378
jm1	0.818098	2.688	0.800000	0.003	0.115	2.573	2.691
jungle_chess_2pcs_raw_endgame_complete	0.862673	20.804	0.799996	0.004	0.185	20.619	20.808
kdd_ipums_la_97-small	0.874759	1.114	0.799923	0.003	0.062	1.052	1.117
kr-vs-k	0.639344	30.388	0.799971	0.003	0.128	30.260	30.391
kropt	0.638632	29.534	0.799971	0.004	0.117	29.418	29.538
led24	0.737500	0.717	0.800000	0.003	0.054	0.663	0.720
led7	0.739062	0.448	0.800000	0.002	0.019	0.429	0.450
letter	0.977250	18.256	0.800000	0.004	0.176	18.080	18.260
mammography	0.989718	1.589	0.799964	0.003	0.062	1.527	1.593
maternal_health_risk	0.847291	0.166	0.799803	0.002	0.012	0.153	0.168
mfeat-factors	0.972500	2.584	0.800000	0.005	0.423	2.162	2.590
mfeat-fourier	0.885000	1.001	0.800000	0.003	0.138	0.864	1.004
mfeat-karhunen	0.972500	0.875	0.800000	0.003	0.115	0.760	0.878
mfeat-morphological	0.757500	0.273	0.800000	0.003	0.016	0.257	0.276
mfeat-pixel	0.965000	2.815	0.800000	0.004	0.414	2.401	2.819
mfeat-zernike	0.807500	0.703	0.800000	0.003	0.092	0.610	0.706
mice_protein_expression	1.000000	0.584	0.800000	0.003	0.107	0.477	0.587
microaggregation2	0.624250	6.322	0.800000	0.004	0.200	6.122	6.326
mobile_c36_oversampling	0.977106	20.691	0.800000	0.004	0.200	20.491	20.695
mozilla4	0.929559	1.596	0.800000	0.003	0.045	1.551	1.599
naticusdroid+android+permissions+dataset	0.967956	20.561	0.799980	0.008	1.010	19.551	20.569
national-longitudinal-survey-binary	0.993890	0.936	0.799918	0.003	0.048	0.888	0.938
okcupid_stem	0.735007	8.951	0.799977	0.004	0.178	8.773	8.955
one-hundred-plants-margin	0.840625	4.143	0.800000	0.003	0.112	4.031	4.146
one-hundred-plants-shape	0.756250	4.140	0.800000	0.003	0.111	4.029	4.142
one-hundred-plants-texture	0.906250	4.183	0.799875	0.003	0.107	4.076	4.186
optdigits	0.991103	2.341	0.800000	0.004	0.183	2.159	2.345
ozone-level-8hr	0.956607	1.174	0.799921	0.003	0.134	1.040	1.177
page-blocks	0.975342	0.913	0.799927	0.003	0.035	0.878	0.916
pendigits	0.995452	2.487	0.799945	0.005	0.106	2.381	2.493
phoneme	0.888992	0.530	0.799963	0.002	0.022	0.508	0.533
pol	0.980169	2.738	0.799940	0.004	0.110	2.628	2.742
predict_students_dropout_and_academic_success	0.776271	1.221	0.799955	0.003	0.082	1.138	1.224
qsar	0.905213	0.368	0.800000	0.003	0.057	0.311	0.371
rice_cammeo_and_osmancik	0.931759	0.531	0.800000	0.003	0.021	0.510	0.534
ringnorm	0.981081	1.682	0.800000	0.003	0.082	1.601	1.685
satimage	0.918351	1.892	0.800000	0.003	0.128	1.763	1.895
segment	0.939394	0.435	0.800000	0.004	0.035	0.400	0.439
seismic+bumps	0.932302	0.481	0.799923	0.003	0.034	0.447	0.483
shuttle	0.999310	34.069	0.800000	0.005	0.316	33.753	34.074
spambase	0.944625	1.764	0.799826	0.003	0.134	1.630	1.767
splice	0.876176	1.308	0.800000	0.003	0.134	1.174	1.311
sports_articles_for_objectivity_analysis	0.855000	0.445	0.800000	0.003	0.086	0.359	0.448
statlog	0.720000	0.235	0.800000	0.002	0.030	0.204	0.237
steel_plates_faults	0.781491	0.472	0.799588	0.002	0.048	0.424	0.475
sylvine	0.937561	1.105	0.799961	0.003	0.065	1.040	1.108
taiwanese_bankruptcy_prediction	0.969941	3.958	0.799971	0.004	0.324	3.634	3.962
telco-customer-churn	0.801987	1.529	0.799943	0.003	0.073	1.456	1.532
texture	0.999091	5.791	0.800000	0.003	0.126	5.665	5.795
thyroid	0.989583	1.651	0.800000	0.003	0.068	1.584	1.655
thyroid-ann	0.986755	0.810	0.799841	0.003	0.045	0.765	0.812
thyroid-dis	0.685714	0.649	0.800000	0.003	0.049	0.601	0.652
turiye_student_evaluation	0.496564	1.590	0.800000	0.003	0.102	1.488	1.593
twonorm	0.978378	1.699	0.800000	0.003	0.089	1.611	1.702
vehicle	0.852941	0.201	0.799054	0.002	0.027	0.174	0.203
wall-robot-navigation	0.974359	1.263	0.799853	0.003	0.075	1.187	1.265
water_quality	0.901250	1.696	0.799900	0.003	0.063	1.633	1.699
waveform-5000	0.864000	1.557	0.800000	0.003	0.118	1.438	1.560
waveform_database_generator_version_1	0.866000	1.110	0.800000	0.003	0.069	1.041	1.113
website_phishing	0.918819	0.216	0.799704	0.002	0.017	0.199	0.218
wine-quality-red	0.571875	0.223	0.799875	0.002	0.011	0.212	0.225
wine-quality-white	0.624490	0.813	0.799918	0.003	0.037	0.776	0.815
yeast	0.612795	0.228	0.799865	0.002	0.016	0.211	0.230
