dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	5.314	0.799845
Amazon_employee_access	0.942173	13.071	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	3.153	0.799980
BNG(breast-w)	0.986157	19.425	0.799980
BNG(cmc)	0.572333	34.501	0.799986
BNG(tic-tac-toe)	0.780671	19.528	0.799980
Bank_Customer_Churn_Dataset	0.865000	4.258	0.800000
Basketball_c	0.705224	2.133	0.800000
Cardiovascular-Disease-dataset	0.731357	50.188	0.800000
Click_prediction_small	0.831665	6.457	0.799990
Credit_c	0.709760	42.436	0.801311
Customer_Personality_Analysis	0.888393	0.949	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.711	0.799305
E-CommereShippingData	0.672727	2.599	0.799982
Employee	0.852846	1.155	0.799914
FICO-HELOC-cleaned	0.740253	3.108	0.799919
Firm-Teacher_Clave-Direction_Classification	0.756019	2.737	0.800000
Fitness_Club_c	0.791946	0.512	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.629	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.653125	0.663	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.165	0.799831
GesturePhaseSegmentationProcessed	0.637975	3.287	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	2.125	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.720	0.800000
INNHotelsGroup	0.870021	16.250	0.800000
Indian_pines	0.922362	11.910	0.799978
JapaneseVowels	0.994481	2.523	0.799920
KDDCup09_upselling	0.777778	2.136	0.799922
MIC	0.906061	1.356	0.799879
MagicTelescope	0.875920	5.240	0.800000
Marketing_Campaign	0.886161	0.802	0.800000
Mobile_Price_Classification	0.975000	0.733	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.582	0.799824
PhishingWebsites	0.966079	3.506	0.800000
PieChart3	0.884259	0.629	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.441	0.799479
PizzaCutter3	0.880383	0.656	0.799616
Pumpkin_Seeds	0.876000	0.676	0.800000
QSAR_biodegradation	0.881517	0.675	0.799810
SDSS17	0.972600	99.610	0.800000
Satellite	0.993137	1.778	0.800000
Telecom_Churn_Dataset	0.949025	0.969	0.799880
UJI_Pen_Characters	0.505495	3.095	0.799853
Water_Quality_and_Potability	0.641768	0.788	0.799756
Wilt	0.989637	0.780	0.799834
abalone	0.641148	0.931	0.799856
ada	0.850602	1.679	0.799855
ada_agnostic	0.843373	1.883	0.799868
ada_prior	0.833520	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.555	0.800000
allbp	0.974834	1.261	0.799841
allrep	0.973510	1.202	0.799841
analcatdata_authorship	0.988166	0.743	0.799049
artificial-characters	0.699119	2.194	0.799961
autoUniv-au4-2500	0.474000	1.818	0.800000
autoUniv-au7-1100	0.386364	0.491	0.800000
bank	0.898927	23.922	0.799982
banknote_authentication	0.552727	0.399	0.799563
baseball	0.940299	0.542	0.800000
car-evaluation	0.812139	0.637	0.799769
churn	0.938000	1.360	0.800000
cmc	0.576271	0.516	0.799728
company_bankruptcy_prediction	0.970674	4.262	0.799971
contraceptive_method_choice	0.610169	0.660	0.799728
credit	0.773258	4.465	0.799988
default_of_credit_card_clients	0.825500	12.909	0.800000
delta_ailerons	0.947405	1.068	0.799972
dis	0.986755	1.200	0.799841
dna	0.940439	3.559	0.799749
drug_consumption	0.403183	0.588	0.799894
dry_bean_dataset	0.928755	3.711	0.799941
eeg-eye-state	0.951268	3.976	0.800000
electricity	0.822244	21.877	0.799987
estimation_of_obesity_levels	0.978723	0.813	0.799621
eye_movements	0.580439	3.404	0.799927
eye_movements_bin	0.601840	2.047	0.799947
first-order-theorem-proving	0.623366	2.613	0.799935
gas-drift	0.995327	11.530	0.800000
gina_agnostic	0.815562	23.130	0.799885
golf_play_dataset_extended	0.931507	0.459	0.800000
heloc	0.717500	2.831	0.800000
house_16H	0.883247	3.714	0.799970
htru	0.979609	4.605	0.799978
ibm-employee-performance	0.996599	0.873	0.800000
in_vehicle_coupon_recommendation	0.665559	3.343	0.800729
internet_firewall	0.914626	41.955	0.799991
jm1	0.814883	2.972	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.847390	21.415	0.799996
kdd_ipums_la_97-small	0.874759	1.406	0.799923
kr-vs-k	0.597648	29.815	0.799971
kropt	0.605488	29.186	0.799971
led24	0.726562	1.042	0.800000
led7	0.737500	0.766	0.800000
letter	0.971000	19.695	0.800000
mammography	0.990165	1.798	0.799964
maternal_health_risk	0.832512	0.431	0.799803
mfeat-factors	0.970000	2.802	0.800000
mfeat-fourier	0.885000	1.323	0.800000
mfeat-karhunen	0.970000	1.221	0.800000
mfeat-morphological	0.757500	0.572	0.800000
