dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	6.750	0.799845
Amazon_employee_access	0.942173	14.456	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.434	0.799980
BNG(breast-w)	0.985268	21.126	0.799980
BNG(cmc)	0.571971	35.910	0.799986
BNG(tic-tac-toe)	0.779147	21.027	0.799980
Bank_Customer_Churn_Dataset	0.864000	6.316	0.800000
Basketball_c	0.694030	4.775	0.800000
Cardiovascular-Disease-dataset	0.725429	49.453	0.800000
Click_prediction_small	0.831414	6.463	0.799990
Credit_c	0.690902	42.221	0.801311
Customer_Personality_Analysis	0.890625	1.037	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.715	0.799305
E-CommereShippingData	0.665000	2.654	0.799982
Employee	0.842105	1.138	0.799914
FICO-HELOC-cleaned	0.737722	3.105	0.799919
Firm-Teacher_Clave-Direction_Classification	0.627778	2.732	0.800000
Fitness_Club_c	0.778523	0.605	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.550000	0.650	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.553125	0.646	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.143	0.799831
GesturePhaseSegmentationProcessed	0.592911	3.304	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.127	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.750	0.800000
INNHotelsGroup	0.859407	16.012	0.800000
Indian_pines	0.879169	11.779	0.799978
JapaneseVowels	0.986954	2.490	0.799920
KDDCup09_upselling	0.760234	2.110	0.799922
MIC	0.903030	1.378	0.799879
MagicTelescope	0.874080	5.116	0.800000
Marketing_Campaign	0.890625	0.789	0.800000
Mobile_Price_Classification	0.872500	0.727	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.590	0.799824
PhishingWebsites	0.972411	3.520	0.800000
PieChart3	0.875000	0.627	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.440	0.799479
PizzaCutter3	0.880383	0.655	0.799616
Pumpkin_Seeds	0.874000	0.713	0.800000
QSAR_biodegradation	0.876777	0.649	0.799810
SDSS17	0.967200	97.385	0.800000
Satellite	0.992157	1.805	0.800000
Telecom_Churn_Dataset	0.931034	0.958	0.799880
UJI_Pen_Characters	0.487179	3.052	0.799853
Water_Quality_and_Potability	0.632622	0.787	0.799756
Wilt	0.990674	0.775	0.799834
abalone	0.632775	0.946	0.799856
ada	0.842169	1.688	0.799855
ada_agnostic	0.831325	1.968	0.799868
ada_prior	0.843575	1.101	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.553	0.800000
allbp	0.977483	1.222	0.799841
allrep	0.973510	1.224	0.799841
analcatdata_authorship	0.988166	0.737	0.799049
artificial-characters	0.682975	2.189	0.799961
autoUniv-au4-2500	0.480000	1.864	0.800000
autoUniv-au7-1100	0.350000	0.522	0.800000
bank	0.890523	23.440	0.799982
banknote_authentication	0.545455	0.392	0.799563
baseball	0.944030	0.556	0.800000
car-evaluation	0.699422	0.656	0.799769
churn	0.938000	1.361	0.800000
cmc	0.579661	0.519	0.799728
company_bankruptcy_prediction	0.969941	4.275	0.799971
contraceptive_method_choice	0.583051	0.660	0.799728
credit	0.777146	4.357	0.799988
default_of_credit_card_clients	0.815500	12.699	0.800000
delta_ailerons	0.946003	1.044	0.799972
dis	0.984106	1.207	0.799841
dna	0.927900	3.556	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.926919	3.712	0.799941
eeg-eye-state	0.948932	3.989	0.800000
electricity	0.814962	21.741	0.799987
estimation_of_obesity_levels	0.964539	0.774	0.799621
eye_movements	0.554388	3.413	0.799927
eye_movements_bin	0.591984	2.030	0.799947
first-order-theorem-proving	0.610294	2.579	0.799935
gas-drift	0.994249	11.578	0.800000
gina_agnostic	0.719020	23.221	0.799885
golf_play_dataset_extended	0.922374	0.488	0.800000
heloc	0.717000	2.826	0.800000
house_16H	0.876575	3.637	0.799970
htru	0.978492	4.541	0.799978
ibm-employee-performance	0.989796	0.942	0.800000
in_vehicle_coupon_recommendation	0.680100	3.330	0.800729
internet_firewall	0.802243	42.017	0.799991
jm1	0.813045	2.998	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.751227	20.981	0.799996
kdd_ipums_la_97-small	0.842004	1.400	0.799923
kr-vs-k	0.605666	28.284	0.799971
kropt	0.610656	29.313	0.799971
led24	0.723437	1.032	0.800000
led7	0.740625	0.735	0.800000
letter	0.953500	19.251	0.800000
mammography	0.988377	1.817	0.799964
maternal_health_risk	0.773399	0.450	0.799803
mfeat-factors	0.970000	2.829	0.800000
mfeat-fourier	0.885000	1.263	0.800000
mfeat-karhunen	0.955000	1.242	0.800000
mfeat-morphological	0.757500	0.580	0.800000
mfeat-pixel	0.922500	3.128	0.800000
mfeat-zernike	0.812500	0.997	0.800000
mice_protein_expression	0.995370	0.976	0.800000
microaggregation2	0.609750	6.460	0.800000
mobile_c36_oversampling	0.965707	20.648	0.800000
mozilla4	0.914442	1.893	0.800000
naticusdroid+android+permissions+dataset	0.957048	20.483	0.799980
national-longitudinal-survey-binary	0.987780	1.231	0.799919
okcupid_stem	0.729948	9.320	0.799978
one-hundred-plants-margin	0.775000	4.723	0.800000
one-hundred-plants-shape	0.721875	4.726	0.800000
one-hundred-plants-texture	0.843750	4.668	0.799875
optdigits	0.988434	2.630	0.800000
ozone-level-8hr	0.952663	1.458	0.799921
page-blocks	0.976256	1.202	0.799927
pendigits	0.995452	2.754	0.799945
phoneme	0.867715	0.822	0.799963
pol	0.970749	3.022	0.799940
predict_students_dropout_and_academic_success	0.715254	1.534	0.799955
qsar	0.895735	0.649	0.800000
rice_cammeo_and_osmancik	0.926509	0.796	0.800000
ringnorm	0.976351	1.977	0.800000
satimage	0.917574	2.194	0.800000
segment	0.928571	0.698	0.800000
seismic+bumps	0.934236	0.906	0.799923
shuttle	0.999397	34.314	0.800000
spambase	0.934853	2.062	0.799826
splice	0.891850	1.631	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.717	0.800000
statlog	0.740000	0.513	0.800000
steel_plates_faults	0.784062	0.789	0.799588
sylvine	0.944390	1.364	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.368	0.799971
telco-customer-churn	0.796309	1.840	0.799943
texture	0.999091	6.463	0.800000
thyroid	0.986111	1.950	0.800000
thyroid-ann	0.980132	1.083	0.799841
thyroid-dis	0.710714	0.954	0.800000
turiye_student_evaluation	0.506014	1.892	0.800000
twonorm	0.980405	1.979	0.800000
vehicle	0.835294	0.540	0.799054
wall-robot-navigation	0.956960	1.557	0.799853
water_quality	0.904375	1.997	0.799900
waveform-5000	0.859000	1.839	0.800000
waveform_database_generator_version_1	0.861000	1.368	0.800000
website_phishing	0.889299	0.512	0.799704
wine-quality-red	0.590625	0.533	0.799875
wine-quality-white	0.605102	1.097	0.799918
yeast	0.599327	0.528	0.799865
