dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.513	0.799845	0.004	0.220	2.293	2.516
Amazon_employee_access	0.942173	10.247	0.799994	0.004	0.136	10.112	10.252
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.016	0.799980	0.002	0.035	0.981	1.018
BNG(breast-w)	0.986538	16.679	0.799980	0.004	0.239	16.441	16.684
BNG(cmc)	0.576763	31.989	0.799986	0.005	0.302	31.687	31.994
BNG(tic-tac-toe)	0.791974	16.502	0.799980	0.004	0.247	16.255	16.506
Bank_Customer_Churn_Dataset	0.869000	2.011	0.800000	0.003	0.075	1.936	2.014
Basketball_c	0.712687	0.245	0.800000	0.003	0.034	0.212	0.248
Cardiovascular-Disease-dataset	0.730929	51.094	0.800000	0.005	0.397	50.697	51.099
Click_prediction_small	0.831539	5.928	0.799990	0.003	0.076	5.851	5.931
Credit_c	0.706782	43.277	0.801311	0.006	0.789	42.488	43.284
Customer_Personality_Analysis	0.895089	0.496	0.800000	0.003	0.047	0.448	0.498
Diabetic_Retinopathy_Debrecen	0.761905	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.672727	2.159	0.799982	0.003	0.066	2.093	2.162
Employee	0.854995	0.712	0.799914	0.002	0.026	0.687	0.715
FICO-HELOC-cleaned	0.740759	2.584	0.799919	0.004	0.137	2.447	2.588
Firm-Teacher_Clave-Direction_Classification	0.758796	2.407	0.800000	0.003	0.108	2.299	2.410
Fitness_Club_c	0.795302	0.188	0.799596	0.002	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.653125	0.337	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.339	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.596842	0.846	0.799831	0.002	0.038	0.808	0.848
GesturePhaseSegmentationProcessed	0.676962	2.994	0.799959	0.003	0.178	2.817	2.998
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.816	0.797432	0.003	0.059	1.758	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.410	0.800000	0.003	0.052	0.358	0.413
INNHotelsGroup	0.867953	16.070	0.800000	0.004	0.326	15.744	16.074
Indian_pines	0.933844	11.441	0.799978	0.007	0.965	10.476	11.449
JapaneseVowels	0.994481	2.184	0.799920	0.003	0.086	2.098	2.188
KDDCup09_upselling	0.784600	1.813	0.799922	0.003	0.149	1.665	1.817
MIC	0.909091	1.076	0.799879	0.003	0.161	0.915	1.079
MagicTelescope	0.878549	4.809	0.800000	0.003	0.110	4.699	4.812
Marketing_Campaign	0.892857	0.510	0.800000	0.003	0.051	0.459	0.512
Mobile_Price_Classification	0.960000	0.414	0.800000	0.002	0.040	0.374	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.294	0.799824	0.003	0.019	0.275	0.297
PhishingWebsites	0.971054	3.195	0.800000	0.004	0.154	3.041	3.199
PieChart3	0.879630	0.358	0.799443	0.002	0.057	0.301	0.360
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.880383	0.352	0.799617	0.003	0.054	0.298	0.354
Pumpkin_Seeds	0.882000	0.400	0.800000	0.002	0.026	0.374	0.403
QSAR_biodegradation	0.881517	0.378	0.799810	0.003	0.061	0.317	0.380
SDSS17	0.971800	97.457	0.800000	0.006	0.676	96.781	97.464
Satellite	0.993137	1.494	0.800000	0.004	0.111	1.383	1.497
Telecom_Churn_Dataset	0.955022	0.659	0.799880	0.003	0.041	0.618	0.661
UJI_Pen_Characters	0.501832	2.716	0.799853	0.003	0.119	2.597	2.719
Water_Quality_and_Potability	0.644817	0.499	0.799756	0.003	0.023	0.475	0.501
Wilt	0.990674	0.484	0.799834	0.002	0.020	0.464	0.486
abalone	0.639952	0.644	0.799856	0.002	0.027	0.617	0.646
ada	0.851807	1.380	0.799855	0.003	0.101	1.279	1.383
ada_agnostic	0.825849	1.542	0.799868	0.003	0.111	1.431	1.545
ada_prior	0.836872	0.826	0.799955	0.003	0.038	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.256	0.800000	0.002	0.016	0.240	0.259
allbp	0.973510	0.917	0.799841	0.003	0.058	0.859	0.920
allrep	0.976159	0.926	0.799841	0.003	0.061	0.864	0.929
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.095	0.365	0.462
artificial-characters	0.705479	1.907	0.799961	0.003	0.046	1.860	1.909
autoUniv-au4-2500	0.490000	1.528	0.800000	0.004	0.189	1.339	1.532
autoUniv-au7-1100	0.372727	0.207	0.800000	0.002	0.021	0.186	0.210
bank	0.899812	23.191	0.799982	0.005	0.381	22.810	23.195
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.090	0.102
baseball	0.944030	0.271	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.881503	0.369	0.799769	0.003	0.037	0.333	0.372
churn	0.947000	1.083	0.800000	0.003	0.065	1.018	1.086
cmc	0.606780	0.236	0.799728	0.002	0.018	0.218	0.239
company_bankruptcy_prediction	0.972141	3.967	0.799971	0.005	0.317	3.650	3.972
contraceptive_method_choice	0.630508	0.232	0.799728	0.003	0.017	0.215	0.234
credit	0.774155	3.988	0.799988	0.004	0.094	3.894	3.992
default_of_credit_card_clients	0.826500	12.491	0.800000	0.005	0.410	12.081	12.496
delta_ailerons	0.947405	0.765	0.799972	0.003	0.026	0.740	0.768
dis	0.986755	0.921	0.799841	0.003	0.059	0.863	0.924
dna	0.934169	3.266	0.799749	0.004	0.361	2.906	3.270
drug_consumption	0.403183	0.311	0.799894	0.003	0.023	0.288	0.314
dry_bean_dataset	0.927653	3.376	0.799941	0.003	0.122	3.254	3.380
eeg-eye-state	0.962283	3.704	0.800000	0.004	0.120	3.584	3.707
electricity	0.834492	21.852	0.799987	0.004	0.253	21.600	21.857
estimation_of_obesity_levels	0.976359	0.396	0.799621	0.002	0.029	0.366	0.398
eye_movements	0.587751	3.061	0.799927	0.003	0.161	2.899	3.064
eye_movements_bin	0.593298	1.762	0.799947	0.003	0.092	1.670	1.765
first-order-theorem-proving	0.628268	2.227	0.799935	0.004	0.162	2.066	2.231
gas-drift	0.995327	11.393	0.800000	0.007	1.007	10.386	11.399
gina_agnostic	0.814121	23.291	0.799885	0.011	2.273	21.017	23.302
golf_play_dataset_extended	0.936073	0.196	0.800000	0.002	0.016	0.180	0.199
heloc	0.724500	2.575	0.800000	0.003	0.124	2.451	2.578
house_16H	0.883988	3.336	0.799970	0.003	0.127	3.209	3.340
htru	0.979888	4.432	0.799978	0.003	0.080	4.352	4.435
ibm-employee-performance	1.000000	0.406	0.800000	0.003	0.052	0.353	0.408
in_vehicle_coupon_recommendation	0.713752	3.082	0.800729	0.003	0.137	2.945	3.085
internet_firewall	0.918212	42.726	0.799991	0.004	0.169	42.557	42.730
jm1	0.815342	2.706	0.800000	0.003	0.122	2.584	2.709
jungle_chess_2pcs_raw_endgame_complete	0.858992	21.118	0.799996	0.004	0.198	20.921	21.122
kdd_ipums_la_97-small	0.872832	1.126	0.799923	0.003	0.060	1.066	1.129
kr-vs-k	0.626336	26.814	0.799971	0.004	0.130	26.684	26.818
kropt	0.629722	27.349	0.799971	0.003	0.115	27.234	27.352
led24	0.740625	0.727	0.800000	0.003	0.058	0.670	0.730
led7	0.740625	0.455	0.800000	0.002	0.020	0.435	0.458
letter	0.976250	19.145	0.800000	0.004	0.182	18.962	19.148
mammography	0.988377	1.542	0.799964	0.003	0.042	1.499	1.544
maternal_health_risk	0.832512	0.164	0.799803	0.002	0.011	0.153	0.167
mfeat-factors	0.972500	2.504	0.800000	0.003	0.362	2.142	2.507
mfeat-fourier	0.887500	0.983	0.800000	0.003	0.131	0.852	0.986
mfeat-karhunen	0.970000	0.861	0.800000	0.003	0.109	0.752	0.864
mfeat-morphological	0.755000	0.267	0.800000	0.003	0.015	0.252	0.270
mfeat-pixel	0.965000	2.805	0.800000	0.004	0.410	2.395	2.809
mfeat-zernike	0.810000	0.697	0.800000	0.003	0.089	0.608	0.700
mice_protein_expression	1.000000	0.582	0.800000	0.003	0.105	0.478	0.585
microaggregation2	0.625500	6.198	0.800000	0.004	0.183	6.014	6.202
mobile_c36_oversampling	0.974498	20.606	0.800000	0.003	0.198	20.408	20.610
mozilla4	0.930846	1.587	0.800000	0.004	0.044	1.542	1.590
naticusdroid+android+permissions+dataset	0.967956	20.498	0.799980	0.009	1.004	19.494	20.507
national-longitudinal-survey-binary	0.993890	0.945	0.799918	0.003	0.051	0.894	0.947
okcupid_stem	0.734445	8.942	0.799977	0.004	0.177	8.765	8.947
one-hundred-plants-margin	0.837500	4.494	0.800000	0.003	0.120	4.374	4.497
one-hundred-plants-shape	0.743750	4.042	0.800000	0.003	0.116	3.927	4.045
one-hundred-plants-texture	0.903125	4.474	0.799875	0.003	0.113	4.361	4.477
optdigits	0.991103	2.343	0.800000	0.004	0.183	2.160	2.346
ozone-level-8hr	0.954635	1.168	0.799921	0.003	0.132	1.037	1.172
page-blocks	0.975342	0.911	0.799927	0.003	0.035	0.876	0.913
pendigits	0.995452	2.482	0.799945	0.003	0.104	2.378	2.485
phoneme	0.888992	0.526	0.799963	0.002	0.022	0.505	0.529
pol	0.977194	2.735	0.799940	0.004	0.108	2.626	2.739
predict_students_dropout_and_academic_success	0.774011	1.223	0.799955	0.003	0.083	1.140	1.226
qsar	0.914692	0.373	0.800000	0.005	0.061	0.313	0.378
rice_cammeo_and_osmancik	0.931759	0.529	0.800000	0.002	0.022	0.507	0.531
ringnorm	0.979730	1.682	0.800000	0.003	0.085	1.597	1.685
satimage	0.922240	1.894	0.800000	0.003	0.129	1.766	1.898
segment	0.941558	0.432	0.800000	0.003	0.035	0.397	0.434
seismic+bumps	0.934236	0.478	0.799923	0.002	0.035	0.444	0.481
shuttle	0.999310	34.515	0.800000	0.005	0.317	34.198	34.520
spambase	0.943540	1.763	0.799826	0.003	0.133	1.630	1.766
splice	0.882445	1.323	0.800000	0.003	0.138	1.185	1.327
sports_articles_for_objectivity_analysis	0.860000	0.446	0.800000	0.003	0.086	0.360	0.449
statlog	0.730000	0.228	0.800000	0.002	0.029	0.199	0.230
steel_plates_faults	0.786632	0.472	0.799588	0.002	0.048	0.424	0.475
sylvine	0.936585	1.100	0.799961	0.003	0.064	1.036	1.103
taiwanese_bankruptcy_prediction	0.970674	3.974	0.799971	0.004	0.349	3.625	3.979
telco-customer-churn	0.801278	1.536	0.799943	0.003	0.073	1.464	1.539
texture	0.999091	6.243	0.800000	0.003	0.126	6.117	6.246
thyroid	0.987500	1.644	0.800000	0.003	0.067	1.577	1.647
thyroid-ann	0.986755	0.810	0.799841	0.003	0.045	0.765	0.813
thyroid-dis	0.687500	0.648	0.800000	0.003	0.049	0.599	0.651
turiye_student_evaluation	0.496564	1.586	0.800000	0.003	0.103	1.484	1.589
twonorm	0.977703	1.686	0.800000	0.003	0.086	1.600	1.689
vehicle	0.847059	0.208	0.799054	0.003	0.029	0.179	0.211
wall-robot-navigation	0.975275	1.271	0.799853	0.003	0.078	1.193	1.273
water_quality	0.902500	1.687	0.799900	0.003	0.066	1.621	1.690
waveform-5000	0.865000	1.548	0.800000	0.003	0.117	1.430	1.551
waveform_database_generator_version_1	0.866000	1.107	0.800000	0.003	0.068	1.039	1.110
website_phishing	0.918819	0.222	0.799704	0.002	0.017	0.205	0.224
wine-quality-red	0.571875	0.219	0.799875	0.002	0.010	0.209	0.222
wine-quality-white	0.615306	0.816	0.799918	0.003	0.037	0.779	0.819
yeast	0.612795	0.226	0.799865	0.002	0.016	0.210	0.229
