dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	5.480	0.799845
Amazon_employee_access	0.942173	13.220	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735603	3.979	0.799980
BNG(breast-w)	0.984125	19.157	0.799980
BNG(cmc)	0.569982	33.771	0.799986
BNG(tic-tac-toe)	0.752731	19.626	0.799980
Bank_Customer_Churn_Dataset	0.866000	4.307	0.800000
Basketball_c	0.694030	3.169	0.800000
Cardiovascular-Disease-dataset	0.729071	49.763	0.800000
Click_prediction_small	0.831539	6.486	0.799990
Credit_c	0.678577	42.102	0.801311
Customer_Personality_Analysis	0.881696	0.962	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.755	0.799305
E-CommereShippingData	0.656818	2.657	0.799982
Employee	0.857143	1.143	0.799914
FICO-HELOC-cleaned	0.737215	3.127	0.799919
Firm-Teacher_Clave-Direction_Classification	0.494444	2.750	0.800000
Fitness_Club_c	0.785235	0.516	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.559375	0.680	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.559375	0.663	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.171	0.799831
GesturePhaseSegmentationProcessed	0.536203	3.313	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847299	2.150	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.718	0.800000
INNHotelsGroup	0.846451	16.158	0.800000
Indian_pines	0.818480	12.052	0.799978
JapaneseVowels	0.987456	2.518	0.799920
KDDCup09_upselling	0.747563	2.102	0.799922
MIC	0.903030	1.377	0.799879
MagicTelescope	0.871188	5.124	0.800000
Marketing_Campaign	0.897321	0.829	0.800000
Mobile_Price_Classification	0.477500	0.743	0.800000
National_Health_and_Nutrition_Health_Survey	0.846491	0.597	0.799824
PhishingWebsites	0.943917	3.557	0.800000
PieChart3	0.875000	0.662	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.421	0.799479
PizzaCutter3	0.880383	0.660	0.799616
Pumpkin_Seeds	0.874000	0.686	0.800000
QSAR_biodegradation	0.895735	0.684	0.799810
SDSS17	0.964250	98.496	0.800000
Satellite	0.991176	1.804	0.800000
Telecom_Churn_Dataset	0.908546	0.984	0.799880
UJI_Pen_Characters	0.509158	3.070	0.799853
Water_Quality_and_Potability	0.620427	0.779	0.799756
Wilt	0.988601	0.807	0.799834
abalone	0.637560	0.948	0.799856
ada	0.850602	1.701	0.799855
ada_agnostic	0.822563	1.904	0.799868
ada_prior	0.839106	1.130	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.545	0.800000
allbp	0.973510	1.225	0.799841
allrep	0.969536	1.216	0.799841
analcatdata_authorship	0.964497	0.739	0.799049
artificial-characters	0.656556	2.190	0.799961
autoUniv-au4-2500	0.454000	1.855	0.800000
autoUniv-au7-1100	0.372727	0.508	0.800000
bank	0.890744	23.649	0.799982
banknote_authentication	0.563636	0.388	0.799563
baseball	0.940299	0.751	0.800000
car-evaluation	0.699422	0.661	0.799769
churn	0.926000	1.377	0.800000
cmc	0.562712	0.531	0.799728
company_bankruptcy_prediction	0.970674	4.296	0.799971
contraceptive_method_choice	0.600000	0.745	0.799728
credit	0.774155	4.447	0.799988
default_of_credit_card_clients	0.819000	12.651	0.800000
delta_ailerons	0.948808	1.056	0.799972
dis	0.984106	1.203	0.799841
dna	0.931034	3.562	0.799749
drug_consumption	0.403183	0.630	0.799894
dry_bean_dataset	0.929122	3.730	0.799941
eeg-eye-state	0.886849	4.008	0.800000
electricity	0.809776	21.950	0.799987
estimation_of_obesity_levels	0.957447	0.760	0.799621
eye_movements	0.564899	3.437	0.799927
eye_movements_bin	0.601840	2.086	0.799947
first-order-theorem-proving	0.580065	2.588	0.799935
gas-drift	0.992811	11.548	0.800000
gina_agnostic	0.675793	23.077	0.799885
golf_play_dataset_extended	0.917808	0.501	0.800000
heloc	0.717000	2.882	0.800000
house_16H	0.875463	3.625	0.799970
htru	0.977654	4.570	0.799978
ibm-employee-performance	0.952381	0.783	0.800000
in_vehicle_coupon_recommendation	0.647279	3.346	0.800729
internet_firewall	0.685206	41.948	0.799991
jm1	0.809371	2.992	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.707831	21.133	0.799996
kdd_ipums_la_97-small	0.845857	1.417	0.799923
kr-vs-k	0.544547	29.677	0.799971
kropt	0.549359	28.950	0.799971
led24	0.721875	0.993	0.800000
led7	0.693750	0.730	0.800000
letter	0.948250	19.949	0.800000
mammography	0.987930	1.821	0.799964
maternal_health_risk	0.793103	0.494	0.799803
mfeat-factors	0.967500	2.855	0.800000
mfeat-fourier	0.882500	1.299	0.800000
mfeat-karhunen	0.950000	1.240	0.800000
mfeat-morphological	0.752500	0.547	0.800000
mfeat-pixel	0.890000	3.100	0.800000
mfeat-zernike	0.815000	0.993	0.800000
mice_protein_expression	1.000000	0.982	0.800000
microaggregation2	0.592500	6.525	0.800000
mobile_c36_oversampling	0.955178	20.712	0.800000
mozilla4	0.911225	1.927	0.800000
naticusdroid+android+permissions+dataset	0.938981	20.473	0.799980
national-longitudinal-survey-binary	0.983707	1.401	0.799919
okcupid_stem	0.733883	9.347	0.799978
one-hundred-plants-margin	0.687500	4.912	0.800000
one-hundred-plants-shape	0.684375	4.545	0.800000
one-hundred-plants-texture	0.756250	5.059	0.799875
optdigits	0.953737	2.667	0.800000
ozone-level-8hr	0.946746	1.493	0.799921
page-blocks	0.973516	1.189	0.799927
pendigits	0.991814	2.802	0.799945
phoneme	0.866790	0.828	0.799963
pol	0.959346	3.031	0.799940
predict_students_dropout_and_academic_success	0.753672	1.524	0.799955
qsar	0.895735	0.666	0.800000
rice_cammeo_and_osmancik	0.927822	0.840	0.800000
ringnorm	0.977027	1.999	0.800000
satimage	0.914463	2.178	0.800000
segment	0.928571	0.717	0.800000
seismic+bumps	0.932302	0.755	0.799923
shuttle	0.998793	34.650	0.800000
spambase	0.920738	2.058	0.799826
splice	0.920063	1.641	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.750	0.800000
statlog	0.710000	0.534	0.800000
steel_plates_faults	0.755784	0.752	0.799588
sylvine	0.940488	1.420	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.356	0.799971
telco-customer-churn	0.797019	1.845	0.799943
texture	0.999091	6.247	0.800000
thyroid	0.983333	1.983	0.800000
thyroid-ann	0.978808	1.121	0.799841
thyroid-dis	0.689286	0.969	0.800000
turiye_student_evaluation	0.497423	1.881	0.800000
twonorm	0.979054	1.976	0.800000
vehicle	0.811765	0.536	0.799054
wall-robot-navigation	0.937729	1.568	0.799853
water_quality	0.905625	2.001	0.799900
waveform-5000	0.815000	1.847	0.800000
waveform_database_generator_version_1	0.858000	1.399	0.800000
website_phishing	0.892989	0.528	0.799704
wine-quality-red	0.571875	0.502	0.799875
wine-quality-white	0.587755	1.110	0.799918
yeast	0.616162	0.541	0.799865
