dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.414	0.799845	0.003	0.204	2.210	2.418
Amazon_employee_access	0.942173	10.185	0.799994	0.004	0.139	10.046	10.189
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.020	0.799980	0.002	0.033	0.987	1.022
BNG(breast-w)	0.986665	16.536	0.799980	0.004	0.236	16.300	16.540
BNG(cmc)	0.575045	30.979	0.799986	0.004	0.312	30.667	30.983
BNG(tic-tac-toe)	0.785878	17.026	0.799980	0.004	0.268	16.758	17.030
Bank_Customer_Churn_Dataset	0.869000	1.995	0.800000	0.003	0.069	1.926	1.998
Basketball_c	0.708955	0.242	0.800000	0.003	0.031	0.211	0.245
Cardiovascular-Disease-dataset	0.729857	49.694	0.800000	0.005	0.394	49.300	49.700
Click_prediction_small	0.832040	6.022	0.799990	0.003	0.075	5.947	6.025
Credit_c	0.702978	42.283	0.801311	0.006	0.789	41.494	42.289
Customer_Personality_Analysis	0.895089	0.494	0.800000	0.003	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.744589	0.265	0.799305	0.003	0.030	0.235	0.268
E-CommereShippingData	0.674091	2.141	0.799982	0.003	0.062	2.079	2.144
Employee	0.858217	0.705	0.799914	0.003	0.025	0.680	0.708
FICO-HELOC-cleaned	0.738228	2.561	0.799919	0.004	0.125	2.436	2.565
Firm-Teacher_Clave-Direction_Classification	0.816204	2.413	0.800000	0.003	0.099	2.314	2.416
Fitness_Club_c	0.802013	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.333	0.800000	0.004	0.034	0.299	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.335	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.598947	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.663291	2.983	0.799959	0.003	0.164	2.819	2.986
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.812	0.797432	0.012	0.058	1.754	1.823
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.409	0.800000	0.003	0.052	0.357	0.412
INNHotelsGroup	0.866988	15.890	0.800000	0.005	0.303	15.587	15.895
Indian_pines	0.924549	11.260	0.799978	0.008	0.970	10.290	11.268
JapaneseVowels	0.995484	2.181	0.799920	0.003	0.080	2.101	2.184
KDDCup09_upselling	0.784600	1.799	0.799922	0.003	0.140	1.659	1.802
MIC	0.912121	1.069	0.799879	0.003	0.159	0.910	1.072
MagicTelescope	0.877760	4.751	0.800000	0.003	0.109	4.642	4.754
Marketing_Campaign	0.895089	0.509	0.800000	0.003	0.050	0.459	0.512
Mobile_Price_Classification	0.960000	0.410	0.800000	0.002	0.038	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.296	0.799824	0.003	0.019	0.277	0.298
PhishingWebsites	0.970602	3.215	0.800000	0.004	0.151	3.063	3.218
PieChart3	0.884259	0.353	0.799443	0.002	0.055	0.298	0.356
Pima_Indians_Diabetes_Database	0.759740	0.139	0.799479	0.002	0.014	0.125	0.141
PizzaCutter3	0.875598	0.350	0.799617	0.003	0.053	0.297	0.352
Pumpkin_Seeds	0.876000	0.401	0.800000	0.002	0.025	0.375	0.403
QSAR_biodegradation	0.876777	0.376	0.799810	0.002	0.060	0.316	0.378
SDSS17	0.971600	99.724	0.800000	0.006	0.674	99.049	99.730
Satellite	0.993137	1.488	0.800000	0.004	0.110	1.378	1.492
Telecom_Churn_Dataset	0.956522	0.650	0.799880	0.002	0.040	0.610	0.652
UJI_Pen_Characters	0.490842	2.455	0.799853	0.005	0.118	2.337	2.460
Water_Quality_and_Potability	0.640244	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.989637	0.482	0.799834	0.002	0.020	0.463	0.485
abalone	0.641148	0.640	0.799856	0.003	0.026	0.614	0.643
ada	0.851807	1.386	0.799855	0.003	0.107	1.280	1.389
ada_agnostic	0.828039	1.533	0.799868	0.003	0.105	1.428	1.536
ada_prior	0.836872	0.817	0.799955	0.002	0.037	0.779	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.261	0.800000	0.002	0.017	0.243	0.263
allbp	0.972185	0.913	0.799841	0.002	0.057	0.856	0.916
allrep	0.976159	0.921	0.799841	0.003	0.060	0.860	0.924
analcatdata_authorship	0.988166	0.456	0.799049	0.003	0.095	0.361	0.458
artificial-characters	0.696673	1.894	0.799961	0.003	0.045	1.848	1.897
autoUniv-au4-2500	0.474000	1.517	0.800000	0.004	0.188	1.329	1.521
autoUniv-au7-1100	0.368182	0.207	0.800000	0.002	0.020	0.187	0.209
bank	0.898706	23.599	0.799982	0.005	0.408	23.190	23.603
banknote_authentication	0.549091	0.101	0.799563	0.003	0.010	0.091	0.103
baseball	0.944030	0.271	0.800000	0.002	0.028	0.243	0.274
car-evaluation	0.890173	0.371	0.799769	0.003	0.036	0.335	0.374
churn	0.951000	1.079	0.800000	0.003	0.061	1.017	1.082
cmc	0.600000	0.230	0.799728	0.002	0.017	0.213	0.232
company_bankruptcy_prediction	0.969208	3.946	0.799971	0.004	0.318	3.628	3.950
contraceptive_method_choice	0.627119	0.229	0.799728	0.002	0.016	0.212	0.231
credit	0.773856	3.933	0.799988	0.003	0.092	3.841	3.936
default_of_credit_card_clients	0.826500	12.347	0.800000	0.004	0.385	11.962	12.351
delta_ailerons	0.947405	0.760	0.799972	0.003	0.026	0.734	0.763
dis	0.986755	0.918	0.799841	0.003	0.059	0.859	0.921
dna	0.940439	3.262	0.799749	0.004	0.358	2.904	3.266
drug_consumption	0.403183	0.305	0.799894	0.002	0.022	0.283	0.307
dry_bean_dataset	0.927286	3.305	0.799941	0.003	0.120	3.185	3.308
eeg-eye-state	0.960948	3.646	0.800000	0.004	0.122	3.524	3.650
electricity	0.827320	21.610	0.799987	0.004	0.252	21.358	21.614
estimation_of_obesity_levels	0.978723	0.392	0.799621	0.002	0.029	0.363	0.394
eye_movements	0.584095	2.998	0.799927	0.004	0.162	2.837	3.003
eye_movements_bin	0.591327	1.747	0.799947	0.004	0.094	1.652	1.750
first-order-theorem-proving	0.622549	2.214	0.799935	0.003	0.168	2.046	2.218
gas-drift	0.996046	11.174	0.800000	0.007	1.012	10.162	11.181
gina_agnostic	0.850144	23.208	0.799885	0.011	2.301	20.907	23.220
golf_play_dataset_extended	0.936073	0.197	0.800000	0.002	0.016	0.181	0.199
heloc	0.719000	2.587	0.800000	0.004	0.115	2.472	2.591
house_16H	0.885100	3.302	0.799970	0.003	0.121	3.181	3.306
htru	0.980168	4.292	0.799978	0.003	0.080	4.212	4.295
