dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.638	0.799845
Amazon_employee_access	0.942173	14.337	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.416	0.799980
BNG(breast-w)	0.984633	21.434	0.799980
BNG(cmc)	0.568264	35.909	0.799986
BNG(tic-tac-toe)	0.797562	21.154	0.799980
Bank_Customer_Churn_Dataset	0.862500	6.411	0.800000
Basketball_c	0.701493	4.701	0.800000
Cardiovascular-Disease-dataset	0.731857	49.594	0.800000
Click_prediction_small	0.831665	6.426	0.799990
Credit_c	0.697684	42.030	0.801311
Customer_Personality_Analysis	0.897321	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.719	0.799305
E-CommereShippingData	0.668182	2.655	0.799982
Employee	0.844253	1.174	0.799914
FICO-HELOC-cleaned	0.741266	3.101	0.799919
Firm-Teacher_Clave-Direction_Classification	0.725926	2.694	0.800000
Fitness_Club_c	0.798658	0.482	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.630	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.634	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.193	0.799831
GesturePhaseSegmentationProcessed	0.610633	3.315	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.742	0.800000
INNHotelsGroup	0.862302	16.053	0.800000
Indian_pines	0.905413	11.976	0.799978
JapaneseVowels	0.989965	2.496	0.799920
KDDCup09_upselling	0.769006	2.100	0.799922
MIC	0.896970	1.408	0.799879
MagicTelescope	0.877234	5.118	0.800000
Marketing_Campaign	0.897321	0.824	0.800000
Mobile_Price_Classification	0.885000	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.600	0.799824
PhishingWebsites	0.966079	3.512	0.800000
PieChart3	0.870370	0.632	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.438	0.799479
PizzaCutter3	0.880383	0.678	0.799616
Pumpkin_Seeds	0.874000	0.711	0.800000
QSAR_biodegradation	0.876777	0.681	0.799810
SDSS17	0.970750	98.035	0.800000
Satellite	0.992157	1.765	0.800000
Telecom_Churn_Dataset	0.938531	0.938	0.799880
UJI_Pen_Characters	0.490842	2.959	0.799853
Water_Quality_and_Potability	0.635671	0.798	0.799756
Wilt	0.989637	0.783	0.799834
abalone	0.642344	0.951	0.799856
ada	0.846988	1.663	0.799855
ada_agnostic	0.836802	1.822	0.799868
ada_prior	0.839106	1.097	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.555000	0.552	0.800000
allbp	0.976159	1.316	0.799841
allrep	0.966887	1.230	0.799841
analcatdata_authorship	0.988166	0.758	0.799049
artificial-characters	0.687378	2.204	0.799961
autoUniv-au4-2500	0.484000	1.840	0.800000
autoUniv-au7-1100	0.350000	0.506	0.800000
bank	0.893841	23.486	0.799982
banknote_authentication	0.549091	0.384	0.799563
baseball	0.936567	0.593	0.800000
car-evaluation	0.791908	0.681	0.799769
churn	0.933000	1.385	0.800000
cmc	0.586441	0.522	0.799728
company_bankruptcy_prediction	0.972874	4.308	0.799971
contraceptive_method_choice	0.583051	0.676	0.799728
credit	0.775651	4.361	0.799988
default_of_credit_card_clients	0.823167	12.651	0.800000
delta_ailerons	0.946704	1.103	0.799972
dis	0.984106	1.213	0.799841
dna	0.943574	3.577	0.799749
drug_consumption	0.403183	0.585	0.799894
dry_bean_dataset	0.928755	3.667	0.799941
eeg-eye-state	0.956275	3.975	0.800000
electricity	0.808342	21.879	0.799987
estimation_of_obesity_levels	0.973995	0.797	0.799621
eye_movements	0.556673	3.467	0.799927
eye_movements_bin	0.584757	2.057	0.799947
first-order-theorem-proving	0.616830	2.631	0.799935
gas-drift	0.994968	11.495	0.800000
gina_agnostic	0.734870	23.225	0.799885
golf_play_dataset_extended	0.926941	0.476	0.800000
heloc	0.719000	2.820	0.800000
house_16H	0.883247	3.649	0.799970
htru	0.978771	4.611	0.799978
ibm-employee-performance	0.996599	0.777	0.800000
in_vehicle_coupon_recommendation	0.675114	3.331	0.800729
internet_firewall	0.807965	41.926	0.799991
jm1	0.816261	2.982	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.829540	21.027	0.799996
kdd_ipums_la_97-small	0.850674	1.392	0.799923
kr-vs-k	0.575909	29.577	0.799971
kropt	0.579651	29.393	0.799971
led24	0.726562	1.056	0.800000
led7	0.737500	0.760	0.800000
letter	0.959000	18.681	0.800000
mammography	0.987930	1.797	0.799964
maternal_health_risk	0.768473	0.447	0.799803
mfeat-factors	0.967500	2.804	0.800000
mfeat-fourier	0.870000	1.311	0.800000
mfeat-karhunen	0.967500	1.333	0.800000
mfeat-morphological	0.767500	0.562	0.800000
mfeat-pixel	0.957500	3.131	0.800000
mfeat-zernike	0.815000	0.967	0.800000
mice_protein_expression	1.000000	0.932	0.800000
microaggregation2	0.614750	6.509	0.800000
mobile_c36_oversampling	0.962616	20.680	0.800000
mozilla4	0.919588	1.902	0.800000
naticusdroid+android+permissions+dataset	0.955855	20.556	0.799980
national-longitudinal-survey-binary	0.991853	1.274	0.799919
okcupid_stem	0.732196	9.319	0.799978
one-hundred-plants-margin	0.793750	4.542	0.800000
one-hundred-plants-shape	0.725000	4.315	0.800000
one-hundred-plants-texture	0.834375	4.493	0.799875
optdigits	0.991993	2.659	0.800000
ozone-level-8hr	0.952663	1.476	0.799921
page-blocks	0.978082	1.244	0.799927
pendigits	0.995907	2.805	0.799945
phoneme	0.869565	0.886	0.799963
pol	0.975706	2.987	0.799940
predict_students_dropout_and_academic_success	0.770621	1.507	0.799955
qsar	0.905213	0.656	0.800000
rice_cammeo_and_osmancik	0.930446	0.795	0.800000
ringnorm	0.981081	1.977	0.800000
satimage	0.916019	2.215	0.800000
segment	0.928571	0.726	0.800000
seismic+bumps	0.934236	0.779	0.799923
shuttle	0.999397	34.423	0.800000
spambase	0.937025	2.035	0.799826
splice	0.898119	1.606	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.719	0.800000
statlog	0.740000	0.534	0.800000
steel_plates_faults	0.778920	0.837	0.799588
sylvine	0.939512	1.420	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.365	0.799971
telco-customer-churn	0.799858	1.830	0.799943
texture	0.999091	6.335	0.800000
thyroid	0.987500	1.965	0.800000
thyroid-ann	0.985430	1.085	0.799841
thyroid-dis	0.698214	0.997	0.800000
turiye_student_evaluation	0.497423	1.959	0.800000
twonorm	0.979730	2.024	0.800000
vehicle	0.852941	0.565	0.799054
wall-robot-navigation	0.957875	1.557	0.799853
water_quality	0.903125	1.978	0.799900
waveform-5000	0.864000	1.898	0.800000
waveform_database_generator_version_1	0.860000	1.369	0.800000
website_phishing	0.915129	0.511	0.799704
wine-quality-red	0.578125	0.556	0.799875
wine-quality-white	0.602041	1.119	0.799918
yeast	0.612795	0.534	0.799865
