dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.311	0.799845
Amazon_employee_access	0.942173	14.320	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.030	0.799980
BNG(breast-w)	0.984506	20.799	0.799980
BNG(cmc)	0.566004	35.494	0.799986
BNG(tic-tac-toe)	0.749936	20.577	0.799980
Bank_Customer_Churn_Dataset	0.858500	6.138	0.800000
Basketball_c	0.701493	4.319	0.800000
Cardiovascular-Disease-dataset	0.719429	50.146	0.800000
Click_prediction_small	0.831539	6.453	0.799990
Credit_c	0.668734	42.445	0.801311
Customer_Personality_Analysis	0.886161	0.970	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.710	0.799305
E-CommereShippingData	0.659545	2.628	0.799982
Employee	0.847476	1.156	0.799914
FICO-HELOC-cleaned	0.740253	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.476852	2.748	0.800000
Fitness_Club_c	0.785235	0.493	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.509375	0.646	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.534375	0.671	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.126	0.799831
GesturePhaseSegmentationProcessed	0.521519	3.339	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.835171	2.139	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.850340	0.715	0.800000
INNHotelsGroup	0.837491	16.204	0.800000
Indian_pines	0.873155	11.923	0.799978
JapaneseVowels	0.985951	2.498	0.799920
KDDCup09_upselling	0.727096	2.123	0.799922
MIC	0.890909	1.364	0.799879
MagicTelescope	0.871977	5.137	0.800000
Marketing_Campaign	0.890625	0.794	0.800000
Mobile_Price_Classification	0.457500	0.711	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.626	0.799824
PhishingWebsites	0.946630	3.510	0.800000
PieChart3	0.875000	0.639	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.432	0.799479
PizzaCutter3	0.880383	0.670	0.799616
Pumpkin_Seeds	0.876000	0.723	0.800000
QSAR_biodegradation	0.876777	0.680	0.799810
SDSS17	0.962750	99.207	0.800000
Satellite	0.992157	1.811	0.800000
Telecom_Churn_Dataset	0.925037	0.939	0.799880
UJI_Pen_Characters	0.505495	3.111	0.799853
Water_Quality_and_Potability	0.626524	0.785	0.799756
Wilt	0.986528	0.773	0.799834
abalone	0.649522	0.935	0.799856
ada	0.837349	1.720	0.799855
ada_agnostic	0.812705	1.845	0.799868
ada_prior	0.840223	1.134	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.605000	0.527	0.800000
allbp	0.972185	1.259	0.799841
allrep	0.969536	1.244	0.799841
analcatdata_authorship	0.976331	0.740	0.799049
artificial-characters	0.662427	2.199	0.799961
autoUniv-au4-2500	0.468000	1.867	0.800000
autoUniv-au7-1100	0.363636	0.491	0.800000
bank	0.887537	23.683	0.799982
banknote_authentication	0.549091	0.367	0.799563
baseball	0.951493	0.569	0.800000
car-evaluation	0.699422	0.687	0.799769
churn	0.913000	1.361	0.800000
cmc	0.583051	0.528	0.799728
company_bankruptcy_prediction	0.969941	4.322	0.799971
contraceptive_method_choice	0.600000	0.678	0.799728
credit	0.776847	4.378	0.799988
default_of_credit_card_clients	0.814167	12.695	0.800000
delta_ailerons	0.947405	1.102	0.799972
dis	0.984106	1.244	0.799841
dna	0.915361	3.549	0.799749
drug_consumption	0.395225	0.595	0.799894
dry_bean_dataset	0.929857	3.716	0.799941
eeg-eye-state	0.777370	4.023	0.800000
electricity	0.800397	21.813	0.799987
estimation_of_obesity_levels	0.959811	0.919	0.799621
eye_movements	0.577239	3.470	0.799927
eye_movements_bin	0.590013	2.068	0.799947
first-order-theorem-proving	0.568627	2.611	0.799935
gas-drift	0.994249	11.551	0.800000
gina_agnostic	0.691643	23.246	0.799885
golf_play_dataset_extended	0.904110	0.510	0.800000
heloc	0.717000	2.825	0.800000
house_16H	0.868421	3.644	0.799970
htru	0.977095	4.597	0.799978
ibm-employee-performance	0.969388	0.861	0.800000
in_vehicle_coupon_recommendation	0.607395	3.335	0.800729
internet_firewall	0.801709	42.072	0.799991
jm1	0.813045	2.998	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.689424	21.322	0.799996
kdd_ipums_la_97-small	0.842004	1.390	0.799923
kr-vs-k	0.504989	28.265	0.799971
kropt	0.507306	29.175	0.799971
led24	0.729688	1.172	0.800000
led7	0.720313	0.744	0.800000
letter	0.945250	19.262	0.800000
mammography	0.987483	1.832	0.799964
maternal_health_risk	0.773399	0.439	0.799803
mfeat-factors	0.967500	2.818	0.800000
mfeat-fourier	0.865000	1.259	0.800000
mfeat-karhunen	0.945000	1.226	0.800000
mfeat-morphological	0.760000	0.620	0.800000
mfeat-pixel	0.870000	3.106	0.800000
mfeat-zernike	0.792500	0.957	0.800000
mice_protein_expression	1.000000	0.968	0.800000
microaggregation2	0.582000	6.486	0.800000
mobile_c36_oversampling	0.954308	20.643	0.800000
mozilla4	0.906722	1.865	0.800000
naticusdroid+android+permissions+dataset	0.927220	20.485	0.799980
national-longitudinal-survey-binary	0.966395	1.284	0.799919
okcupid_stem	0.731072	9.355	0.799978
one-hundred-plants-margin	0.662500	4.673	0.800000
one-hundred-plants-shape	0.690625	4.665	0.800000
one-hundred-plants-texture	0.765625	4.883	0.799875
optdigits	0.938612	2.629	0.800000
ozone-level-8hr	0.944773	1.443	0.799921
page-blocks	0.972603	1.217	0.799927
pendigits	0.991814	2.848	0.799945
phoneme	0.861240	0.812	0.799963
pol	0.963312	3.003	0.799940
