dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	7.341	0.799845
Amazon_employee_access	0.942173	15.004	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735603	5.532	0.799980
BNG(breast-w)	0.985014	21.568	0.799980
BNG(cmc)	0.572604	36.144	0.799986
BNG(tic-tac-toe)	0.792609	21.277	0.799980
Bank_Customer_Churn_Dataset	0.862000	6.664	0.800000
Basketball_c	0.694030	4.820	0.800000
Cardiovascular-Disease-dataset	0.727857	50.158	0.800000
Click_prediction_small	0.831665	6.448	0.799990
Credit_c	0.705873	42.515	0.801311
Customer_Personality_Analysis	0.895089	0.971	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.704	0.799305
E-CommereShippingData	0.667727	2.617	0.799982
Employee	0.847476	1.177	0.799914
FICO-HELOC-cleaned	0.741772	3.065	0.799919
Firm-Teacher_Clave-Direction_Classification	0.709259	2.740	0.800000
Fitness_Club_c	0.791946	0.481	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.642	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.612	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.135	0.799831
GesturePhaseSegmentationProcessed	0.626329	3.300	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.696	0.800000
INNHotelsGroup	0.861199	16.157	0.800000
Indian_pines	0.916894	11.938	0.799978
JapaneseVowels	0.993477	2.539	0.799920
KDDCup09_upselling	0.784600	2.067	0.799922
MIC	0.903030	1.351	0.799879
MagicTelescope	0.875394	5.126	0.800000
Marketing_Campaign	0.888393	0.803	0.800000
Mobile_Price_Classification	0.945000	0.691	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.555	0.799824
PhishingWebsites	0.964722	3.512	0.800000
PieChart3	0.875000	0.639	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.426	0.799479
PizzaCutter3	0.880383	0.616	0.799616
Pumpkin_Seeds	0.872000	0.677	0.800000
QSAR_biodegradation	0.881517	0.650	0.799810
SDSS17	0.971550	99.273	0.800000
Satellite	0.992157	1.789	0.800000
Telecom_Churn_Dataset	0.941529	0.943	0.799880
UJI_Pen_Characters	0.472527	3.064	0.799853
Water_Quality_and_Potability	0.637195	0.761	0.799756
Wilt	0.991710	0.787	0.799834
abalone	0.639952	0.932	0.799856
ada	0.844578	1.669	0.799855
ada_agnostic	0.830230	1.828	0.799868
ada_prior	0.840223	1.090	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.525	0.800000
allbp	0.974834	1.335	0.799841
allrep	0.978808	1.195	0.799841
analcatdata_authorship	0.982249	0.732	0.799049
artificial-characters	0.685421	2.166	0.799961
autoUniv-au4-2500	0.464000	1.840	0.800000
autoUniv-au7-1100	0.372727	0.504	0.800000
bank	0.897047	23.771	0.799982
banknote_authentication	0.560000	0.365	0.799563
baseball	0.947761	0.564	0.800000
car-evaluation	0.794798	0.646	0.799769
churn	0.937000	1.361	0.800000
cmc	0.583051	0.514	0.799728
company_bankruptcy_prediction	0.970674	4.255	0.799971
contraceptive_method_choice	0.616949	0.739	0.799728
credit	0.776249	4.356	0.799988
default_of_credit_card_clients	0.824667	12.715	0.800000
delta_ailerons	0.946704	1.035	0.799972
dis	0.984106	1.201	0.799841
dna	0.931034	3.564	0.799749
drug_consumption	0.403183	0.564	0.799894
dry_bean_dataset	0.927653	3.696	0.799941
eeg-eye-state	0.950935	3.981	0.800000
electricity	0.809555	21.797	0.799987
estimation_of_obesity_levels	0.981087	0.771	0.799621
eye_movements	0.572669	3.409	0.799927
eye_movements_bin	0.590670	2.039	0.799947
first-order-theorem-proving	0.611111	2.593	0.799935
gas-drift	0.994608	11.512	0.800000
gina_agnostic	0.795389	23.113	0.799885
golf_play_dataset_extended	0.917808	0.455	0.800000
heloc	0.724000	2.837	0.800000
house_16H	0.881023	3.661	0.799970
htru	0.978771	4.584	0.799978
ibm-employee-performance	0.996599	0.781	0.800000
in_vehicle_coupon_recommendation	0.664312	3.332	0.800729
internet_firewall	0.802243	41.901	0.799991
jm1	0.816261	2.970	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.844601	21.371	0.799996
kdd_ipums_la_97-small	0.848748	1.403	0.799923
kr-vs-k	0.598717	29.231	0.799971
kropt	0.603350	28.407	0.799971
led24	0.704688	0.992	0.800000
led7	0.740625	0.755	0.800000
letter	0.961750	18.673	0.800000
mammography	0.988824	1.803	0.799964
maternal_health_risk	0.783251	0.421	0.799803
mfeat-factors	0.975000	2.823	0.800000
mfeat-fourier	0.880000	1.285	0.800000
mfeat-karhunen	0.965000	1.250	0.800000
mfeat-morphological	0.752500	0.569	0.800000
mfeat-pixel	0.957500	3.110	0.800000
mfeat-zernike	0.810000	0.953	0.800000
mice_protein_expression	1.000000	0.938	0.800000
microaggregation2	0.619000	6.486	0.800000
mobile_c36_oversampling	0.966770	20.618	0.800000
mozilla4	0.921840	1.889	0.800000
naticusdroid+android+permissions+dataset	0.956537	20.500	0.799980
national-longitudinal-survey-binary	0.990835	1.391	0.799919
okcupid_stem	0.732571	9.336	0.799978
one-hundred-plants-margin	0.806250	4.566	0.800000
one-hundred-plants-shape	0.740625	4.779	0.800000
one-hundred-plants-texture	0.890625	4.385	0.799875
optdigits	0.991103	2.627	0.800000
ozone-level-8hr	0.948718	1.475	0.799921
page-blocks	0.976256	1.172	0.799927
pendigits	0.995907	2.791	0.799945
phoneme	0.874191	0.807	0.799963
pol	0.973723	2.990	0.799940
predict_students_dropout_and_academic_success	0.759322	1.505	0.799955
qsar	0.900474	0.665	0.800000
rice_cammeo_and_osmancik	0.926509	0.805	0.800000
ringnorm	0.975676	2.004	0.800000
satimage	0.918351	2.157	0.800000
segment	0.932900	0.717	0.800000
seismic+bumps	0.932302	0.756	0.799923
shuttle	0.999397	34.382	0.800000
spambase	0.947883	2.050	0.799826
splice	0.880878	1.572	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.724	0.800000
statlog	0.755000	0.574	0.800000
steel_plates_faults	0.781491	0.741	0.799588
sylvine	0.937561	1.391	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.370	0.799971
telco-customer-churn	0.800568	1.829	0.799943
texture	0.999091	6.575	0.800000
thyroid	0.988889	1.969	0.800000
thyroid-ann	0.982781	1.093	0.799841
thyroid-dis	0.687500	0.969	0.800000
turiye_student_evaluation	0.499141	1.845	0.800000
twonorm	0.979054	1.986	0.800000
vehicle	0.870588	0.493	0.799054
wall-robot-navigation	0.963370	1.560	0.799853
water_quality	0.903125	1.962	0.799900
waveform-5000	0.866000	1.835	0.800000
waveform_database_generator_version_1	0.869000	1.375	0.800000
website_phishing	0.907749	0.515	0.799704
wine-quality-red	0.578125	0.499	0.799875
wine-quality-white	0.595918	1.122	0.799918
yeast	0.599327	0.529	0.799865
