dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	4.957	0.799845
Amazon_employee_access	0.942173	13.540	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	4.436	0.799980
BNG(breast-w)	0.984633	19.438	0.799980
BNG(cmc)	0.570705	34.991	0.799986
BNG(tic-tac-toe)	0.774321	20.196	0.799980
Bank_Customer_Churn_Dataset	0.861500	5.457	0.800000
Basketball_c	0.686567	3.432	0.800000
Cardiovascular-Disease-dataset	0.723429	49.784	0.800000
Click_prediction_small	0.831539	6.453	0.799990
Credit_c	0.701820	42.133	0.801311
Customer_Personality_Analysis	0.901786	0.936	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.716	0.799305
E-CommereShippingData	0.665000	2.701	0.799982
Employee	0.842105	1.166	0.799914
FICO-HELOC-cleaned	0.742278	3.124	0.799919
Firm-Teacher_Clave-Direction_Classification	0.718519	2.754	0.800000
Fitness_Club_c	0.791946	0.503	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.659	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.655	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.142	0.799831
GesturePhaseSegmentationProcessed	0.613671	3.310	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.124	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.710	0.800000
INNHotelsGroup	0.861199	16.184	0.800000
Indian_pines	0.892291	12.061	0.799978
JapaneseVowels	0.991470	2.509	0.799920
KDDCup09_upselling	0.770955	2.178	0.799922
MIC	0.900000	1.360	0.799879
MagicTelescope	0.874343	5.103	0.800000
Marketing_Campaign	0.895089	0.798	0.800000
Mobile_Price_Classification	0.935000	0.724	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.570	0.799824
PhishingWebsites	0.962008	3.516	0.800000
PieChart3	0.875000	0.643	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.439	0.799479
PizzaCutter3	0.880383	1.359	0.799616
Pumpkin_Seeds	0.876000	0.678	0.800000
QSAR_biodegradation	0.876777	0.667	0.799810
SDSS17	0.969700	98.502	0.800000
Satellite	0.993137	1.780	0.800000
Telecom_Churn_Dataset	0.946027	0.948	0.799880
UJI_Pen_Characters	0.487179	3.098	0.799853
Water_Quality_and_Potability	0.640244	0.797	0.799756
Wilt	0.990674	0.779	0.799834
abalone	0.633971	0.938	0.799856
ada	0.848193	1.684	0.799855
ada_agnostic	0.835706	1.845	0.799868
ada_prior	0.842458	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.552500	0.571	0.800000
allbp	0.976159	1.257	0.799841
allrep	0.972185	1.206	0.799841
analcatdata_authorship	0.982249	0.749	0.799049
artificial-characters	0.686399	2.201	0.799961
autoUniv-au4-2500	0.476000	1.834	0.800000
autoUniv-au7-1100	0.354545	0.533	0.800000
bank	0.893619	23.695	0.799982
banknote_authentication	0.545455	0.398	0.799563
baseball	0.940299	0.590	0.800000
car-evaluation	0.786127	0.641	0.799769
churn	0.933000	1.366	0.800000
cmc	0.583051	0.529	0.799728
company_bankruptcy_prediction	0.971408	4.314	0.799971
contraceptive_method_choice	0.593220	0.621	0.799728
credit	0.778343	4.380	0.799988
default_of_credit_card_clients	0.822333	12.661	0.800000
delta_ailerons	0.946704	1.051	0.799972
dis	0.984106	1.198	0.799841
dna	0.934169	3.555	0.799749
drug_consumption	0.403183	0.602	0.799894
dry_bean_dataset	0.928388	3.712	0.799941
eeg-eye-state	0.951268	4.012	0.800000
electricity	0.809886	21.909	0.799987
estimation_of_obesity_levels	0.978723	0.815	0.799621
eye_movements	0.576325	3.418	0.799927
eye_movements_bin	0.590670	2.033	0.799947
first-order-theorem-proving	0.607026	2.626	0.799935
gas-drift	0.994249	11.565	0.800000
gina_agnostic	0.740634	23.303	0.799885
golf_play_dataset_extended	0.917808	0.479	0.800000
heloc	0.723500	2.853	0.800000
house_16H	0.882135	4.254	0.799970
htru	0.978492	4.593	0.799978
ibm-employee-performance	0.982993	0.802	0.800000
in_vehicle_coupon_recommendation	0.670129	3.347	0.800729
internet_firewall	0.774929	41.854	0.799991
jm1	0.816720	2.981	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.821731	21.184	0.799996
kdd_ipums_la_97-small	0.849711	1.437	0.799923
kr-vs-k	0.595510	28.628	0.799971
kropt	0.602637	28.971	0.799971
led24	0.714063	1.589	0.800000
led7	0.739062	0.749	0.800000
letter	0.958750	18.801	0.800000
mammography	0.988824	1.818	0.799964
maternal_health_risk	0.773399	0.449	0.799803
mfeat-factors	0.967500	2.788	0.800000
mfeat-fourier	0.880000	1.313	0.800000
mfeat-karhunen	0.962500	1.239	0.800000
mfeat-morphological	0.765000	0.587	0.800000
mfeat-pixel	0.960000	3.136	0.800000
mfeat-zernike	0.815000	0.982	0.800000
mice_protein_expression	1.000000	0.962	0.800000
microaggregation2	0.620000	6.529	0.800000
mobile_c36_oversampling	0.951990	20.685	0.800000
mozilla4	0.912512	1.898	0.800000
naticusdroid+android+permissions+dataset	0.960286	20.455	0.799980
national-longitudinal-survey-binary	0.991853	1.258	0.799919
okcupid_stem	0.732946	9.327	0.799978
one-hundred-plants-margin	0.815625	4.640	0.800000
one-hundred-plants-shape	0.746875	4.647	0.800000
one-hundred-plants-texture	0.843750	4.523	0.799875
optdigits	0.987544	2.627	0.800000
ozone-level-8hr	0.948718	1.475	0.799921
page-blocks	0.974429	1.184	0.799927
pendigits	0.995907	2.831	0.799945
phoneme	0.869565	0.816	0.799963
pol	0.970253	3.005	0.799940
predict_students_dropout_and_academic_success	0.763842	1.508	0.799955
qsar	0.886256	0.665	0.800000
rice_cammeo_and_osmancik	0.929134	0.815	0.800000
ringnorm	0.979054	1.994	0.800000
satimage	0.919907	2.178	0.800000
segment	0.932900	0.730	0.800000
seismic+bumps	0.930368	0.820	0.799923
shuttle	0.999310	34.411	0.800000
spambase	0.939197	2.054	0.799826
splice	0.882445	1.608	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.730	0.800000
statlog	0.735000	0.521	0.800000
steel_plates_faults	0.778920	0.751	0.799588
sylvine	0.943415	1.407	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.900	0.799971
telco-customer-churn	0.796309	1.831	0.799943
texture	1.000000	6.305	0.800000
thyroid	0.988194	1.945	0.800000
thyroid-ann	0.984106	1.099	0.799841
thyroid-dis	0.696429	0.944	0.800000
turiye_student_evaluation	0.492268	1.859	0.800000
twonorm	0.979054	2.014	0.800000
vehicle	0.864706	0.504	0.799054
wall-robot-navigation	0.957875	1.546	0.799853
water_quality	0.904375	1.962	0.799900
waveform-5000	0.860000	1.840	0.800000
waveform_database_generator_version_1	0.866000	1.369	0.800000
website_phishing	0.907749	0.547	0.799704
wine-quality-red	0.584375	0.523	0.799875
wine-quality-white	0.605102	1.125	0.799918
yeast	0.612795	0.504	0.799865
