dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	5.689	0.799845
Amazon_employee_access	0.942173	13.528	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	4.361	0.799980
BNG(breast-w)	0.984506	19.968	0.799980
BNG(cmc)	0.568083	34.638	0.799986
BNG(tic-tac-toe)	0.775845	19.053	0.799980
Bank_Customer_Churn_Dataset	0.861500	5.352	0.800000
Basketball_c	0.694030	2.628	0.800000
Cardiovascular-Disease-dataset	0.728286	49.514	0.800000
Click_prediction_small	0.831539	6.423	0.799990
Credit_c	0.691894	42.114	0.801311
Customer_Personality_Analysis	0.890625	0.941	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.726	0.799305
E-CommereShippingData	0.666818	2.578	0.799982
Employee	0.845328	1.186	0.799914
FICO-HELOC-cleaned	0.738734	3.263	0.799919
Firm-Teacher_Clave-Direction_Classification	0.688889	2.711	0.800000
Fitness_Club_c	0.795302	0.499	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.666	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.616	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.178	0.799831
GesturePhaseSegmentationProcessed	0.590380	3.266	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.110	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.756	0.800000
INNHotelsGroup	0.854859	16.018	0.800000
Indian_pines	0.908693	11.887	0.799978
JapaneseVowels	0.990968	2.483	0.799920
KDDCup09_upselling	0.742690	2.083	0.799922
MIC	0.903030	1.386	0.799879
MagicTelescope	0.873028	5.078	0.800000
Marketing_Campaign	0.899554	0.777	0.800000
Mobile_Price_Classification	0.890000	0.706	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.552	0.799824
PhishingWebsites	0.962460	3.512	0.800000
PieChart3	0.875000	0.630	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.430	0.799479
