dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.397	0.799845	0.003	0.205	2.192	2.400
Amazon_employee_access	0.942173	10.308	0.799994	0.004	0.139	10.169	10.312
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.019	0.799980	0.002	0.039	0.980	1.021
BNG(breast-w)	0.986030	17.005	0.799980	0.004	0.267	16.738	17.009
BNG(cmc)	0.572514	31.157	0.799986	0.004	0.308	30.849	31.162
BNG(tic-tac-toe)	0.789053	16.846	0.799980	0.004	0.236	16.610	16.850
Bank_Customer_Churn_Dataset	0.871000	1.994	0.800000	0.003	0.073	1.921	1.997
Basketball_c	0.716418	0.247	0.800000	0.002	0.033	0.214	0.249
Cardiovascular-Disease-dataset	0.730071	50.576	0.800000	0.005	0.396	50.180	50.581
Click_prediction_small	0.832040	5.979	0.799990	0.003	0.075	5.905	5.982
Credit_c	0.706203	41.780	0.801311	0.006	0.789	40.991	41.786
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.002	0.046	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.761905	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.671818	2.135	0.799982	0.003	0.061	2.074	2.138
Employee	0.848550	0.705	0.799914	0.002	0.025	0.680	0.707
FICO-HELOC-cleaned	0.745316	2.560	0.799919	0.003	0.124	2.435	2.562
Firm-Teacher_Clave-Direction_Classification	0.766204	2.405	0.800000	0.003	0.098	2.306	2.407
Fitness_Club_c	0.798658	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.335	0.800000	0.003	0.035	0.300	0.338
Gender_Gap_in_Spanish_WP	0.600000	0.842	0.799831	0.002	0.036	0.806	0.845
GesturePhaseSegmentationProcessed	0.659747	2.976	0.799959	0.003	0.161	2.815	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.813	0.797432	0.003	0.058	1.755	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.412	0.800000	0.002	0.051	0.360	0.414
INNHotelsGroup	0.871399	15.975	0.800000	0.004	0.302	15.673	15.979
Indian_pines	0.931110	11.381	0.799978	0.008	0.971	10.410	11.389
JapaneseVowels	0.995484	2.182	0.799920	0.003	0.081	2.101	2.185
KDDCup09_upselling	0.783626	1.797	0.799922	0.003	0.138	1.659	1.800
MIC	0.906061	1.066	0.799879	0.003	0.158	0.909	1.069
MagicTelescope	0.878023	4.819	0.800000	0.003	0.109	4.710	4.822
Marketing_Campaign	0.883929	0.508	0.800000	0.003	0.051	0.458	0.511
Mobile_Price_Classification	0.967500	0.408	0.800000	0.002	0.038	0.370	0.411
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.002	0.019	0.276	0.298
PhishingWebsites	0.968340	3.235	0.800000	0.003	0.162	3.073	3.239
PieChart3	0.875000	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.753247	0.138	0.799479	0.002	0.013	0.125	0.140
PizzaCutter3	0.889952	0.346	0.799617	0.002	0.052	0.294	0.349
Pumpkin_Seeds	0.878000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.876777	0.372	0.799810	0.003	0.060	0.312	0.374
SDSS17	0.972400	99.424	0.800000	0.005	0.670	98.754	99.430
Satellite	0.993137	1.490	0.800000	0.003	0.112	1.377	1.493
Telecom_Churn_Dataset	0.952024	0.652	0.799880	0.004	0.040	0.611	0.656
UJI_Pen_Characters	0.487179	2.523	0.799853	0.002	0.118	2.404	2.525
Water_Quality_and_Potability	0.647866	0.494	0.799756	0.002	0.024	0.470	0.496
Wilt	0.992746	0.482	0.799834	0.002	0.020	0.462	0.485
abalone	0.639952	0.641	0.799856	0.002	0.027	0.615	0.644
ada	0.853012	1.390	0.799855	0.003	0.109	1.280	1.392
ada_agnostic	0.836802	1.536	0.799868	0.003	0.106	1.430	1.540
ada_prior	0.833520	0.817	0.799955	0.002	0.038	0.779	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.261	0.800000	0.002	0.017	0.243	0.263
allbp	0.974834	0.925	0.799841	0.002	0.063	0.862	0.927
allrep	0.972185	0.921	0.799841	0.003	0.058	0.863	0.924
analcatdata_authorship	0.994083	0.452	0.799049	0.002	0.094	0.358	0.454
artificial-characters	0.698630	1.901	0.799961	0.002	0.046	1.856	1.904
autoUniv-au4-2500	0.502000	1.535	0.800000	0.003	0.199	1.335	1.538
autoUniv-au7-1100	0.363636	0.204	0.800000	0.003	0.019	0.184	0.207
bank	0.899480	23.520	0.799982	0.005	0.382	23.137	23.524
banknote_authentication	0.549091	0.098	0.799563	0.002	0.010	0.088	0.100
baseball	0.947761	0.269	0.800000	0.002	0.028	0.241	0.271
car-evaluation	0.861272	0.370	0.799769	0.002	0.036	0.333	0.372
churn	0.938000	1.078	0.800000	0.003	0.061	1.017	1.081
cmc	0.576271	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.969941	3.986	0.799971	0.004	0.341	3.645	3.991
contraceptive_method_choice	0.610169	0.230	0.799728	0.002	0.017	0.213	0.232
credit	0.775351	3.990	0.799988	0.003	0.093	3.897	3.993
default_of_credit_card_clients	0.822667	12.309	0.800000	0.004	0.382	11.927	12.313
delta_ailerons	0.948107	0.760	0.799972	0.002	0.026	0.734	0.762
dis	0.985430	0.928	0.799841	0.003	0.062	0.866	0.931
dna	0.929467	3.265	0.799749	0.004	0.363	2.903	3.269
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.285	0.310
dry_bean_dataset	0.928021	3.341	0.799941	0.003	0.122	3.219	3.344
eeg-eye-state	0.960280	3.744	0.800000	0.004	0.129	3.614	3.748
electricity	0.826879	21.476	0.799987	0.004	0.253	21.224	21.481
estimation_of_obesity_levels	0.976359	0.392	0.799621	0.002	0.029	0.363	0.395
eye_movements	0.576782	3.025	0.799927	0.003	0.162	2.863	3.028
eye_movements_bin	0.596583	1.775	0.799947	0.004	0.101	1.675	1.779
first-order-theorem-proving	0.619281	2.246	0.799935	0.003	0.179	2.067	2.249
gas-drift	0.994608	11.191	0.800000	0.006	1.000	10.191	11.198
gina_agnostic	0.776657	23.482	0.799885	0.012	2.415	21.067	23.493
golf_play_dataset_extended	0.931507	0.195	0.800000	0.002	0.016	0.180	0.198
heloc	0.719000	2.549	0.800000	0.004	0.117	2.432	2.553
house_16H	0.883247	3.290	0.799970	0.003	0.119	3.171	3.294
htru	0.979330	4.255	0.799978	0.003	0.080	4.175	4.258
ibm-employee-performance	1.000000	0.403	0.800000	0.003	0.051	0.352	0.405
in_vehicle_coupon_recommendation	0.675114	3.044	0.800729	0.003	0.132	2.912	3.048
internet_firewall	0.920729	41.862	0.799991	0.004	0.168	41.694	41.866
jm1	0.816720	2.706	0.800000	0.003	0.116	2.590	2.709
jungle_chess_2pcs_raw_endgame_complete	0.853191	20.731	0.799996	0.004	0.184	20.546	20.735
kdd_ipums_la_97-small	0.869942	1.118	0.799923	0.003	0.062	1.056	1.122
kr-vs-k	0.604597	26.413	0.799971	0.003	0.129	26.284	26.417
kropt	0.610478	29.948	0.799971	0.005	0.124	29.824	29.953
led24	0.734375	0.722	0.800000	0.003	0.056	0.666	0.725
led7	0.739062	0.453	0.800000	0.002	0.020	0.433	0.455
letter	0.973250	19.553	0.800000	0.003	0.180	19.373	19.556
mammography	0.990165	1.526	0.799964	0.002	0.043	1.482	1.528
maternal_health_risk	0.832512	0.164	0.799803	0.002	0.011	0.153	0.166
mfeat-factors	0.977500	2.503	0.800000	0.003	0.367	2.136	2.507
mfeat-fourier	0.877500	0.987	0.800000	0.003	0.135	0.852	0.990
mfeat-karhunen	0.972500	0.861	0.800000	0.004	0.110	0.751	0.866
mfeat-morphological	0.765000	0.266	0.800000	0.002	0.015	0.251	0.268
mfeat-pixel	0.965000	2.798	0.800000	0.004	0.413	2.385	2.802
mfeat-zernike	0.815000	0.699	0.800000	0.002	0.093	0.606	0.701
mice_protein_expression	1.000000	0.583	0.800000	0.003	0.107	0.475	0.585
microaggregation2	0.622500	6.287	0.800000	0.004	0.203	6.083	6.291
mobile_c36_oversampling	0.976043	20.198	0.800000	0.003	0.198	20.000	20.201
mozilla4	0.929238	1.591	0.800000	0.003	0.045	1.547	1.594
naticusdroid+android+permissions+dataset	0.966763	20.425	0.799980	0.008	0.917	19.507	20.433
national-longitudinal-survey-binary	0.995927	0.939	0.799918	0.003	0.048	0.890	0.942
okcupid_stem	0.733321	9.002	0.799977	0.004	0.183	8.819	9.006
one-hundred-plants-margin	0.831250	4.224	0.800000	0.003	0.185	4.039	4.227
one-hundred-plants-shape	0.762500	3.897	0.800000	0.003	0.112	3.785	3.899
one-hundred-plants-texture	0.871875	4.233	0.799875	0.002	0.107	4.126	4.235
optdigits	0.990214	2.345	0.800000	0.004	0.185	2.161	2.349
ozone-level-8hr	0.958580	1.176	0.799921	0.003	0.137	1.039	1.179
page-blocks	0.975342	0.906	0.799927	0.004	0.035	0.871	0.910
pendigits	0.995907	2.493	0.799945	0.003	0.106	2.387	2.496
phoneme	0.888067	0.529	0.799963	0.003	0.022	0.507	0.532
pol	0.975706	2.722	0.799940	0.003	0.107	2.615	2.725
predict_students_dropout_and_academic_success	0.775141	1.226	0.799955	0.003	0.085	1.141	1.229
qsar	0.914692	0.369	0.800000	0.003	0.058	0.311	0.371
rice_cammeo_and_osmancik	0.931759	0.526	0.800000	0.002	0.021	0.505	0.529
ringnorm	0.977703	1.681	0.800000	0.003	0.083	1.599	1.684
satimage	0.919907	1.903	0.800000	0.003	0.137	1.767	1.906
segment	0.930736	0.434	0.800000	0.002	0.035	0.399	0.437
seismic+bumps	0.932302	0.479	0.799923	0.002	0.034	0.445	0.481
shuttle	0.999483	34.272	0.800000	0.005	0.314	33.958	34.277
spambase	0.946797	1.759	0.799826	0.003	0.133	1.626	1.763
splice	0.879310	1.316	0.800000	0.003	0.134	1.182	1.319
sports_articles_for_objectivity_analysis	0.865000	0.448	0.800000	0.002	0.088	0.360	0.450
statlog	0.730000	0.235	0.800000	0.003	0.031	0.204	0.238
steel_plates_faults	0.789203	0.474	0.799588	0.002	0.049	0.425	0.476
sylvine	0.937561	1.102	0.799961	0.003	0.067	1.035	1.105
taiwanese_bankruptcy_prediction	0.969208	3.949	0.799971	0.004	0.326	3.623	3.953
telco-customer-churn	0.802697	1.543	0.799943	0.003	0.074	1.469	1.546
texture	1.000000	6.183	0.800000	0.003	0.132	6.051	6.186
thyroid	0.986806	1.642	0.800000	0.002	0.067	1.576	1.645
