dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.540	0.799845
Amazon_employee_access	0.942173	14.795	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.281	0.799980
BNG(breast-w)	0.983236	21.327	0.799980
BNG(cmc)	0.556872	35.936	0.799986
BNG(tic-tac-toe)	0.755271	21.007	0.799980
Bank_Customer_Churn_Dataset	0.855500	6.688	0.800000
Basketball_c	0.675373	4.626	0.800000
Cardiovascular-Disease-dataset	0.714643	49.843	0.800000
Click_prediction_small	0.831539	6.474	0.799990
Credit_c	0.667907	42.239	0.801311
Customer_Personality_Analysis	0.875000	1.020	0.800000
Diabetic_Retinopathy_Debrecen	0.670996	0.739	0.799305
E-CommereShippingData	0.662727	2.677	0.799982
Employee	0.844253	1.183	0.799914
FICO-HELOC-cleaned	0.731646	3.150	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398611	2.752	0.800000
Fitness_Club_c	0.778523	0.482	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.509375	0.644	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.509375	0.651	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.161	0.799831
GesturePhaseSegmentationProcessed	0.524051	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.835171	2.213	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.748	0.800000
INNHotelsGroup	0.834735	16.111	0.800000
Indian_pines	0.793876	11.963	0.799978
JapaneseVowels	0.935775	2.491	0.799920
KDDCup09_upselling	0.688109	2.110	0.799922
MIC	0.900000	1.377	0.799879
MagicTelescope	0.867508	5.153	0.800000
Marketing_Campaign	0.890625	0.809	0.800000
Mobile_Price_Classification	0.430000	0.740	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.604	0.799824
PhishingWebsites	0.960651	3.515	0.800000
PieChart3	0.884259	0.639	0.799443
Pima_Indians_Diabetes_Database	0.779221	0.463	0.799479
PizzaCutter3	0.880383	0.663	0.799616
Pumpkin_Seeds	0.870000	0.696	0.800000
QSAR_biodegradation	0.881517	0.694	0.799810
SDSS17	0.935600	98.835	0.800000
Satellite	0.991176	1.778	0.800000
Telecom_Churn_Dataset	0.898051	0.957	0.799880
UJI_Pen_Characters	0.358974	2.836	0.799853
Water_Quality_and_Potability	0.612805	0.792	0.799756
Wilt	0.991710	0.811	0.799834
abalone	0.622010	0.951	0.799856
ada	0.833735	1.682	0.799855
ada_agnostic	0.826944	1.828	0.799868
ada_prior	0.820112	1.107	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.563	0.800000
allbp	0.966887	1.517	0.799841
allrep	0.966887	1.219	0.799841
analcatdata_authorship	0.946746	0.753	0.799049
artificial-characters	0.662916	2.205	0.799961
autoUniv-au4-2500	0.498000	1.897	0.800000
autoUniv-au7-1100	0.322727	0.554	0.800000
bank	0.896605	23.600	0.799982
banknote_authentication	0.545455	0.412	0.799563
baseball	0.944030	0.616	0.800000
car-evaluation	0.783237	0.659	0.799769
churn	0.886000	1.370	0.800000
cmc	0.555932	0.561	0.799728
company_bankruptcy_prediction	0.973607	4.274	0.799971
contraceptive_method_choice	0.572881	0.652	0.799728
credit	0.764882	4.450	0.799988
default_of_credit_card_clients	0.807500	12.712	0.800000
delta_ailerons	0.949509	1.050	0.799972
dis	0.984106	1.208	0.799841
dna	0.788401	3.561	0.799749
drug_consumption	0.403183	0.612	0.799894
dry_bean_dataset	0.923246	3.737	0.799941
eeg-eye-state	0.922563	3.997	0.800000
electricity	0.790025	22.001	0.799987
estimation_of_obesity_levels	0.869976	0.892	0.799621
eye_movements	0.531993	3.446	0.799927
eye_movements_bin	0.588042	2.043	0.799947
first-order-theorem-proving	0.552288	2.597	0.799935
gas-drift	0.979152	11.546	0.800000
gina_agnostic	0.708934	23.129	0.799885
golf_play_dataset_extended	0.917808	0.524	0.800000
heloc	0.714500	2.862	0.800000
house_16H	0.878058	3.858	0.799970
htru	0.980726	4.566	0.799978
ibm-employee-performance	0.911565	0.787	0.800000
in_vehicle_coupon_recommendation	0.622351	3.349	0.800729
internet_firewall	0.801862	42.119	0.799991
jm1	0.810289	2.981	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.698795	21.195	0.799996
kdd_ipums_la_97-small	0.848748	1.407	0.799923
kr-vs-k	0.487349	28.787	0.799971
kropt	0.488952	29.528	0.799971
led24	0.714063	1.032	0.800000
led7	0.735938	0.794	0.800000
letter	0.902250	19.292	0.800000
mammography	0.987036	1.816	0.799964
maternal_health_risk	0.802956	0.471	0.799803
mfeat-factors	0.930000	2.829	0.800000
mfeat-fourier	0.812500	1.275	0.800000
mfeat-karhunen	0.847500	1.253	0.800000
mfeat-morphological	0.755000	0.603	0.800000
mfeat-pixel	0.917500	3.131	0.800000
mfeat-zernike	0.752500	0.991	0.800000
mice_protein_expression	0.972222	0.973	0.800000
microaggregation2	0.575250	6.532	0.800000
mobile_c36_oversampling	0.957303	20.842	0.800000
mozilla4	0.897395	1.883	0.800000
naticusdroid+android+permissions+dataset	0.949889	20.491	0.799980
national-longitudinal-survey-binary	0.860489	1.499	0.799919
okcupid_stem	0.729385	9.370	0.799978
one-hundred-plants-margin	0.706250	4.684	0.800000
one-hundred-plants-shape	0.668750	4.466	0.800000
one-hundred-plants-texture	0.818750	4.867	0.799875
optdigits	0.916370	2.643	0.800000
ozone-level-8hr	0.944773	1.471	0.799921
page-blocks	0.965297	1.211	0.799927
pendigits	0.981355	2.834	0.799945
phoneme	0.867715	0.831	0.799963
pol	0.961329	3.047	0.799940
predict_students_dropout_and_academic_success	0.758192	1.526	0.799955
qsar	0.881517	0.663	0.800000
rice_cammeo_and_osmancik	0.922572	0.822	0.800000
ringnorm	0.977703	1.977	0.800000
satimage	0.912131	2.178	0.800000
segment	0.922078	0.715	0.800000
seismic+bumps	0.934236	0.784	0.799923
shuttle	0.997069	35.001	0.800000
