dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	6.584	0.799845
Amazon_employee_access	0.942173	14.067	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	4.948	0.799980
BNG(breast-w)	0.984633	20.493	0.799980
BNG(cmc)	0.566004	35.436	0.799986
BNG(tic-tac-toe)	0.759208	20.820	0.799980
Bank_Customer_Churn_Dataset	0.863000	5.981	0.800000
Basketball_c	0.705224	4.205	0.800000
Cardiovascular-Disease-dataset	0.728643	50.088	0.800000
Click_prediction_small	0.831414	6.467	0.799990
Credit_c	0.683044	42.397	0.801311
Customer_Personality_Analysis	0.883929	0.938	0.800000
Diabetic_Retinopathy_Debrecen	0.731602	0.723	0.799305
E-CommereShippingData	0.660455	2.612	0.799982
Employee	0.846402	1.154	0.799914
FICO-HELOC-cleaned	0.737722	3.098	0.799919
Firm-Teacher_Clave-Direction_Classification	0.582870	2.756	0.800000
Fitness_Club_c	0.788591	0.493	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.651	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.568750	0.636	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.128	0.799831
GesturePhaseSegmentationProcessed	0.551392	3.310	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.837927	2.114	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.703	0.800000
INNHotelsGroup	0.851137	16.337	0.800000
Indian_pines	0.872061	11.795	0.799978
JapaneseVowels	0.989463	2.525	0.799920
KDDCup09_upselling	0.749513	2.106	0.799922
MIC	0.896970	1.385	0.799879
MagicTelescope	0.872240	5.105	0.800000
Marketing_Campaign	0.888393	0.793	0.800000
Mobile_Price_Classification	0.507500	0.694	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.583	0.799824
PhishingWebsites	0.951153	3.500	0.800000
PieChart3	0.875000	0.640	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.414	0.799479
PizzaCutter3	0.880383	0.678	0.799616
Pumpkin_Seeds	0.876000	0.692	0.800000
QSAR_biodegradation	0.872038	0.655	0.799810
SDSS17	0.966200	99.956	0.800000
Satellite	0.992157	1.775	0.800000
Telecom_Churn_Dataset	0.923538	0.939	0.799880
UJI_Pen_Characters	0.450549	2.896	0.799853
Water_Quality_and_Potability	0.631098	0.765	0.799756
Wilt	0.991710	1.171	0.799834
abalone	0.643541	0.942	0.799856
ada	0.842169	1.677	0.799855
ada_agnostic	0.823658	1.843	0.799868
ada_prior	0.841341	1.112	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.527	0.800000
allbp	0.973510	1.199	0.799841
allrep	0.972185	1.205	0.799841
analcatdata_authorship	0.982249	0.745	0.799049
artificial-characters	0.666341	2.233	0.799961
autoUniv-au4-2500	0.474000	1.841	0.800000
autoUniv-au7-1100	0.359091	0.841	0.800000
bank	0.889307	24.097	0.799982
banknote_authentication	0.560000	0.369	0.799563
baseball	0.947761	0.547	0.800000
car-evaluation	0.739884	0.630	0.799769
churn	0.922000	1.369	0.800000
cmc	0.545763	0.523	0.799728
company_bankruptcy_prediction	0.970674	4.264	0.799971
contraceptive_method_choice	0.593220	0.627	0.799728
credit	0.778343	4.462	0.799988
default_of_credit_card_clients	0.813167	12.708	0.800000
delta_ailerons	0.946704	1.039	0.799972
dis	0.984106	1.180	0.799841
dna	0.927900	3.560	0.799749
drug_consumption	0.403183	0.597	0.799894
dry_bean_dataset	0.929122	3.683	0.799941
eeg-eye-state	0.882844	3.991	0.800000
electricity	0.806356	21.884	0.799987
estimation_of_obesity_levels	0.976359	0.781	0.799621
eye_movements	0.558044	3.447	0.799927
eye_movements_bin	0.589356	2.081	0.799947
first-order-theorem-proving	0.581699	2.629	0.799935
gas-drift	0.994608	11.540	0.800000
gina_agnostic	0.695965	23.147	0.799885
golf_play_dataset_extended	0.922374	0.471	0.800000
heloc	0.719000	2.855	0.800000
house_16H	0.866568	4.025	0.799970
htru	0.980168	4.632	0.799978
ibm-employee-performance	0.972789	0.779	0.800000
in_vehicle_coupon_recommendation	0.664312	3.329	0.800729
internet_firewall	0.800641	42.025	0.799991
jm1	0.810749	2.965	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.743195	21.384	0.799996
kdd_ipums_la_97-small	0.844894	1.441	0.799923
kr-vs-k	0.536885	29.320	0.799971
kropt	0.539736	30.469	0.799971
led24	0.715625	1.004	0.800000
led7	0.692187	0.753	0.800000
letter	0.949250	19.784	0.800000
mammography	0.987036	1.798	0.799964
maternal_health_risk	0.768473	0.449	0.799803
mfeat-factors	0.957500	2.841	0.800000
mfeat-fourier	0.867500	1.282	0.800000
mfeat-karhunen	0.957500	1.243	0.800000
mfeat-morphological	0.752500	0.938	0.800000
mfeat-pixel	0.917500	3.079	0.800000
mfeat-zernike	0.835000	0.973	0.800000
mice_protein_expression	0.995370	0.940	0.800000
microaggregation2	0.592500	6.554	0.800000
mobile_c36_oversampling	0.957786	20.671	0.800000
mozilla4	0.914764	1.884	0.800000
naticusdroid+android+permissions+dataset	0.939663	20.496	0.799980
national-longitudinal-survey-binary	0.968432	1.268	0.799919
okcupid_stem	0.730322	9.327	0.799978
one-hundred-plants-margin	0.725000	4.728	0.800000
one-hundred-plants-shape	0.690625	4.609	0.800000
one-hundred-plants-texture	0.784375	4.882	0.799875
optdigits	0.967082	2.666	0.800000
ozone-level-8hr	0.948718	1.461	0.799921
page-blocks	0.972603	1.191	0.799927
pendigits	0.994088	2.807	0.799945
phoneme	0.869565	0.811	0.799963
pol	0.967278	3.001	0.799940
predict_students_dropout_and_academic_success	0.706215	1.502	0.799955
qsar	0.881517	0.656	0.800000
rice_cammeo_and_osmancik	0.925197	0.838	0.800000
ringnorm	0.979730	1.992	0.800000
satimage	0.919129	2.188	0.800000
segment	0.924242	0.714	0.800000
seismic+bumps	0.934236	0.753	0.799923
shuttle	0.999397	34.313	0.800000
spambase	0.917481	2.037	0.799826
splice	0.898119	1.716	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.756	0.800000
statlog	0.740000	0.590	0.800000
steel_plates_faults	0.766067	0.763	0.799588
sylvine	0.941463	1.396	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.415	0.799971
telco-customer-churn	0.801987	1.823	0.799943
texture	0.995455	6.322	0.800000
thyroid	0.985417	1.940	0.800000
thyroid-ann	0.976159	1.124	0.799841
thyroid-dis	0.698214	0.963	0.800000
turiye_student_evaluation	0.504296	1.880	0.800000
twonorm	0.980405	1.967	0.800000
vehicle	0.829412	0.516	0.799054
wall-robot-navigation	0.930403	1.549	0.799853
water_quality	0.903125	1.962	0.799900
waveform-5000	0.865000	1.855	0.800000
waveform_database_generator_version_1	0.854000	1.409	0.800000
website_phishing	0.892989	0.512	0.799704
wine-quality-red	0.587500	0.513	0.799875
wine-quality-white	0.586735	1.101	0.799918
yeast	0.589226	0.548	0.799865
