dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.302	0.799845
Amazon_employee_access	0.942173	13.796	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.013	0.799980
BNG(breast-w)	0.985014	20.857	0.799980
BNG(cmc)	0.569259	35.455	0.799986
BNG(tic-tac-toe)	0.787402	20.514	0.799980
Bank_Customer_Churn_Dataset	0.859000	6.049	0.800000
Basketball_c	0.686567	4.120	0.800000
Cardiovascular-Disease-dataset	0.730714	49.645	0.800000
Click_prediction_small	0.831665	6.441	0.799990
Credit_c	0.693714	42.236	0.801311
Customer_Personality_Analysis	0.892857	0.961	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.724	0.799305
E-CommereShippingData	0.662273	2.632	0.799982
Employee	0.843179	1.197	0.799914
FICO-HELOC-cleaned	0.737722	3.143	0.799919
Firm-Teacher_Clave-Direction_Classification	0.747685	2.778	0.800000
Fitness_Club_c	0.791946	0.509	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.575000	0.638	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.625000	0.655	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.184	0.799831
GesturePhaseSegmentationProcessed	0.613165	3.287	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	2.159	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.728	0.800000
INNHotelsGroup	0.866161	16.085	0.800000
Indian_pines	0.916894	11.941	0.799978
JapaneseVowels	0.989965	2.488	0.799920
KDDCup09_upselling	0.771930	2.104	0.799922
MIC	0.909091	1.412	0.799879
MagicTelescope	0.875394	5.094	0.800000
Marketing_Campaign	0.892857	0.808	0.800000
Mobile_Price_Classification	0.945000	0.705	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.606	0.799824
PhishingWebsites	0.968340	3.572	0.800000
PieChart3	0.884259	0.656	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.418	0.799479
PizzaCutter3	0.880383	0.664	0.799616
Pumpkin_Seeds	0.878000	0.692	0.800000
QSAR_biodegradation	0.886256	0.663	0.799810
SDSS17	0.969800	97.485	0.800000
Satellite	0.993137	1.776	0.800000
Telecom_Churn_Dataset	0.932534	0.983	0.799880
UJI_Pen_Characters	0.476190	3.134	0.799853
Water_Quality_and_Potability	0.632622	0.765	0.799756
Wilt	0.990674	0.850	0.799834
abalone	0.625598	0.932	0.799856
ada	0.850602	1.706	0.799855
ada_agnostic	0.837897	1.833	0.799868
ada_prior	0.848045	1.132	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.537	0.800000
allbp	0.974834	1.268	0.799841
allrep	0.970861	1.243	0.799841
analcatdata_authorship	0.982249	0.745	0.799049
artificial-characters	0.667808	2.185	0.799961
autoUniv-au4-2500	0.484000	1.809	0.800000
autoUniv-au7-1100	0.340909	0.499	0.800000
bank	0.896052	23.590	0.799982
banknote_authentication	0.556364	0.381	0.799563
baseball	0.944030	0.601	0.800000
car-evaluation	0.797688	0.652	0.799769
churn	0.936000	1.374	0.800000
cmc	0.572881	0.546	0.799728
company_bankruptcy_prediction	0.970674	4.374	0.799971
contraceptive_method_choice	0.589831	0.682	0.799728
credit	0.779240	4.416	0.799988
default_of_credit_card_clients	0.824167	12.703	0.800000
delta_ailerons	0.947405	1.060	0.799972
dis	0.984106	1.203	0.799841
dna	0.916928	3.570	0.799749
drug_consumption	0.403183	0.597	0.799894
dry_bean_dataset	0.928755	3.707	0.799941
eeg-eye-state	0.959613	4.054	0.800000
electricity	0.810438	21.815	0.799987
estimation_of_obesity_levels	0.973995	0.814	0.799621
eye_movements	0.569470	3.467	0.799927
eye_movements_bin	0.586071	2.053	0.799947
first-order-theorem-proving	0.610294	2.626	0.799935
gas-drift	0.994608	11.554	0.800000
gina_agnostic	0.736311	23.120	0.799885
golf_play_dataset_extended	0.913242	0.486	0.800000
heloc	0.718500	2.851	0.800000
house_16H	0.881394	3.644	0.799970
htru	0.979888	4.597	0.799978
ibm-employee-performance	0.976190	0.795	0.800000
in_vehicle_coupon_recommendation	0.667636	3.361	0.800729
internet_firewall	0.801633	41.940	0.799991
jm1	0.815342	2.994	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.801428	21.144	0.799996
kdd_ipums_la_97-small	0.845857	1.437	0.799923
kr-vs-k	0.578582	29.283	0.799971
kropt	0.582145	28.438	0.799971
led24	0.706250	1.057	0.800000
led7	0.745313	0.743	0.800000
letter	0.964000	20.092	0.800000
mammography	0.988377	1.810	0.799964
maternal_health_risk	0.783251	0.464	0.799803
mfeat-factors	0.972500	2.798	0.800000
mfeat-fourier	0.872500	1.266	0.800000
mfeat-karhunen	0.965000	1.280	0.800000
mfeat-morphological	0.767500	0.590	0.800000
mfeat-pixel	0.947500	3.103	0.800000
mfeat-zernike	0.820000	0.978	0.800000
mice_protein_expression	1.000000	0.967	0.800000
microaggregation2	0.613500	6.482	0.800000
mobile_c36_oversampling	0.965031	20.667	0.800000
mozilla4	0.921197	1.864	0.800000
naticusdroid+android+permissions+dataset	0.960798	20.610	0.799980
national-longitudinal-survey-binary	0.992872	1.294	0.799919
okcupid_stem	0.731259	9.323	0.799978
one-hundred-plants-margin	0.831250	4.859	0.800000
one-hundred-plants-shape	0.740625	4.634	0.800000
one-hundred-plants-texture	0.859375	4.856	0.799875
optdigits	0.990214	2.650	0.800000
ozone-level-8hr	0.954635	1.444	0.799921
page-blocks	0.976256	1.191	0.799927
pendigits	0.995452	2.832	0.799945
phoneme	0.867715	0.825	0.799963
pol	0.972236	2.998	0.799940
predict_students_dropout_and_academic_success	0.771751	1.519	0.799955
qsar	0.890995	0.693	0.800000
rice_cammeo_and_osmancik	0.925197	0.828	0.800000
ringnorm	0.978378	1.983	0.800000
satimage	0.917574	2.183	0.800000
segment	0.935065	0.837	0.800000
seismic+bumps	0.932302	0.772	0.799923
shuttle	0.999397	34.210	0.800000
spambase	0.934853	2.052	0.799826
splice	0.893417	1.603	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.751	0.800000
statlog	0.725000	0.541	0.800000
steel_plates_faults	0.784062	0.754	0.799588
sylvine	0.940488	1.462	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.372	0.799971
telco-customer-churn	0.797729	1.832	0.799943
texture	0.999091	6.354	0.800000
thyroid	0.989583	1.956	0.800000
thyroid-ann	0.980132	1.121	0.799841
thyroid-dis	0.685714	0.932	0.800000
turiye_student_evaluation	0.488832	1.890	0.800000
twonorm	0.980405	2.031	0.800000
vehicle	0.870588	0.522	0.799054
wall-robot-navigation	0.962454	1.556	0.799853
water_quality	0.908125	1.972	0.799900
waveform-5000	0.860000	1.855	0.800000
waveform_database_generator_version_1	0.857000	1.400	0.800000
website_phishing	0.907749	0.624	0.799704
wine-quality-red	0.565625	0.515	0.799875
wine-quality-white	0.610204	1.124	0.799918
yeast	0.606061	0.526	0.799865
