dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.372	0.799845	0.003	0.202	2.171	2.375
Amazon_employee_access	0.942173	10.065	0.799994	0.003	0.147	9.917	10.068
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.037	0.799980	0.002	0.047	0.990	1.039
BNG(breast-w)	0.985776	16.639	0.799980	0.004	0.238	16.400	16.643
BNG(cmc)	0.573508	31.380	0.799986	0.005	0.304	31.076	31.385
BNG(tic-tac-toe)	0.786894	16.836	0.799980	0.004	0.236	16.599	16.839
Bank_Customer_Churn_Dataset	0.870500	2.000	0.800000	0.002	0.069	1.931	2.002
Basketball_c	0.712687	0.244	0.800000	0.003	0.032	0.211	0.246
Cardiovascular-Disease-dataset	0.730357	49.741	0.800000	0.005	0.393	49.348	49.746
Click_prediction_small	0.832165	6.089	0.799990	0.003	0.080	6.009	6.092
Credit_c	0.705707	42.386	0.801311	0.006	0.791	41.595	42.392
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.002	0.045	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.770563	0.262	0.799305	0.002	0.029	0.232	0.264
E-CommereShippingData	0.672273	2.136	0.799982	0.003	0.060	2.076	2.138
Employee	0.851772	0.704	0.799914	0.002	0.024	0.680	0.707
FICO-HELOC-cleaned	0.744304	2.561	0.799919	0.003	0.125	2.436	2.564
Firm-Teacher_Clave-Direction_Classification	0.767593	2.437	0.800000	0.003	0.107	2.330	2.441
Fitness_Club_c	0.798658	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.637500	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.334	0.800000	0.002	0.035	0.299	0.336
Gender_Gap_in_Spanish_WP	0.596842	0.839	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.661266	3.002	0.799959	0.003	0.173	2.829	3.006
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.805	0.797432	0.003	0.059	1.746	1.808
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.405	0.800000	0.002	0.050	0.355	0.407
INNHotelsGroup	0.867953	15.939	0.800000	0.004	0.298	15.641	15.943
Indian_pines	0.932203	11.501	0.799978	0.007	0.993	10.509	11.509
JapaneseVowels	0.995484	2.201	0.799920	0.003	0.084	2.117	2.204
KDDCup09_upselling	0.779727	1.816	0.799922	0.003	0.150	1.666	1.819
MIC	0.906061	1.071	0.799879	0.003	0.156	0.915	1.074
MagicTelescope	0.876972	4.857	0.800000	0.003	0.119	4.738	4.860
Marketing_Campaign	0.888393	0.504	0.800000	0.002	0.048	0.456	0.507
Mobile_Price_Classification	0.970000	0.410	0.800000	0.002	0.038	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.828947	0.293	0.799824	0.002	0.018	0.275	0.296
PhishingWebsites	0.966983	3.193	0.800000	0.003	0.144	3.049	3.196
PieChart3	0.870370	0.355	0.799443	0.003	0.055	0.300	0.358
Pima_Indians_Diabetes_Database	0.753247	0.142	0.799479	0.003	0.013	0.129	0.145
PizzaCutter3	0.880383	0.349	0.799617	0.002	0.052	0.297	0.352
Pumpkin_Seeds	0.880000	0.400	0.800000	0.002	0.025	0.374	0.402
QSAR_biodegradation	0.876777	0.375	0.799810	0.002	0.060	0.315	0.377
SDSS17	0.972100	98.839	0.800000	0.005	0.671	98.168	98.845
Satellite	0.993137	1.475	0.800000	0.003	0.104	1.371	1.478
Telecom_Churn_Dataset	0.953523	0.659	0.799880	0.004	0.043	0.616	0.663
UJI_Pen_Characters	0.498168	2.736	0.799853	0.003	0.122	2.614	2.739
