dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.399	0.799845	0.003	0.227	2.172	2.402
Amazon_employee_access	0.942173	10.181	0.799994	0.004	0.141	10.040	10.185
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.011	0.799980	0.002	0.031	0.979	1.013
BNG(breast-w)	0.986284	16.785	0.799980	0.004	0.241	16.544	16.789
BNG(cmc)	0.576763	31.556	0.799986	0.004	0.303	31.253	31.560
BNG(tic-tac-toe)	0.785751	16.787	0.799980	0.004	0.241	16.546	16.792
Bank_Customer_Churn_Dataset	0.871500	1.994	0.800000	0.003	0.088	1.906	1.997
Basketball_c	0.712687	0.246	0.800000	0.003	0.032	0.213	0.248
Cardiovascular-Disease-dataset	0.731071	49.387	0.800000	0.006	0.394	48.993	49.393
Click_prediction_small	0.832040	5.933	0.799990	0.003	0.074	5.858	5.935
Credit_c	0.707858	41.179	0.801311	0.006	0.797	40.382	41.185
Customer_Personality_Analysis	0.892857	0.494	0.800000	0.002	0.047	0.447	0.497
Diabetic_Retinopathy_Debrecen	0.753247	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.673636	2.155	0.799982	0.003	0.065	2.090	2.158
Employee	0.854995	0.709	0.799914	0.002	0.026	0.683	0.711
FICO-HELOC-cleaned	0.740253	2.580	0.799919	0.003	0.134	2.446	2.584
Firm-Teacher_Clave-Direction_Classification	0.730556	2.391	0.800000	0.003	0.099	2.292	2.394
Fitness_Club_c	0.808725	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.640625	0.337	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.338	0.800000	0.002	0.037	0.301	0.340
Gender_Gap_in_Spanish_WP	0.593684	0.842	0.799831	0.002	0.035	0.807	0.844
GesturePhaseSegmentationProcessed	0.655696	3.000	0.799959	0.003	0.175	2.825	3.003
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.807	0.797432	0.003	0.058	1.749	1.810
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.410	0.800000	0.008	0.051	0.359	0.418
INNHotelsGroup	0.869883	15.781	0.800000	0.004	0.301	15.480	15.785
Indian_pines	0.925642	11.244	0.799978	0.007	0.959	10.286	11.252
JapaneseVowels	0.995484	2.196	0.799920	0.003	0.085	2.110	2.199
KDDCup09_upselling	0.779727	1.809	0.799922	0.003	0.148	1.661	1.812
MIC	0.918182	1.075	0.799879	0.003	0.164	0.911	1.078
MagicTelescope	0.876446	4.817	0.800000	0.003	0.111	4.706	4.820
Marketing_Campaign	0.895089	0.508	0.800000	0.002	0.049	0.459	0.510
Mobile_Price_Classification	0.972500	0.413	0.800000	0.002	0.038	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.828947	0.293	0.799824	0.002	0.019	0.274	0.295
PhishingWebsites	0.967888	3.191	0.800000	0.003	0.145	3.046	3.194
PieChart3	0.875000	0.356	0.799443	0.002	0.057	0.300	0.359
Pima_Indians_Diabetes_Database	0.746753	0.139	0.799479	0.002	0.014	0.125	0.142
PizzaCutter3	0.885167	0.349	0.799617	0.002	0.054	0.295	0.351
Pumpkin_Seeds	0.880000	0.401	0.800000	0.002	0.026	0.374	0.403
QSAR_biodegradation	0.890995	0.375	0.799810	0.003	0.061	0.314	0.378
SDSS17	0.973250	100.012	0.800000	0.006	0.721	99.292	100.018
Satellite	0.993137	1.480	0.800000	0.003	0.106	1.374	1.483
Telecom_Churn_Dataset	0.946027	0.656	0.799880	0.002	0.041	0.615	0.658
