dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.168	0.799845
Amazon_employee_access	0.942173	13.384	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	4.822	0.799980
BNG(breast-w)	0.986030	20.340	0.799980
BNG(cmc)	0.574412	35.430	0.799986
BNG(tic-tac-toe)	0.792863	20.470	0.799980
Bank_Customer_Churn_Dataset	0.871000	5.912	0.800000
Basketball_c	0.708955	4.041	0.800000
Cardiovascular-Disease-dataset	0.730214	49.677	0.800000
Click_prediction_small	0.831790	6.397	0.799990
Credit_c	0.704880	42.108	0.801311
Customer_Personality_Analysis	0.895089	1.047	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.873	0.799305
E-CommereShippingData	0.670455	2.607	0.799982
Employee	0.848550	1.159	0.799914
FICO-HELOC-cleaned	0.741266	3.089	0.799919
Firm-Teacher_Clave-Direction_Classification	0.686111	2.750	0.800000
Fitness_Club_c	0.795302	0.457	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.581250	0.674	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.684	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.160	0.799831
GesturePhaseSegmentationProcessed	0.634937	3.294	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	2.186	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.721	0.800000
INNHotelsGroup	0.867264	16.103	0.800000
Indian_pines	0.931110	11.922	0.799978
JapaneseVowels	0.994982	2.516	0.799920
KDDCup09_upselling	0.773879	2.096	0.799922
MIC	0.893939	1.357	0.799879
MagicTelescope	0.878023	5.077	0.800000
Marketing_Campaign	0.890625	0.782	0.800000
Mobile_Price_Classification	0.977500	0.693	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.621	0.799824
PhishingWebsites	0.966531	3.509	0.800000
PieChart3	0.879630	0.685	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.417	0.799479
PizzaCutter3	0.875598	0.662	0.799616
Pumpkin_Seeds	0.878000	0.664	0.800000
QSAR_biodegradation	0.881517	0.643	0.799810
SDSS17	0.972650	98.202	0.800000
Satellite	0.993137	1.794	0.800000
Telecom_Churn_Dataset	0.938531	1.091	0.799880
UJI_Pen_Characters	0.476190	3.032	0.799853
Water_Quality_and_Potability	0.647866	0.761	0.799756
Wilt	0.990674	0.782	0.799834
abalone	0.637560	0.922	0.799856
ada	0.846988	1.647	0.799855
ada_agnostic	0.837897	1.825	0.799868
ada_prior	0.831285	1.162	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.531	0.800000
allbp	0.974834	1.205	0.799841
allrep	0.974834	1.183	0.799841
analcatdata_authorship	0.988166	0.727	0.799049
artificial-characters	0.694227	2.165	0.799961
autoUniv-au4-2500	0.500000	1.907	0.800000
autoUniv-au7-1100	0.372727	0.608	0.800000
bank	0.898817	23.557	0.799982
banknote_authentication	0.556364	0.368	0.799563
baseball	0.947761	0.567	0.800000
car-evaluation	0.843931	0.630	0.799769
churn	0.932000	1.343	0.800000
cmc	0.589831	0.499	0.799728
company_bankruptcy_prediction	0.970674	4.266	0.799971
contraceptive_method_choice	0.613559	0.649	0.799728
credit	0.778044	4.416	0.799988
default_of_credit_card_clients	0.823667	12.640	0.800000
delta_ailerons	0.947405	1.048	0.799972
dis	0.986755	1.182	0.799841
dna	0.931034	3.537	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.928021	3.679	0.799941
eeg-eye-state	0.953605	3.985	0.800000
electricity	0.825775	21.933	0.799987
estimation_of_obesity_levels	0.978723	0.876	0.799621
eye_movements	0.569470	3.414	0.799927
eye_movements_bin	0.596583	2.163	0.799947
first-order-theorem-proving	0.625000	2.596	0.799935
gas-drift	0.994968	11.515	0.800000
gina_agnostic	0.793948	23.129	0.799885
golf_play_dataset_extended	0.926941	0.499	0.800000
heloc	0.723500	2.826	0.800000
house_16H	0.882506	3.620	0.799970
