dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	7.127	0.799845
Amazon_employee_access	0.942173	14.560	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.736605	5.561	0.799980
BNG(breast-w)	0.984252	21.444	0.799980
BNG(cmc)	0.562297	36.065	0.799986
BNG(tic-tac-toe)	0.710566	21.048	0.799980
Bank_Customer_Churn_Dataset	0.863000	6.673	0.800000
Basketball_c	0.705224	4.621	0.800000
Cardiovascular-Disease-dataset	0.723357	50.148	0.800000
Click_prediction_small	0.832165	6.454	0.799990
Credit_c	0.658974	42.399	0.801311
Customer_Personality_Analysis	0.879464	0.986	0.800000
Diabetic_Retinopathy_Debrecen	0.714286	0.739	0.799305
E-CommereShippingData	0.665000	2.625	0.799982
Employee	0.805585	1.188	0.799914
FICO-HELOC-cleaned	0.745823	3.125	0.799919
Firm-Teacher_Clave-Direction_Classification	0.396296	2.734	0.800000
Fitness_Club_c	0.768456	0.510	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.556250	0.618	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.128	0.799831
GesturePhaseSegmentationProcessed	0.470380	3.308	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.170	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.734	0.800000
INNHotelsGroup	0.829773	16.168	0.800000
Indian_pines	0.773647	11.930	0.799978
JapaneseVowels	0.976417	2.530	0.799920
KDDCup09_upselling	0.736842	2.070	0.799922
MIC	0.866667	1.393	0.799879
MagicTelescope	0.865142	5.117	0.800000
Marketing_Campaign	0.888393	0.801	0.800000
Mobile_Price_Classification	0.400000	0.728	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.576	0.799824
PhishingWebsites	0.884215	3.552	0.800000
PieChart3	0.879630	0.626	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.405	0.799479
PizzaCutter3	0.880383	0.625	0.799616
Pumpkin_Seeds	0.872000	0.689	0.800000
QSAR_biodegradation	0.881517	0.663	0.799810
SDSS17	0.922400	99.465	0.800000
Satellite	0.991176	1.809	0.800000
Telecom_Churn_Dataset	0.887556	0.973	0.799880
UJI_Pen_Characters	0.468864	2.803	0.799853
Water_Quality_and_Potability	0.615854	0.779	0.799756
Wilt	0.984456	0.830	0.799834
abalone	0.618421	0.913	0.799856
ada	0.848193	1.661	0.799855
ada_agnostic	0.820372	1.841	0.799868
ada_prior	0.832402	1.096	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.542	0.800000
allbp	0.969536	1.258	0.799841
allrep	0.968212	1.198	0.799841
analcatdata_authorship	0.964497	0.745	0.799049
artificial-characters	0.642368	2.193	0.799961
autoUniv-au4-2500	0.470000	1.826	0.800000
autoUniv-au7-1100	0.345455	0.502	0.800000
bank	0.889196	23.748	0.799982
banknote_authentication	0.560000	0.363	0.799563
baseball	0.944030	0.549	0.800000
car-evaluation	0.699422	0.641	0.799769
churn	0.891000	1.362	0.800000
cmc	0.562712	0.512	0.799728
company_bankruptcy_prediction	0.971408	4.257	0.799971
contraceptive_method_choice	0.569492	0.672	0.799728
credit	0.775052	4.410	0.799988
default_of_credit_card_clients	0.810500	12.704	0.800000
delta_ailerons	0.947405	1.051	0.799972
dis	0.984106	1.203	0.799841
dna	0.863636	3.557	0.799749
drug_consumption	0.400531	0.580	0.799894
dry_bean_dataset	0.919207	3.696	0.799941
eeg-eye-state	0.761348	4.041	0.800000
electricity	0.797308	21.796	0.799987
estimation_of_obesity_levels	0.929078	0.836	0.799621
eye_movements	0.497258	3.451	0.799927
eye_movements_bin	0.594612	2.077	0.799947
first-order-theorem-proving	0.571078	2.627	0.799935
gas-drift	0.979152	11.505	0.800000
gina_agnostic	0.659942	23.048	0.799885
golf_play_dataset_extended	0.899543	0.516	0.800000
heloc	0.717500	2.818	0.800000
house_16H	0.870274	3.622	0.799970
htru	0.978771	4.587	0.799978
ibm-employee-performance	0.928571	0.744	0.800000
in_vehicle_coupon_recommendation	0.585791	3.322	0.800729
internet_firewall	0.770657	41.943	0.799991
jm1	0.809371	2.951	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.658188	21.316	0.799996
kdd_ipums_la_97-small	0.846821	1.404	0.799923
kr-vs-k	0.334818	29.327	0.799971
kropt	0.327512	28.116	0.799971
led24	0.442188	0.989	0.800000
led7	0.614062	0.736	0.800000
letter	0.925000	19.086	0.800000
mammography	0.985248	1.796	0.799964
maternal_health_risk	0.768473	0.471	0.799803
mfeat-factors	0.955000	2.773	0.800000
mfeat-fourier	0.847500	1.260	0.800000
mfeat-karhunen	0.930000	1.317	0.800000
mfeat-morphological	0.720000	0.615	0.800000
mfeat-pixel	0.682500	3.099	0.800000
mfeat-zernike	0.762500	0.969	0.800000
mice_protein_expression	0.995370	0.949	0.800000
microaggregation2	0.564750	6.532	0.800000
mobile_c36_oversampling	0.945325	20.607	0.800000
mozilla4	0.880026	1.866	0.800000
naticusdroid+android+permissions+dataset	0.890915	20.474	0.799980
national-longitudinal-survey-binary	0.954175	1.260	0.799919
okcupid_stem	0.726949	9.339	0.799978
one-hundred-plants-margin	0.665625	4.638	0.800000
one-hundred-plants-shape	0.662500	4.413	0.800000
one-hundred-plants-texture	0.668750	4.731	0.799875
optdigits	0.855872	2.619	0.800000
ozone-level-8hr	0.944773	1.468	0.799921
page-blocks	0.968950	1.177	0.799927
pendigits	0.963620	2.784	0.799945
phoneme	0.848289	0.829	0.799963
pol	0.940010	3.009	0.799940
predict_students_dropout_and_academic_success	0.736723	1.514	0.799955
qsar	0.867299	0.684	0.800000
rice_cammeo_and_osmancik	0.923885	0.808	0.800000
ringnorm	0.981081	1.974	0.800000
satimage	0.911353	2.170	0.800000
segment	0.919913	0.715	0.800000
seismic+bumps	0.934236	0.767	0.799923
shuttle	0.997759	34.476	0.800000
spambase	0.904452	2.032	0.799826
splice	0.755486	1.662	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.710	0.800000
statlog	0.725000	0.528	0.800000
steel_plates_faults	0.742931	0.748	0.799588
sylvine	0.933659	1.405	0.799961
taiwanese_bankruptcy_prediction	0.967009	4.413	0.799971
telco-customer-churn	0.785664	1.818	0.799943
texture	0.990909	6.209	0.800000
thyroid	0.979861	1.988	0.800000
thyroid-ann	0.977483	1.075	0.799841
thyroid-dis	0.676786	0.917	0.800000
turiye_student_evaluation	0.464777	1.860	0.800000
twonorm	0.980405	2.003	0.800000
vehicle	0.800000	0.524	0.799054
wall-robot-navigation	0.890110	1.545	0.799853
water_quality	0.890625	1.944	0.799900
waveform-5000	0.773000	1.868	0.800000
waveform_database_generator_version_1	0.794000	1.364	0.800000
website_phishing	0.833948	0.508	0.799704
wine-quality-red	0.596875	0.494	0.799875
wine-quality-white	0.585714	1.125	0.799918
yeast	0.609428	0.532	0.799865
