dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.382	0.799845	0.003	0.204	2.178	2.385
Amazon_employee_access	0.942173	10.354	0.799994	0.003	0.149	10.205	10.358
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.009	0.799980	0.002	0.032	0.977	1.011
BNG(breast-w)	0.985649	16.416	0.799980	0.004	0.244	16.172	16.420
BNG(cmc)	0.568535	31.171	0.799986	0.004	0.304	30.867	31.176
BNG(tic-tac-toe)	0.779020	16.676	0.799980	0.004	0.239	16.437	16.680
Bank_Customer_Churn_Dataset	0.863500	1.998	0.800000	0.003	0.071	1.927	2.001
Basketball_c	0.697761	0.246	0.800000	0.002	0.032	0.213	0.248
Cardiovascular-Disease-dataset	0.730357	50.575	0.800000	0.005	0.395	50.181	50.581
Click_prediction_small	0.831665	5.889	0.799990	0.003	0.074	5.815	5.892
Credit_c	0.703970	42.255	0.801311	0.006	0.796	41.460	42.261
Customer_Personality_Analysis	0.890625	0.490	0.800000	0.002	0.045	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.740260	0.262	0.799305	0.002	0.030	0.232	0.263
E-CommereShippingData	0.671364	2.133	0.799982	0.003	0.061	2.072	2.136
Employee	0.849624	0.704	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.740253	2.558	0.799919	0.003	0.124	2.434	2.561
Firm-Teacher_Clave-Direction_Classification	0.771296	2.385	0.800000	0.003	0.100	2.285	2.388
Fitness_Club_c	0.795302	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.332	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.591579	0.844	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.600000	2.979	0.799959	0.003	0.166	2.812	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.805	0.797432	0.003	0.059	1.746	1.808
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.410	0.800000	0.010	0.053	0.358	0.421
INNHotelsGroup	0.867126	16.048	0.800000	0.004	0.327	15.720	16.051
