dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	7.406	0.799845
Amazon_employee_access	0.942173	14.737	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729594	5.557	0.799980
BNG(breast-w)	0.985522	21.324	0.799980
BNG(cmc)	0.568897	36.018	0.799986
BNG(tic-tac-toe)	0.777623	21.601	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.642	0.800000
Basketball_c	0.686567	4.651	0.800000
Cardiovascular-Disease-dataset	0.728857	49.627	0.800000
Click_prediction_small	0.831539	6.421	0.799990
Credit_c	0.704384	42.087	0.801311
Customer_Personality_Analysis	0.897321	0.937	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.700	0.799305
E-CommereShippingData	0.667273	2.637	0.799982
Employee	0.842105	1.145	0.799914
FICO-HELOC-cleaned	0.743797	3.076	0.799919
Firm-Teacher_Clave-Direction_Classification	0.712037	2.750	0.800000
Fitness_Club_c	0.785235	0.467	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.631	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.630	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.138	0.799831
GesturePhaseSegmentationProcessed	0.632911	3.343	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.141	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.721	0.800000
INNHotelsGroup	0.863956	16.086	0.800000
Indian_pines	0.912521	11.858	0.799978
JapaneseVowels	0.994481	2.482	0.799920
KDDCup09_upselling	0.776803	2.087	0.799922
MIC	0.903030	1.346	0.799879
MagicTelescope	0.879075	5.127	0.800000
Marketing_Campaign	0.895089	0.781	0.800000
Mobile_Price_Classification	0.902500	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.555	0.799824
PhishingWebsites	0.963365	3.482	0.800000
PieChart3	0.875000	0.626	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.418	0.799479
PizzaCutter3	0.880383	0.677	0.799616
Pumpkin_Seeds	0.878000	0.716	0.800000
QSAR_biodegradation	0.876777	0.644	0.799810
SDSS17	0.971400	98.241	0.800000
Satellite	0.993137	1.751	0.800000
Telecom_Churn_Dataset	0.937031	0.913	0.799880
UJI_Pen_Characters	0.487179	3.092	0.799853
Water_Quality_and_Potability	0.643293	0.753	0.799756
Wilt	0.991710	0.792	0.799834
abalone	0.626794	0.933	0.799856
ada	0.851807	1.666	0.799855
