dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.601	0.799845
Amazon_employee_access	0.942173	14.216	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.013	0.799980
BNG(breast-w)	0.985014	20.893	0.799980
BNG(cmc)	0.570976	35.668	0.799986
BNG(tic-tac-toe)	0.789180	20.938	0.799980
Bank_Customer_Churn_Dataset	0.860500	5.879	0.800000
Basketball_c	0.690299	4.324	0.800000
Cardiovascular-Disease-dataset	0.729071	49.907	0.800000
Click_prediction_small	0.831539	6.437	0.799990
Credit_c	0.699669	42.383	0.801311
Customer_Personality_Analysis	0.892857	0.971	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.703	0.799305
E-CommereShippingData	0.670000	2.636	0.799982
Employee	0.845328	1.145	0.799914
FICO-HELOC-cleaned	0.739747	3.131	0.799919
Firm-Teacher_Clave-Direction_Classification	0.661111	2.709	0.800000
Fitness_Club_c	0.795302	0.522	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.642	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.619	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.153	0.799831
GesturePhaseSegmentationProcessed	0.604051	3.295	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.141	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.700	0.800000
INNHotelsGroup	0.867953	16.063	0.800000
Indian_pines	0.895025	12.009	0.799978
JapaneseVowels	0.990467	2.497	0.799920
KDDCup09_upselling	0.765107	2.082	0.799922
MIC	0.903030	1.391	0.799879
MagicTelescope	0.872240	5.121	0.800000
Marketing_Campaign	0.890625	0.829	0.800000
Mobile_Price_Classification	0.932500	0.702	0.800000
National_Health_and_Nutrition_Health_Survey	0.844298	0.558	0.799824
PhishingWebsites	0.965174	3.522	0.800000
PieChart3	0.879630	0.625	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.439	0.799479
PizzaCutter3	0.880383	0.660	0.799616
Pumpkin_Seeds	0.874000	0.693	0.800000
QSAR_biodegradation	0.853081	0.678	0.799810
SDSS17	0.970200	98.557	0.800000
Satellite	0.992157	1.760	0.800000
Telecom_Churn_Dataset	0.934033	0.944	0.799880
UJI_Pen_Characters	0.472527	3.057	0.799853
Water_Quality_and_Potability	0.638720	0.772	0.799756
Wilt	0.991710	0.773	0.799834
abalone	0.623206	0.932	0.799856
ada	0.846988	1.681	0.799855
ada_agnostic	0.835706	1.853	0.799868
ada_prior	0.834637	1.089	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.532	0.800000
allbp	0.976159	1.244	0.799841
allrep	0.969536	1.195	0.799841
analcatdata_authorship	0.982249	0.742	0.799049
artificial-characters	0.692759	2.180	0.799961
autoUniv-au4-2500	0.476000	1.813	0.800000
autoUniv-au7-1100	0.345455	0.513	0.800000
bank	0.895389	23.534	0.799982
banknote_authentication	0.556364	0.376	0.799563
baseball	0.947761	0.547	0.800000
car-evaluation	0.708092	0.640	0.799769
churn	0.932000	1.339	0.800000
cmc	0.576271	0.542	0.799728
company_bankruptcy_prediction	0.969208	4.235	0.799971
contraceptive_method_choice	0.589831	0.639	0.799728
credit	0.778642	4.351	0.799988
