dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.509	0.799845	0.003	0.218	2.290	2.511
Amazon_employee_access	0.942173	10.299	0.799994	0.003	0.138	10.161	10.303
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.037	0.799980	0.002	0.047	0.990	1.039
BNG(breast-w)	0.986792	16.670	0.799980	0.004	0.244	16.427	16.675
BNG(cmc)	0.578752	31.772	0.799986	0.004	0.301	31.471	31.777
BNG(tic-tac-toe)	0.792990	16.866	0.799980	0.004	0.236	16.630	16.870
Bank_Customer_Churn_Dataset	0.868500	1.991	0.800000	0.003	0.068	1.923	1.994
Basketball_c	0.716418	0.245	0.800000	0.003	0.034	0.211	0.248
Cardiovascular-Disease-dataset	0.731643	49.865	0.800000	0.006	0.398	49.467	49.871
Click_prediction_small	0.831665	6.107	0.799990	0.003	0.080	6.027	6.110
Credit_c	0.704880	42.016	0.801311	0.006	0.786	41.230	42.022
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.003	0.046	0.445	0.494
Diabetic_Retinopathy_Debrecen	0.766234	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.676364	2.112	0.799982	0.003	0.061	2.051	2.115
Employee	0.854995	0.704	0.799914	0.002	0.025	0.679	0.706
FICO-HELOC-cleaned	0.738228	2.548	0.799919	0.004	0.129	2.419	2.552
Firm-Teacher_Clave-Direction_Classification	0.743519	2.438	0.800000	0.003	0.106	2.332	2.440
Fitness_Club_c	0.808725	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.653125	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.336	0.800000	0.003	0.035	0.300	0.339
Gender_Gap_in_Spanish_WP	0.597895	0.839	0.799831	0.002	0.036	0.804	0.842
