dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	7.124	0.799845
Amazon_employee_access	0.942173	14.746	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.575	0.799980
BNG(breast-w)	0.984379	21.457	0.799980
BNG(cmc)	0.566908	36.011	0.799986
BNG(tic-tac-toe)	0.767082	21.224	0.799980
Bank_Customer_Churn_Dataset	0.868500	6.780	0.800000
Basketball_c	0.701493	4.924	0.800000
Cardiovascular-Disease-dataset	0.728429	50.145	0.800000
Click_prediction_small	0.831539	6.439	0.799990
Credit_c	0.682713	42.457	0.801311
Customer_Personality_Analysis	0.892857	0.932	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.720	0.799305
E-CommereShippingData	0.660000	2.650	0.799982
Employee	0.845328	1.146	0.799914
FICO-HELOC-cleaned	0.743291	3.116	0.799919
Firm-Teacher_Clave-Direction_Classification	0.565278	2.712	0.800000
Fitness_Club_c	0.791946	0.465	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.518750	0.631	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.635	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.178	0.799831
GesturePhaseSegmentationProcessed	0.552911	3.328	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843440	2.133	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.730	0.800000
INNHotelsGroup	0.857891	16.213	0.800000
Indian_pines	0.832149	11.968	0.799978
JapaneseVowels	0.984446	2.502	0.799920
KDDCup09_upselling	0.754386	2.092	0.799922
MIC	0.893939	1.378	0.799879
MagicTelescope	0.874080	5.132	0.800000
Marketing_Campaign	0.892857	0.796	0.800000
Mobile_Price_Classification	0.605000	0.711	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.579	0.799824
PhishingWebsites	0.962460	3.509	0.800000
PieChart3	0.875000	0.658	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.439	0.799479
PizzaCutter3	0.880383	0.667	0.799616
Pumpkin_Seeds	0.872000	0.682	0.800000
QSAR_biodegradation	0.886256	0.679	0.799810
SDSS17	0.968100	99.377	0.800000
Satellite	0.992157	1.754	0.800000
Telecom_Churn_Dataset	0.920540	0.933	0.799880
UJI_Pen_Characters	0.454212	2.937	0.799853
Water_Quality_and_Potability	0.625000	0.786	0.799756
Wilt	0.991710	0.766	0.799834
abalone	0.637560	0.920	0.799856
ada	0.849398	1.659	0.799855
ada_agnostic	0.831325	1.934	0.799868
