dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.502	0.799845	0.003	0.210	2.292	2.505
Amazon_employee_access	0.942173	10.264	0.799994	0.004	0.140	10.124	10.267
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.016	0.799980	0.002	0.035	0.981	1.019
BNG(breast-w)	0.986411	16.610	0.799980	0.004	0.244	16.366	16.615
BNG(cmc)	0.573779	31.903	0.799986	0.005	0.339	31.564	31.907
BNG(tic-tac-toe)	0.783084	16.496	0.799980	0.004	0.239	16.256	16.500
Bank_Customer_Churn_Dataset	0.865500	2.005	0.800000	0.003	0.071	1.933	2.008
Basketball_c	0.708955	0.255	0.800000	0.002	0.044	0.211	0.258
Cardiovascular-Disease-dataset	0.730000	49.430	0.800000	0.005	0.395	49.034	49.435
Click_prediction_small	0.831539	5.936	0.799990	0.003	0.075	5.861	5.939
Credit_c	0.705459	42.224	0.801311	0.008	0.795	41.429	42.233
Customer_Personality_Analysis	0.888393	0.494	0.800000	0.003	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.766234	0.266	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.663636	2.137	0.799982	0.003	0.061	2.076	2.140
Employee	0.851772	0.707	0.799914	0.002	0.025	0.682	0.709
FICO-HELOC-cleaned	0.742785	2.560	0.799919	0.004	0.127	2.433	2.564
Firm-Teacher_Clave-Direction_Classification	0.750463	2.399	0.800000	0.003	0.100	2.299	2.402
Fitness_Club_c	0.791946	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.338	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.587368	0.846	0.799831	0.003	0.036	0.810	0.849
GesturePhaseSegmentationProcessed	0.627342	2.978	0.799959	0.004	0.163	2.814	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.814	0.797432	0.003	0.059	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.411	0.800000	0.003	0.051	0.360	0.414
INNHotelsGroup	0.860372	15.947	0.800000	0.004	0.301	15.646	15.952
Indian_pines	0.916894	11.458	0.799978	0.008	0.975	10.483	11.466
JapaneseVowels	0.990467	2.180	0.799920	0.003	0.080	2.100	2.183
KDDCup09_upselling	0.781676	1.800	0.799922	0.003	0.141	1.659	1.804
MIC	0.906061	1.078	0.799879	0.003	0.161	0.917	1.081
