dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.362	0.799845	0.003	0.205	2.157	2.365
Amazon_employee_access	0.942173	10.351	0.799994	0.003	0.151	10.200	10.354
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.017	0.799980	0.002	0.037	0.980	1.019
BNG(breast-w)	0.986030	16.456	0.799980	0.004	0.239	16.217	16.460
BNG(cmc)	0.575407	31.601	0.799986	0.004	0.302	31.299	31.606
BNG(tic-tac-toe)	0.780544	16.588	0.799980	0.004	0.237	16.351	16.592
Bank_Customer_Churn_Dataset	0.871500	1.983	0.800000	0.003	0.078	1.904	1.985
Basketball_c	0.690299	0.246	0.800000	0.003	0.032	0.213	0.248
Cardiovascular-Disease-dataset	0.730357	50.639	0.800000	0.006	0.394	50.244	50.645
Click_prediction_small	0.831915	5.959	0.799990	0.003	0.075	5.884	5.962
Credit_c	0.708106	41.311	0.801311	0.006	0.794	40.517	41.317
Customer_Personality_Analysis	0.883929	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.766234	0.261	0.799305	0.002	0.030	0.231	0.263
E-CommereShippingData	0.676364	2.128	0.799982	0.003	0.060	2.068	2.131
Employee	0.851772	0.701	0.799914	0.002	0.024	0.677	0.704
FICO-HELOC-cleaned	0.742278	2.551	0.799919	0.003	0.125	2.426	2.555
Firm-Teacher_Clave-Direction_Classification	0.753704	2.401	0.800000	0.003	0.102	2.299	2.404
Fitness_Club_c	0.798658	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.333	0.800000	0.002	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.591579	0.837	0.799831	0.002	0.036	0.801	0.839
