dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.269	0.799845	0.003	0.208	2.060	2.272
Amazon_employee_access	0.942173	10.048	0.799994	0.004	0.147	9.901	10.051
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.012	0.799980	0.003	0.033	0.980	1.015
BNG(breast-w)	0.986284	16.549	0.799980	0.004	0.238	16.311	16.553
BNG(cmc)	0.576311	31.547	0.799986	0.005	0.306	31.241	31.552
BNG(tic-tac-toe)	0.787148	16.769	0.799980	0.004	0.238	16.530	16.773
Bank_Customer_Churn_Dataset	0.871000	2.001	0.800000	0.003	0.069	1.931	2.004
Basketball_c	0.708955	0.260	0.800000	0.002	0.046	0.215	0.263
Cardiovascular-Disease-dataset	0.730929	50.849	0.800000	0.005	0.425	50.424	50.855
Click_prediction_small	0.831539	5.905	0.799990	0.003	0.075	5.831	5.908
Credit_c	0.705873	42.269	0.801311	0.006	0.791	41.478	42.275
Customer_Personality_Analysis	0.890625	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.753247	0.260	0.799305	0.002	0.030	0.231	0.262
E-CommereShippingData	0.674545	2.121	0.799982	0.003	0.063	2.058	2.124
Employee	0.854995	0.702	0.799914	0.002	0.024	0.677	0.704
FICO-HELOC-cleaned	0.739241	2.550	0.799919	0.004	0.125	2.425	2.553
Firm-Teacher_Clave-Direction_Classification	0.759259	2.389	0.800000	0.003	0.102	2.288	2.392
Fitness_Club_c	0.798658	0.182	0.799596	0.003	0.013	0.169	0.185
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.659375	0.331	0.800000	0.002	0.033	0.298	0.333
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.333	0.800000	0.003	0.035	0.298	0.335
Gender_Gap_in_Spanish_WP	0.595789	0.837	0.799831	0.003	0.035	0.801	0.839
GesturePhaseSegmentationProcessed	0.672911	2.984	0.799959	0.004	0.176	2.808	2.988
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.803	0.797432	0.003	0.060	1.743	1.806
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.404	0.800000	0.002	0.051	0.354	0.407
INNHotelsGroup	0.871675	15.750	0.800000	0.004	0.300	15.450	15.754
Indian_pines	0.931657	11.497	0.799978	0.008	0.986	10.511	11.504
JapaneseVowels	0.994481	2.175	0.799920	0.003	0.084	2.091	2.178
KDDCup09_upselling	0.789474	1.799	0.799922	0.003	0.143	1.656	1.802
MIC	0.906061	1.070	0.799879	0.003	0.159	0.912	1.073
MagicTelescope	0.876183	4.760	0.800000	0.003	0.110	4.651	4.763
Marketing_Campaign	0.892857	0.501	0.800000	0.003	0.048	0.453	0.503
Mobile_Price_Classification	0.950000	0.408	0.800000	0.004	0.038	0.371	0.412
National_Health_and_Nutrition_Health_Survey	0.831140	0.291	0.799824	0.003	0.018	0.273	0.294
PhishingWebsites	0.970602	3.174	0.800000	0.003	0.148	3.026	3.178
PieChart3	0.879630	0.350	0.799443	0.002	0.055	0.296	0.353
Pima_Indians_Diabetes_Database	0.759740	0.137	0.799479	0.003	0.013	0.124	0.140
PizzaCutter3	0.885167	0.344	0.799617	0.002	0.052	0.292	0.347
Pumpkin_Seeds	0.878000	0.394	0.800000	0.002	0.025	0.369	0.396
QSAR_biodegradation	0.881517	0.371	0.799810	0.003	0.060	0.311	0.373
SDSS17	0.972450	99.578	0.800000	0.005	0.669	98.910	99.584
Satellite	0.993137	1.484	0.800000	0.005	0.105	1.380	1.489
Telecom_Churn_Dataset	0.953523	0.655	0.799880	0.003	0.041	0.614	0.658
UJI_Pen_Characters	0.501832	2.707	0.799853	0.003	0.120	2.587	2.709
Water_Quality_and_Potability	0.643293	0.494	0.799756	0.003	0.022	0.472	0.497
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.639952	0.639	0.799856	0.002	0.026	0.613	0.641
ada	0.853012	1.379	0.799855	0.003	0.103	1.276	1.382
ada_agnostic	0.832421	1.531	0.799868	0.003	0.106	1.425	1.534
ada_prior	0.835754	0.823	0.799955	0.003	0.038	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.255	0.800000	0.002	0.017	0.238	0.258
allbp	0.974834	0.916	0.799841	0.003	0.059	0.857	0.918
allrep	0.974834	0.916	0.799841	0.003	0.058	0.857	0.918
analcatdata_authorship	0.988166	0.458	0.799049	0.002	0.095	0.364	0.461
artificial-characters	0.702544	1.881	0.799961	0.003	0.046	1.836	1.885
autoUniv-au4-2500	0.482000	1.525	0.800000	0.003	0.190	1.335	1.528
autoUniv-au7-1100	0.381818	0.200	0.800000	0.002	0.019	0.180	0.202
bank	0.899370	22.995	0.799982	0.004	0.377	22.618	22.999
banknote_authentication	0.552727	0.095	0.799563	0.002	0.009	0.086	0.098
baseball	0.947761	0.264	0.800000	0.002	0.027	0.237	0.267
car-evaluation	0.878613	0.364	0.799769	0.002	0.036	0.328	0.366
churn	0.948000	1.072	0.800000	0.003	0.062	1.010	1.075
cmc	0.606780	0.235	0.799728	0.002	0.018	0.218	0.237
company_bankruptcy_prediction	0.972874	3.952	0.799971	0.004	0.319	3.632	3.956
contraceptive_method_choice	0.616949	0.231	0.799728	0.002	0.017	0.215	0.234
credit	0.775351	3.907	0.799988	0.003	0.094	3.814	3.910
default_of_credit_card_clients	0.826833	12.259	0.800000	0.004	0.380	11.879	12.263
delta_ailerons	0.948808	0.763	0.799972	0.003	0.026	0.737	0.766
dis	0.986755	0.921	0.799841	0.003	0.059	0.863	0.924
dna	0.943574	3.266	0.799749	0.004	0.367	2.899	3.270
drug_consumption	0.403183	0.310	0.799894	0.003	0.023	0.286	0.312
dry_bean_dataset	0.928755	3.312	0.799941	0.003	0.121	3.191	3.315
eeg-eye-state	0.965621	3.685	0.800000	0.003	0.119	3.567	3.689
electricity	0.833168	21.315	0.799987	0.004	0.255	21.060	21.320
estimation_of_obesity_levels	0.971631	0.397	0.799621	0.002	0.030	0.367	0.399
eye_movements	0.598263	3.023	0.799927	0.004	0.164	2.859	3.026
eye_movements_bin	0.593298	1.748	0.799947	0.004	0.091	1.657	1.752
first-order-theorem-proving	0.624183	2.217	0.799935	0.003	0.163	2.054	2.221
gas-drift	0.994608	11.340	0.800000	0.007	1.006	10.334	11.347
gina_agnostic	0.814121	23.128	0.799885	0.011	2.257	20.870	23.139
golf_play_dataset_extended	0.931507	0.190	0.800000	0.002	0.015	0.174	0.192
heloc	0.721000	2.536	0.800000	0.003	0.113	2.423	2.540
house_16H	0.885471	3.284	0.799970	0.003	0.121	3.163	3.288
htru	0.979330	4.299	0.799978	0.003	0.081	4.218	4.302
ibm-employee-performance	0.996599	0.399	0.800000	0.003	0.050	0.349	0.402
in_vehicle_coupon_recommendation	0.726631	3.032	0.800729	0.003	0.129	2.903	3.035
internet_firewall	0.927291	42.738	0.799991	0.004	0.169	42.569	42.742
jm1	0.815342	2.674	0.800000	0.003	0.115	2.559	2.677
jungle_chess_2pcs_raw_endgame_complete	0.860776	20.738	0.799996	0.004	0.185	20.553	20.742
kdd_ipums_la_97-small	0.880539	1.115	0.799923	0.004	0.062	1.053	1.119
kr-vs-k	0.629722	28.800	0.799971	0.003	0.137	28.663	28.804
kropt	0.632395	29.041	0.799971	0.003	0.116	28.925	29.044
led24	0.737500	0.721	0.800000	0.003	0.055	0.666	0.723
led7	0.740625	0.451	0.800000	0.002	0.019	0.433	0.454
letter	0.977000	18.023	0.800000	0.003	0.178	17.845	18.026
mammography	0.989271	1.524	0.799964	0.003	0.043	1.481	1.526
maternal_health_risk	0.827586	0.166	0.799803	0.002	0.012	0.155	0.169
mfeat-factors	0.970000	2.506	0.800000	0.004	0.371	2.135	2.510
mfeat-fourier	0.885000	0.989	0.800000	0.004	0.135	0.854	0.993
mfeat-karhunen	0.970000	0.869	0.800000	0.003	0.116	0.753	0.872
mfeat-morphological	0.752500	0.269	0.800000	0.003	0.016	0.253	0.272
mfeat-pixel	0.965000	2.831	0.800000	0.004	0.436	2.395	2.835
mfeat-zernike	0.817500	0.694	0.800000	0.003	0.088	0.606	0.697
mice_protein_expression	1.000000	0.581	0.800000	0.003	0.104	0.477	0.583
microaggregation2	0.624250	6.173	0.800000	0.004	0.186	5.986	6.177
mobile_c36_oversampling	0.975464	20.235	0.800000	0.003	0.201	20.035	20.239
mozilla4	0.930203	1.594	0.800000	0.003	0.046	1.548	1.597
naticusdroid+android+permissions+dataset	0.966081	20.129	0.799980	0.009	0.814	19.315	20.138
national-longitudinal-survey-binary	0.995927	0.938	0.799918	0.003	0.048	0.890	0.941
okcupid_stem	0.734445	8.849	0.799977	0.004	0.177	8.672	8.852
one-hundred-plants-margin	0.831250	4.229	0.800000	0.003	0.187	4.041	4.232
one-hundred-plants-shape	0.765625	4.155	0.800000	0.003	0.114	4.041	4.157
one-hundred-plants-texture	0.893750	4.518	0.799875	0.003	0.188	4.330	4.521
optdigits	0.991103	2.349	0.800000	0.004	0.188	2.161	2.353
ozone-level-8hr	0.952663	1.175	0.799921	0.006	0.134	1.040	1.180
page-blocks	0.974429	0.905	0.799927	0.003	0.035	0.870	0.908
pendigits	0.994998	2.464	0.799945	0.003	0.106	2.358	2.468
phoneme	0.888067	0.529	0.799963	0.003	0.022	0.507	0.532
pol	0.981160	2.735	0.799940	0.003	0.108	2.627	2.739
predict_students_dropout_and_academic_success	0.769492	1.224	0.799955	0.003	0.083	1.140	1.227
qsar	0.909953	0.369	0.800000	0.003	0.058	0.311	0.372
rice_cammeo_and_osmancik	0.931759	0.526	0.800000	0.003	0.021	0.505	0.529
ringnorm	0.979054	1.698	0.800000	0.003	0.087	1.610	1.701
satimage	0.920684	1.896	0.800000	0.004	0.133	1.763	1.899
segment	0.937229	0.430	0.800000	0.003	0.035	0.395	0.433
seismic+bumps	0.932302	0.481	0.799923	0.003	0.034	0.447	0.484
shuttle	0.999483	33.989	0.800000	0.005	0.315	33.674	33.994
spambase	0.950054	1.759	0.799826	0.003	0.134	1.626	1.763
splice	0.887147	1.316	0.800000	0.003	0.138	1.178	1.319
sports_articles_for_objectivity_analysis	0.865000	0.451	0.800000	0.003	0.090	0.362	0.454
statlog	0.725000	0.230	0.800000	0.002	0.030	0.199	0.232
steel_plates_faults	0.791774	0.478	0.799588	0.002	0.051	0.427	0.480
sylvine	0.938537	1.098	0.799961	0.003	0.065	1.033	1.101
taiwanese_bankruptcy_prediction	0.968475	3.981	0.799971	0.004	0.343	3.638	3.985
telco-customer-churn	0.801987	1.536	0.799943	0.003	0.075	1.461	1.539
texture	0.999091	6.090	0.800000	0.003	0.128	5.961	6.093
thyroid	0.987500	1.640	0.800000	0.003	0.067	1.573	1.643
thyroid-ann	0.988079	0.813	0.799841	0.003	0.046	0.767	0.816
thyroid-dis	0.691071	0.650	0.800000	0.003	0.050	0.600	0.653
turiye_student_evaluation	0.499141	1.586	0.800000	0.003	0.106	1.480	1.589
twonorm	0.977027	1.686	0.800000	0.003	0.087	1.599	1.689
vehicle	0.852941	0.206	0.799054	0.002	0.027	0.179	0.209
wall-robot-navigation	0.971612	1.284	0.799853	0.003	0.083	1.201	1.286
water_quality	0.899375	1.683	0.799900	0.003	0.064	1.619	1.686
waveform-5000	0.866000	1.556	0.800000	0.003	0.118	1.438	1.559
waveform_database_generator_version_1	0.863000	1.105	0.800000	0.003	0.065	1.040	1.108
website_phishing	0.915129	0.217	0.799704	0.002	0.017	0.200	0.219
wine-quality-red	0.571875	0.215	0.799875	0.002	0.010	0.205	0.218
wine-quality-white	0.631633	0.814	0.799918	0.003	0.037	0.777	0.817
yeast	0.602694	0.228	0.799865	0.002	0.017	0.211	0.230
