dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.220077	6.527	0.799845
Amazon_employee_access	0.942173	14.170	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.509765	5.060	0.799980
BNG(breast-w)	0.973711	20.750	0.799980
BNG(cmc)	0.426221	35.471	0.799986
BNG(tic-tac-toe)	0.667640	20.472	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.146	0.800000
Basketball_c	0.623134	4.424	0.800000
Cardiovascular-Disease-dataset	0.602500	49.309	0.800000
Click_prediction_small	0.831539	6.469	0.799990
Credit_c	0.545161	41.880	0.801311
Customer_Personality_Analysis	0.850446	1.016	0.800000
Diabetic_Retinopathy_Debrecen	0.610390	0.717	0.799305
E-CommereShippingData	0.596818	2.618	0.799982
Employee	0.656284	1.177	0.799914
FICO-HELOC-cleaned	0.520506	3.098	0.799919
Firm-Teacher_Clave-Direction_Classification	0.403704	2.738	0.800000
Fitness_Club_c	0.694631	0.561	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.493750	0.657	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.481250	0.699	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.170	0.799831
GesturePhaseSegmentationProcessed	0.414684	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.146	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.750	0.800000
INNHotelsGroup	0.672364	15.959	0.800000
Indian_pines	0.442865	11.860	0.799978
JapaneseVowels	0.212745	2.487	0.799920
KDDCup09_upselling	0.506823	2.113	0.799922
MIC	0.845455	1.378	0.799879
MagicTelescope	0.681914	5.128	0.800000
Marketing_Campaign	0.850446	0.802	0.800000
Mobile_Price_Classification	0.360000	0.739	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.649	0.799824
PhishingWebsites	0.771597	3.475	0.800000
PieChart3	0.875000	0.671	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.452	0.799479
PizzaCutter3	0.880383	0.650	0.799616
Pumpkin_Seeds	0.616000	0.711	0.800000
QSAR_biodegradation	0.744076	0.666	0.799810
SDSS17	0.594450	97.853	0.800000
Satellite	0.985294	1.831	0.800000
Telecom_Churn_Dataset	0.854573	0.943	0.799880
UJI_Pen_Characters	0.043956	2.994	0.799853
Water_Quality_and_Potability	0.609756	0.813	0.799756
Wilt	0.946114	0.803	0.799834
abalone	0.539474	0.955	0.799856
ada	0.751807	1.722	0.799855
ada_agnostic	0.751369	1.867	0.799868
ada_prior	0.751955	1.145	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.555000	0.560	0.800000
allbp	0.956291	1.262	0.799841
allrep	0.966887	1.234	0.799841
analcatdata_authorship	0.650888	0.751	0.799049
artificial-characters	0.178082	2.189	0.799961
autoUniv-au4-2500	0.446000	1.893	0.800000
autoUniv-au7-1100	0.295455	0.517	0.800000
bank	0.883003	23.193	0.799982
banknote_authentication	0.556364	0.400	0.799563
baseball	0.906716	0.583	0.800000
car-evaluation	0.699422	0.639	0.799769
churn	0.859000	1.364	0.800000
cmc	0.427119	0.533	0.799728
company_bankruptcy_prediction	0.967742	4.270	0.799971
contraceptive_method_choice	0.454237	0.625	0.799728
credit	0.662579	4.401	0.799988
default_of_credit_card_clients	0.778833	12.630	0.800000
delta_ailerons	0.734222	1.078	0.799972
dis	0.984106	1.186	0.799841
dna	0.518809	3.555	0.799749
drug_consumption	0.403183	0.606	0.799894
dry_bean_dataset	0.410577	3.731	0.799941
eeg-eye-state	0.562083	3.945	0.800000
electricity	0.642171	21.744	0.799987
estimation_of_obesity_levels	0.236407	0.813	0.799621
eye_movements	0.430073	3.420	0.799927
eye_movements_bin	0.497372	2.048	0.799947
first-order-theorem-proving	0.417484	2.626	0.799935
gas-drift	0.285047	11.515	0.800000
gina_agnostic	0.554755	22.949	0.799885
golf_play_dataset_extended	0.789954	0.481	0.800000
heloc	0.529500	2.851	0.800000
house_16H	0.568199	3.622	0.799970
htru	0.909497	4.553	0.799978
ibm-employee-performance	0.846939	0.799	0.800000
in_vehicle_coupon_recommendation	0.570004	3.328	0.800729
internet_firewall	0.574350	41.807	0.799991
jm1	0.806615	3.004	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.567604	20.945	0.799996
kdd_ipums_la_97-small	0.657033	1.404	0.799923
kr-vs-k	0.190128	29.381	0.799971
kropt	0.191554	29.539	0.799971
led24	0.153125	0.995	0.800000
led7	0.292187	0.770	0.800000
letter	0.058500	19.224	0.800000
mammography	0.976755	1.850	0.799964
maternal_health_risk	0.586207	0.464	0.799803
mfeat-factors	0.225000	2.806	0.800000
mfeat-fourier	0.265000	1.300	0.800000
mfeat-karhunen	0.177500	1.242	0.800000
mfeat-morphological	0.317500	0.563	0.800000
mfeat-pixel	0.217500	3.114	0.800000
mfeat-zernike	0.250000	1.000	0.800000
mice_protein_expression	0.148148	0.984	0.800000
microaggregation2	0.558000	6.456	0.800000
mobile_c36_oversampling	0.754057	20.664	0.800000
mozilla4	0.744934	1.867	0.800000
naticusdroid+android+permissions+dataset	0.494290	20.330	0.799980
national-longitudinal-survey-binary	0.678208	1.243	0.799919
okcupid_stem	0.720015	9.259	0.799978
one-hundred-plants-margin	0.046875	4.691	0.800000
one-hundred-plants-shape	0.028125	4.684	0.800000
one-hundred-plants-texture	0.068750	4.932	0.799875
optdigits	0.115658	2.660	0.800000
ozone-level-8hr	0.936884	1.454	0.799921
page-blocks	0.897717	1.211	0.799927
pendigits	0.266030	2.747	0.799945
phoneme	0.705828	0.836	0.799963
pol	0.577095	2.992	0.799940
predict_students_dropout_and_academic_success	0.499435	1.515	0.799955
qsar	0.720379	0.683	0.800000
rice_cammeo_and_osmancik	0.893701	0.829	0.800000
ringnorm	0.621622	1.965	0.800000
satimage	0.447123	2.195	0.800000
segment	0.435065	0.706	0.800000
seismic+bumps	0.934236	0.791	0.799923
shuttle	0.786207	34.294	0.800000
spambase	0.637351	2.048	0.799826
splice	0.518809	1.633	0.800000
sports_articles_for_objectivity_analysis	0.790000	0.751	0.800000
statlog	0.700000	0.528	0.800000
steel_plates_faults	0.426735	0.783	0.799588
sylvine	0.600000	1.384	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.385	0.799971
telco-customer-churn	0.734564	1.843	0.799943
texture	0.238182	6.513	0.800000
thyroid	0.925694	1.975	0.800000
thyroid-ann	0.924503	1.111	0.799841
thyroid-dis	0.583929	0.954	0.800000
turiye_student_evaluation	0.350515	1.893	0.800000
twonorm	0.964865	1.985	0.800000
vehicle	0.394118	0.530	0.799054
wall-robot-navigation	0.408425	1.555	0.799853
water_quality	0.886250	1.972	0.799900
waveform-5000	0.335000	1.854	0.800000
waveform_database_generator_version_1	0.331000	1.398	0.800000
website_phishing	0.774908	0.506	0.799704
wine-quality-red	0.518750	0.523	0.799875
wine-quality-white	0.448980	1.097	0.799918
yeast	0.323232	0.537	0.799865
