dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.397683	6.380	0.799845
Amazon_employee_access	0.942173	13.800	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729594	4.790	0.799980
BNG(breast-w)	0.984887	20.620	0.799980
BNG(cmc)	0.569530	35.192	0.799986
BNG(tic-tac-toe)	0.759589	20.420	0.799980
Bank_Customer_Churn_Dataset	0.863000	5.881	0.800000
Basketball_c	0.697761	3.907	0.800000
Cardiovascular-Disease-dataset	0.729143	49.610	0.800000
Click_prediction_small	0.831539	6.444	0.799990
Credit_c	0.691563	42.083	0.801311
Customer_Personality_Analysis	0.888393	0.970	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.730	0.799305
E-CommereShippingData	0.666818	2.611	0.799982
Employee	0.838883	1.175	0.799914
FICO-HELOC-cleaned	0.741772	3.139	0.799919
Firm-Teacher_Clave-Direction_Classification	0.605556	2.713	0.800000
Fitness_Club_c	0.785235	0.459	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.644	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.606250	0.692	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.139	0.799831
GesturePhaseSegmentationProcessed	0.531646	3.289	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843440	2.126	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.721	0.800000
INNHotelsGroup	0.856651	16.087	0.800000
Indian_pines	0.889010	12.037	0.799978
JapaneseVowels	0.992474	2.481	0.799920
KDDCup09_upselling	0.764133	2.133	0.799922
MIC	0.896970	1.376	0.799879
MagicTelescope	0.875920	5.104	0.800000
Marketing_Campaign	0.897321	0.791	0.800000
Mobile_Price_Classification	0.470000	0.681	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.561	0.799824
PhishingWebsites	0.964270	3.542	0.800000
PieChart3	0.875000	0.622	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.467	0.799479
PizzaCutter3	0.880383	0.699	0.799616
Pumpkin_Seeds	0.874000	0.677	0.800000
QSAR_biodegradation	0.872038	0.657	0.799810
SDSS17	0.970300	97.887	0.800000
Satellite	0.992157	1.753	0.800000
Telecom_Churn_Dataset	0.919040	0.936	0.799880
UJI_Pen_Characters	0.483516	3.067	0.799853
Water_Quality_and_Potability	0.637195	0.818	0.799756
Wilt	0.992746	0.795	0.799834
abalone	0.635167	0.909	0.799856
ada	0.854217	1.675	0.799855
ada_agnostic	0.831325	1.937	0.799868
ada_prior	0.839106	1.092	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.539	0.800000
allbp	0.973510	1.385	0.799841
allrep	0.972185	1.201	0.799841
analcatdata_authorship	0.976331	0.738	0.799049
artificial-characters	0.670254	2.173	0.799961
autoUniv-au4-2500	0.460000	1.828	0.800000
autoUniv-au7-1100	0.354545	0.564	0.800000
bank	0.891076	23.439	0.799982
banknote_authentication	0.541818	0.380	0.799563
baseball	0.944030	0.580	0.800000
car-evaluation	0.699422	0.638	0.799769
churn	0.931000	1.356	0.800000
cmc	0.552542	0.506	0.799728
company_bankruptcy_prediction	0.970674	4.277	0.799971
contraceptive_method_choice	0.589831	0.605	0.799728
credit	0.775950	4.468	0.799988
default_of_credit_card_clients	0.818167	12.675	0.800000
delta_ailerons	0.948107	1.090	0.799972
dis	0.984106	1.185	0.799841
dna	0.934169	3.545	0.799749
drug_consumption	0.403183	0.581	0.799894
dry_bean_dataset	0.927653	3.680	0.799941
eeg-eye-state	0.920227	3.994	0.800000
electricity	0.812976	21.862	0.799987
estimation_of_obesity_levels	0.966903	0.845	0.799621
eye_movements	0.561700	3.430	0.799927
eye_movements_bin	0.596583	2.030	0.799947
first-order-theorem-proving	0.587418	2.610	0.799935
gas-drift	0.994249	11.527	0.800000
gina_agnostic	0.678674	23.091	0.799885
golf_play_dataset_extended	0.922374	0.501	0.800000
heloc	0.718500	2.861	0.800000
house_16H	0.876575	3.778	0.799970
