dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.378378	2.486	0.799845	0.003	0.206	2.280	2.488
Amazon_employee_access	0.942173	9.843	0.799994	0.003	0.141	9.702	9.846
BLE_RSSI_dataset_for_Indoor_localization	0.735603	1.014	0.799980	0.002	0.032	0.981	1.016
BNG(breast-w)	0.978791	16.850	0.799980	0.004	0.266	16.584	16.854
BNG(cmc)	0.548644	31.178	0.799986	0.005	0.305	30.873	31.183
BNG(tic-tac-toe)	0.729108	16.585	0.799980	0.005	0.239	16.347	16.590
Bank_Customer_Churn_Dataset	0.828000	1.984	0.800000	0.002	0.076	1.907	1.986
Basketball_c	0.701493	0.244	0.800000	0.003	0.031	0.212	0.246
Cardiovascular-Disease-dataset	0.688857	49.577	0.800000	0.005	0.392	49.185	49.582
Click_prediction_small	0.831539	5.828	0.799990	0.003	0.075	5.753	5.831
Credit_c	0.662035	41.146	0.801311	0.006	0.793	40.354	41.152
Customer_Personality_Analysis	0.870536	0.491	0.800000	0.003	0.045	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.662338	0.263	0.799305	0.002	0.030	0.234	0.265
E-CommereShippingData	0.667727	2.114	0.799982	0.003	0.061	2.053	2.117
Employee	0.742213	0.705	0.799914	0.002	0.025	0.680	0.707
FICO-HELOC-cleaned	0.728608	2.544	0.799919	0.003	0.123	2.421	2.548
Firm-Teacher_Clave-Direction_Classification	0.562037	2.385	0.800000	0.003	0.099	2.286	2.388
Fitness_Club_c	0.775168	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.528125	0.334	0.800000	0.002	0.034	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.537500	0.336	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.590526	0.844	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.501266	2.966	0.799959	0.003	0.161	2.805	2.969
HR_Analytics_Job_Change_of_Data_Scientists	0.835171	1.799	0.797432	0.010	0.060	1.739	1.809
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.843537	0.410	0.800000	0.002	0.051	0.359	0.413
INNHotelsGroup	0.789938	15.554	0.800000	0.004	0.300	15.254	15.558
Indian_pines	0.729360	11.464	0.799978	0.009	1.052	10.412	11.473
JapaneseVowels	0.958354	2.172	0.799920	0.003	0.081	2.091	2.175
