dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.393822	7.146	0.799845
Amazon_employee_access	0.942173	14.263	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.338	0.799980
BNG(breast-w)	0.983363	21.120	0.799980
BNG(cmc)	0.563743	35.639	0.799986
BNG(tic-tac-toe)	0.741173	20.412	0.799980
Bank_Customer_Churn_Dataset	0.856000	6.678	0.800000
Basketball_c	0.690299	4.313	0.800000
Cardiovascular-Disease-dataset	0.725500	50.243	0.800000
Click_prediction_small	0.831539	6.457	0.799990
Credit_c	0.658974	42.517	0.801311
Customer_Personality_Analysis	0.883929	0.961	0.800000
Diabetic_Retinopathy_Debrecen	0.718615	0.736	0.799305
E-CommereShippingData	0.658636	2.622	0.799982
Employee	0.848550	1.202	0.799914
FICO-HELOC-cleaned	0.730633	3.132	0.799919
Firm-Teacher_Clave-Direction_Classification	0.501389	2.725	0.800000
Fitness_Club_c	0.785235	0.470	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.658	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.528125	0.612	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.127	0.799831
GesturePhaseSegmentationProcessed	0.516962	3.298	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.835722	2.148	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.743	0.800000
INNHotelsGroup	0.844245	16.495	0.800000
Indian_pines	0.799891	11.971	0.799978
JapaneseVowels	0.930256	2.491	0.799920
KDDCup09_upselling	0.750487	2.067	0.799922
MIC	0.881818	1.352	0.799879
MagicTelescope	0.865142	5.094	0.800000
Marketing_Campaign	0.877232	0.782	0.800000
Mobile_Price_Classification	0.462500	0.698	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.583	0.799824
PhishingWebsites	0.958390	3.491	0.800000
PieChart3	0.875000	0.641	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.440	0.799479
PizzaCutter3	0.894737	0.652	0.799616
Pumpkin_Seeds	0.874000	0.672	0.800000
QSAR_biodegradation	0.862559	0.651	0.799810
SDSS17	0.960050	100.686	0.800000
Satellite	0.992157	1.779	0.800000
Telecom_Churn_Dataset	0.875562	0.929	0.799880
UJI_Pen_Characters	0.373626	3.064	0.799853
Water_Quality_and_Potability	0.609756	0.772	0.799756
Wilt	0.961658	1.933	0.799834
abalone	0.629187	0.923	0.799856
ada	0.834940	1.675	0.799855
ada_agnostic	0.829135	1.851	0.799868
ada_prior	0.827933	1.128	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.560000	0.545	0.800000
allbp	0.970861	1.271	0.799841
allrep	0.969536	1.193	0.799841
analcatdata_authorship	0.952663	0.731	0.799049
artificial-characters	0.652153	2.215	0.799961
autoUniv-au4-2500	0.456000	1.840	0.800000
autoUniv-au7-1100	0.372727	1.553	0.800000
bank	0.883999	24.275	0.799982
banknote_authentication	0.563636	0.382	0.799563
baseball	0.947761	0.567	0.800000
car-evaluation	0.699422	0.637	0.799769
churn	0.875000	1.352	0.800000
cmc	0.566102	0.510	0.799728
company_bankruptcy_prediction	0.971408	4.264	0.799971
contraceptive_method_choice	0.583051	0.790	0.799728
credit	0.773557	4.434	0.799988
default_of_credit_card_clients	0.813167	12.737	0.800000
delta_ailerons	0.944600	1.053	0.799972
dis	0.984106	1.185	0.799841
dna	0.893417	3.539	0.799749
drug_consumption	0.403183	0.590	0.799894
dry_bean_dataset	0.919941	3.709	0.799941
eeg-eye-state	0.828772	4.012	0.800000
electricity	0.784508	22.030	0.799987
estimation_of_obesity_levels	0.867612	1.889	0.799621
eye_movements	0.536563	3.426	0.799927
eye_movements_bin	0.586728	2.084	0.799947
first-order-theorem-proving	0.545752	2.606	0.799935
gas-drift	0.987060	11.522	0.800000
gina_agnostic	0.749280	23.056	0.799885
golf_play_dataset_extended	0.863014	0.485	0.800000
heloc	0.715000	2.847	0.800000
house_16H	0.864344	3.771	0.799970
htru	0.979609	4.607	0.799978
ibm-employee-performance	0.955782	0.814	0.800000
in_vehicle_coupon_recommendation	0.639801	3.335	0.800729
internet_firewall	0.801709	42.089	0.799991
jm1	0.811208	3.002	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.673249	21.449	0.799996
kdd_ipums_la_97-small	0.845857	1.418	0.799923
kr-vs-k	0.397006	29.357	0.799971
kropt	0.398254	29.841	0.799971
led24	0.746875	0.991	0.800000
led7	0.734375	0.747	0.800000
letter	0.880750	19.463	0.800000
mammography	0.987483	1.803	0.799964
maternal_health_risk	0.788177	0.426	0.799803
mfeat-factors	0.942500	2.817	0.800000
mfeat-fourier	0.790000	1.276	0.800000
mfeat-karhunen	0.835000	1.249	0.800000
mfeat-morphological	0.747500	1.657	0.800000
mfeat-pixel	0.930000	3.118	0.800000
mfeat-zernike	0.740000	0.989	0.800000
mice_protein_expression	0.986111	0.952	0.800000
microaggregation2	0.574250	6.562	0.800000
