dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	4.846	0.799845
Amazon_employee_access	0.941715	12.595	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	2.607	0.799980
BNG(breast-w)	0.985268	19.174	0.799980
BNG(cmc)	0.571067	33.817	0.799986
BNG(tic-tac-toe)	0.781687	18.582	0.799980
Bank_Customer_Churn_Dataset	0.862000	3.970	0.800000
Basketball_c	0.697761	2.068	0.800000
Cardiovascular-Disease-dataset	0.727786	49.507	0.800000
Click_prediction_small	0.831539	6.439	0.799990
Credit_c	0.700248	42.034	0.801311
Customer_Personality_Analysis	0.890625	0.946	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.714	0.799305
E-CommereShippingData	0.663636	2.601	0.799982
Employee	0.844253	1.145	0.799914
FICO-HELOC-cleaned	0.742785	3.079	0.799919
Firm-Teacher_Clave-Direction_Classification	0.671296	2.695	0.800000
Fitness_Club_c	0.788591	0.485	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.642	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.556250	0.662	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.130	0.799831
GesturePhaseSegmentationProcessed	0.594430	3.277	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.114	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.686	0.800000
INNHotelsGroup	0.858442	16.038	0.800000
Indian_pines	0.881903	11.800	0.799978
JapaneseVowels	0.990467	2.485	0.799920
KDDCup09_upselling	0.750487	2.102	0.799922
MIC	0.893939	1.454	0.799879
MagicTelescope	0.875131	5.083	0.800000
Marketing_Campaign	0.892857	0.783	0.800000
Mobile_Price_Classification	0.570000	0.672	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.581	0.799824
PhishingWebsites	0.967436	3.503	0.800000
PieChart3	0.870370	0.628	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.427	0.799479
PizzaCutter3	0.870813	0.628	0.799616
Pumpkin_Seeds	0.874000	0.682	0.800000
QSAR_biodegradation	0.867299	0.642	0.799810
SDSS17	0.970250	97.862	0.800000
Satellite	0.993137	1.785	0.800000
Telecom_Churn_Dataset	0.932534	0.946	0.799880
UJI_Pen_Characters	0.454212	3.012	0.799853
Water_Quality_and_Potability	0.637195	0.767	0.799756
Wilt	0.991710	0.777	0.799834
abalone	0.630383	0.903	0.799856
ada	0.850602	1.666	0.799855
ada_agnostic	0.829135	1.821	0.799868
ada_prior	0.839106	1.096	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.543	0.800000
allbp	0.972185	1.237	0.799841
allrep	0.968212	1.200	0.799841
analcatdata_authorship	0.988166	0.727	0.799049
artificial-characters	0.683953	2.161	0.799961
autoUniv-au4-2500	0.530000	1.828	0.800000
autoUniv-au7-1100	0.345455	0.512	0.800000
bank	0.895499	23.425	0.799982
banknote_authentication	0.556364	0.387	0.799563
baseball	0.944030	0.547	0.800000
car-evaluation	0.725434	0.633	0.799769
churn	0.938000	1.346	0.800000
cmc	0.569492	0.495	0.799728
company_bankruptcy_prediction	0.973607	4.248	0.799971
contraceptive_method_choice	0.572881	0.693	0.799728
credit	0.778941	4.353	0.799988
default_of_credit_card_clients	0.823500	12.621	0.800000
delta_ailerons	0.946704	1.081	0.799972
dis	0.984106	1.198	0.799841
dna	0.907524	3.537	0.799749
drug_consumption	0.403183	0.568	0.799894
dry_bean_dataset	0.929490	3.669	0.799941
eeg-eye-state	0.940587	3.939	0.800000
electricity	0.809997	21.835	0.799987
estimation_of_obesity_levels	0.981087	0.771	0.799621
eye_movements	0.574954	3.396	0.799927
eye_movements_bin	0.590670	2.032	0.799947
first-order-theorem-proving	0.616013	2.580	0.799935
gas-drift	0.993889	11.512	0.800000
gina_agnostic	0.731988	23.117	0.799885
golf_play_dataset_extended	0.922374	0.465	0.800000
heloc	0.722500	2.820	0.800000
house_16H	0.873981	3.643	0.799970
htru	0.979609	4.558	0.799978
ibm-employee-performance	0.986395	0.780	0.800000
in_vehicle_coupon_recommendation	0.677192	3.306	0.800729
internet_firewall	0.801785	42.036	0.799991
jm1	0.813045	2.961	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.797523	21.013	0.799996
kdd_ipums_la_97-small	0.845857	1.396	0.799923
kr-vs-k	0.589095	28.463	0.799971
kropt	0.593015	26.789	0.799971
led24	0.718750	1.143	0.800000
led7	0.737500	0.760	0.800000
letter	0.957750	19.830	0.800000
mammography	0.987930	1.790	0.799964
maternal_health_risk	0.758621	0.437	0.799803
mfeat-factors	0.967500	2.805	0.800000
mfeat-fourier	0.895000	1.272	0.800000
mfeat-karhunen	0.962500	1.239	0.800000
mfeat-morphological	0.762500	0.535	0.800000
mfeat-pixel	0.925000	3.075	0.800000
mfeat-zernike	0.822500	0.975	0.800000
mice_protein_expression	1.000000	0.923	0.800000
microaggregation2	0.615000	6.478	0.800000
mobile_c36_oversampling	0.963389	20.723	0.800000
mozilla4	0.913799	1.862	0.800000
naticusdroid+android+permissions+dataset	0.930799	20.486	0.799980
national-longitudinal-survey-binary	0.991853	1.231	0.799919
okcupid_stem	0.731072	9.319	0.799978
one-hundred-plants-margin	0.803125	4.784	0.800000
one-hundred-plants-shape	0.725000	4.702	0.800000
one-hundred-plants-texture	0.853125	4.809	0.799875
optdigits	0.986655	2.631	0.800000
ozone-level-8hr	0.952663	1.472	0.799921
page-blocks	0.974429	1.183	0.799927
pendigits	0.994998	2.825	0.799945
phoneme	0.871415	0.834	0.799963
pol	0.975211	3.026	0.799940
predict_students_dropout_and_academic_success	0.764972	1.494	0.799955
qsar	0.900474	0.675	0.800000
rice_cammeo_and_osmancik	0.926509	0.797	0.800000
ringnorm	0.977703	1.982	0.800000
satimage	0.919907	2.159	0.800000
segment	0.932900	0.718	0.800000
seismic+bumps	0.932302	0.759	0.799923
shuttle	0.999483	34.711	0.800000
spambase	0.948969	2.030	0.799826
splice	0.874608	1.622	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.703	0.800000
statlog	0.725000	0.539	0.800000
steel_plates_faults	0.786632	0.733	0.799588
sylvine	0.940488	1.420	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.438	0.799971
telco-customer-churn	0.793471	1.846	0.799943
texture	0.998182	6.487	0.800000
thyroid	0.987500	1.973	0.800000
thyroid-ann	0.982781	1.070	0.799841
thyroid-dis	0.694643	0.942	0.800000
turiye_student_evaluation	0.496564	1.843	0.800000
twonorm	0.981757	2.012	0.800000
vehicle	0.847059	0.534	0.799054
wall-robot-navigation	0.963370	1.564	0.799853
water_quality	0.906250	1.962	0.799900
waveform-5000	0.858000	1.852	0.800000
waveform_database_generator_version_1	0.862000	1.355	0.800000
website_phishing	0.904059	0.528	0.799704
wine-quality-red	0.571875	0.474	0.799875
wine-quality-white	0.620408	1.119	0.799918
yeast	0.612795	0.571	0.799865
