dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.415	0.799845
Amazon_employee_access	0.942173	13.880	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	4.711	0.799980
BNG(breast-w)	0.985776	20.388	0.799980
BNG(cmc)	0.570615	35.169	0.799986
BNG(tic-tac-toe)	0.784354	20.409	0.799980
Bank_Customer_Churn_Dataset	0.861500	5.326	0.800000
Basketball_c	0.701493	3.863	0.800000
Cardiovascular-Disease-dataset	0.731000	49.632	0.800000
Click_prediction_small	0.832165	6.438	0.799990
Credit_c	0.699586	42.083	0.801311
Customer_Personality_Analysis	0.895089	0.944	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.725	0.799305
E-CommereShippingData	0.662273	2.625	0.799982
Employee	0.844253	1.166	0.799914
FICO-HELOC-cleaned	0.738734	3.126	0.799919
Firm-Teacher_Clave-Direction_Classification	0.700463	2.741	0.800000
Fitness_Club_c	0.791946	0.477	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.537500	0.644	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.587500	0.671	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.184	0.799831
GesturePhaseSegmentationProcessed	0.623291	3.280	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851158	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.738	0.800000
INNHotelsGroup	0.862853	16.130	0.800000
Indian_pines	0.929470	12.022	0.799978
JapaneseVowels	0.990467	2.492	0.799920
KDDCup09_upselling	0.757310	2.087	0.799922
MIC	0.900000	1.370	0.799879
MagicTelescope	0.874869	5.098	0.800000
Marketing_Campaign	0.895089	0.818	0.800000
Mobile_Price_Classification	0.905000	0.717	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.616	0.799824
PhishingWebsites	0.966079	3.505	0.800000
PieChart3	0.875000	0.650	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.431	0.799479
PizzaCutter3	0.885167	0.859	0.799616
Pumpkin_Seeds	0.874000	0.689	0.800000
QSAR_biodegradation	0.876777	0.656	0.799810
SDSS17	0.970300	98.305	0.800000
Satellite	0.993137	1.764	0.800000
Telecom_Churn_Dataset	0.941529	0.978	0.799880
UJI_Pen_Characters	0.490842	3.088	0.799853
Water_Quality_and_Potability	0.635671	0.784	0.799756
Wilt	0.990674	0.804	0.799834
abalone	0.632775	0.937	0.799856
ada	0.848193	1.686	0.799855
ada_agnostic	0.832421	1.958	0.799868
ada_prior	0.841341	1.118	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.551	0.800000
allbp	0.976159	1.685	0.799841
allrep	0.970861	1.209	0.799841
analcatdata_authorship	0.982249	0.733	0.799049
artificial-characters	0.685910	2.198	0.799961
autoUniv-au4-2500	0.486000	1.849	0.800000
autoUniv-au7-1100	0.350000	0.506	0.800000
bank	0.895168	23.599	0.799982
banknote_authentication	0.549091	0.375	0.799563
baseball	0.940299	0.637	0.800000
car-evaluation	0.794798	0.647	0.799769
churn	0.939000	1.346	0.800000
cmc	0.586441	0.518	0.799728
company_bankruptcy_prediction	0.970674	4.279	0.799971
contraceptive_method_choice	0.576271	1.035	0.799728
credit	0.778044	4.414	0.799988
default_of_credit_card_clients	0.825333	12.663	0.800000
delta_ailerons	0.946003	1.059	0.799972
dis	0.984106	1.204	0.799841
dna	0.932602	3.548	0.799749
drug_consumption	0.403183	0.593	0.799894
dry_bean_dataset	0.925817	3.673	0.799941
eeg-eye-state	0.945260	3.976	0.800000
electricity	0.811100	21.900	0.799987
estimation_of_obesity_levels	0.978723	0.983	0.799621
eye_movements	0.574040	3.396	0.799927
eye_movements_bin	0.583443	2.043	0.799947
first-order-theorem-proving	0.623366	2.602	0.799935
gas-drift	0.994249	11.522	0.800000
gina_agnostic	0.736311	23.149	0.799885
golf_play_dataset_extended	0.913242	0.473	0.800000
heloc	0.719000	2.866	0.800000
house_16H	0.882506	3.661	0.799970
htru	0.979330	4.570	0.799978
ibm-employee-performance	0.979592	0.905	0.800000
in_vehicle_coupon_recommendation	0.686332	3.325	0.800729
internet_firewall	0.801709	41.888	0.799991
jm1	0.814883	2.979	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.804886	21.080	0.799996
kdd_ipums_la_97-small	0.844894	1.395	0.799923
kr-vs-k	0.585175	28.693	0.799971
kropt	0.589629	27.934	0.799971
led24	0.717187	1.211	0.800000
led7	0.735938	0.721	0.800000
letter	0.963000	19.102	0.800000
mammography	0.987930	1.811	0.799964
maternal_health_risk	0.788177	0.439	0.799803
mfeat-factors	0.962500	2.810	0.800000
mfeat-fourier	0.880000	1.303	0.800000
mfeat-karhunen	0.970000	1.239	0.800000
mfeat-morphological	0.752500	0.567	0.800000
mfeat-pixel	0.955000	3.121	0.800000
mfeat-zernike	0.815000	0.973	0.800000
mice_protein_expression	1.000000	0.956	0.800000
microaggregation2	0.619250	6.495	0.800000
mobile_c36_oversampling	0.953149	20.656	0.800000
mozilla4	0.917980	1.873	0.800000
naticusdroid+android+permissions+dataset	0.958411	20.492	0.799980
national-longitudinal-survey-binary	0.993890	1.610	0.799919
okcupid_stem	0.732946	9.325	0.799978
one-hundred-plants-margin	0.818750	4.615	0.800000
one-hundred-plants-shape	0.734375	4.522	0.800000
one-hundred-plants-texture	0.856250	4.877	0.799875
optdigits	0.992883	2.656	0.800000
ozone-level-8hr	0.950690	1.490	0.799921
page-blocks	0.975342	1.195	0.799927
pendigits	0.995452	2.876	0.799945
phoneme	0.863090	0.831	0.799963
pol	0.971740	2.992	0.799940
predict_students_dropout_and_academic_success	0.767232	1.497	0.799955
qsar	0.905213	0.665	0.800000
rice_cammeo_and_osmancik	0.927822	0.817	0.800000
ringnorm	0.981757	1.985	0.800000
satimage	0.915241	2.171	0.800000
segment	0.930736	0.717	0.800000
seismic+bumps	0.934236	0.788	0.799923
shuttle	0.999397	34.461	0.800000
spambase	0.933768	2.038	0.799826
splice	0.899687	1.619	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.729	0.800000
statlog	0.730000	0.529	0.800000
steel_plates_faults	0.791774	0.743	0.799588
sylvine	0.934634	1.378	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.504	0.799971
telco-customer-churn	0.795600	1.820	0.799943
texture	0.999091	6.251	0.800000
thyroid	0.986806	1.989	0.800000
thyroid-ann	0.981457	1.100	0.799841
thyroid-dis	0.689286	0.952	0.800000
turiye_student_evaluation	0.495704	1.876	0.800000
twonorm	0.978378	1.979	0.800000
vehicle	0.852941	0.565	0.799054
wall-robot-navigation	0.955128	1.546	0.799853
water_quality	0.905625	1.981	0.799900
waveform-5000	0.849000	1.849	0.800000
waveform_database_generator_version_1	0.863000	1.380	0.800000
website_phishing	0.907749	0.506	0.799704
wine-quality-red	0.581250	0.499	0.799875
wine-quality-white	0.596939	1.087	0.799918
yeast	0.609428	0.523	0.799865
