dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.493	0.799845	0.003	0.204	2.289	2.495
Amazon_employee_access	0.942173	10.373	0.799994	0.003	0.148	10.225	10.377
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.015	0.799980	0.002	0.038	0.977	1.017
BNG(breast-w)	0.986284	16.748	0.799980	0.004	0.237	16.511	16.752
BNG(cmc)	0.572333	31.686	0.799986	0.005	0.305	31.381	31.691
BNG(tic-tac-toe)	0.790069	16.669	0.799980	0.004	0.238	16.431	16.673
Bank_Customer_Churn_Dataset	0.867500	1.993	0.800000	0.003	0.076	1.917	1.995
Basketball_c	0.705224	0.243	0.800000	0.003	0.032	0.212	0.246
Cardiovascular-Disease-dataset	0.730714	50.597	0.800000	0.005	0.391	50.207	50.603
Click_prediction_small	0.832040	5.893	0.799990	0.003	0.074	5.819	5.896
Credit_c	0.702481	41.459	0.801311	0.006	0.798	40.662	41.466
Customer_Personality_Analysis	0.897321	0.490	0.800000	0.002	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.740260	0.263	0.799305	0.002	0.029	0.234	0.265
E-CommereShippingData	0.670000	2.118	0.799982	0.003	0.061	2.057	2.121
Employee	0.854995	0.705	0.799914	0.005	0.024	0.681	0.710
FICO-HELOC-cleaned	0.743291	2.549	0.799919	0.004	0.125	2.423	2.552
Firm-Teacher_Clave-Direction_Classification	0.753704	2.383	0.800000	0.003	0.099	2.284	2.386
Fitness_Club_c	0.795302	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.550000	0.334	0.800000	0.002	0.033	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.593684	0.840	0.799831	0.002	0.036	0.804	0.843
GesturePhaseSegmentationProcessed	0.641013	2.969	0.799959	0.003	0.161	2.808	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.804	0.797432	0.003	0.060	1.743	1.807
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.411	0.800000	0.013	0.053	0.358	0.424
INNHotelsGroup	0.864921	16.079	0.800000	0.004	0.328	15.751	16.083
Indian_pines	0.934390	11.492	0.799978	0.007	0.973	10.519	11.500
JapaneseVowels	0.993477	2.171	0.799920	0.003	0.082	2.089	2.175
KDDCup09_upselling	0.779727	1.795	0.799922	0.003	0.138	1.657	1.798
MIC	0.887879	1.067	0.799879	0.003	0.157	0.910	1.070
MagicTelescope	0.876183	4.771	0.800000	0.010	0.111	4.660	4.781
Marketing_Campaign	0.897321	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.967500	0.415	0.800000	0.004	0.038	0.377	0.418
National_Health_and_Nutrition_Health_Survey	0.835526	0.292	0.799824	0.003	0.018	0.274	0.294
PhishingWebsites	0.970602	3.203	0.800000	0.004	0.150	3.053	3.207
PieChart3	0.875000	0.354	0.799443	0.002	0.054	0.299	0.356
Pima_Indians_Diabetes_Database	0.740260	0.142	0.799479	0.002	0.013	0.128	0.144
PizzaCutter3	0.885167	0.347	0.799617	0.003	0.052	0.295	0.350
Pumpkin_Seeds	0.882000	0.397	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.867299	0.373	0.799810	0.003	0.059	0.314	0.376
SDSS17	0.971350	98.594	0.800000	0.005	0.671	97.924	98.600
Satellite	0.993137	1.484	0.800000	0.004	0.107	1.377	1.488
Telecom_Churn_Dataset	0.949025	0.655	0.799880	0.003	0.041	0.615	0.658
UJI_Pen_Characters	0.490842	2.750	0.799853	0.005	0.120	2.630	2.755
Water_Quality_and_Potability	0.638720	0.496	0.799756	0.002	0.023	0.473	0.498
Wilt	0.989637	0.484	0.799834	0.003	0.019	0.465	0.486
abalone	0.636364	0.643	0.799856	0.002	0.027	0.616	0.645
ada	0.851807	1.383	0.799855	0.003	0.102	1.280	1.386
ada_agnostic	0.836802	1.534	0.799868	0.003	0.107	1.428	1.538
ada_prior	0.833520	0.821	0.799955	0.003	0.039	0.782	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.259	0.800000	0.003	0.017	0.242	0.262
allbp	0.974834	0.917	0.799841	0.003	0.058	0.859	0.920
allrep	0.972185	0.921	0.799841	0.003	0.059	0.863	0.924
analcatdata_authorship	0.982249	0.456	0.799049	0.003	0.095	0.361	0.459
artificial-characters	0.693249	1.893	0.799961	0.003	0.047	1.846	1.896
autoUniv-au4-2500	0.478000	1.521	0.800000	0.003	0.192	1.329	1.524
autoUniv-au7-1100	0.395455	0.208	0.800000	0.002	0.020	0.188	0.210
bank	0.899149	23.365	0.799982	0.005	0.381	22.984	23.369
banknote_authentication	0.560000	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.951493	0.269	0.800000	0.003	0.028	0.240	0.271
car-evaluation	0.838150	0.370	0.799769	0.003	0.037	0.332	0.372
churn	0.941000	1.077	0.800000	0.003	0.063	1.014	1.080
