dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	5.662	0.799845
Amazon_employee_access	0.942173	13.304	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	3.416	0.799980
BNG(breast-w)	0.985268	19.987	0.799980
BNG(cmc)	0.568083	34.703	0.799986
BNG(tic-tac-toe)	0.781306	19.903	0.799980
Bank_Customer_Churn_Dataset	0.859500	4.249	0.800000
Basketball_c	0.701493	2.323	0.800000
Cardiovascular-Disease-dataset	0.729929	49.927	0.800000
Click_prediction_small	0.832290	6.451	0.799990
Credit_c	0.703309	42.507	0.801311
Customer_Personality_Analysis	0.888393	0.970	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.712	0.799305
E-CommereShippingData	0.661364	2.653	0.799982
Employee	0.845328	1.174	0.799914
FICO-HELOC-cleaned	0.742278	3.095	0.799919
Firm-Teacher_Clave-Direction_Classification	0.743981	2.741	0.800000
Fitness_Club_c	0.798658	0.491	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.716	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.634375	0.641	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.151	0.799831
GesturePhaseSegmentationProcessed	0.616203	3.310	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848401	2.133	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.698	0.800000
INNHotelsGroup	0.860372	16.261	0.800000
Indian_pines	0.895571	11.902	0.799978
JapaneseVowels	0.989965	2.580	0.799920
KDDCup09_upselling	0.776803	2.108	0.799922
MIC	0.893939	1.397	0.799879
MagicTelescope	0.874343	5.136	0.800000
Marketing_Campaign	0.895089	0.794	0.800000
Mobile_Price_Classification	0.925000	0.706	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.576	0.799824
PhishingWebsites	0.965626	3.499	0.800000
PieChart3	0.870370	0.708	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.427	0.799479
PizzaCutter3	0.880383	0.682	0.799616
Pumpkin_Seeds	0.878000	0.682	0.800000
QSAR_biodegradation	0.876777	0.657	0.799810
SDSS17	0.970350	99.435	0.800000
Satellite	0.993137	1.774	0.800000
Telecom_Churn_Dataset	0.932534	0.930	0.799880
UJI_Pen_Characters	0.476190	2.901	0.799853
Water_Quality_and_Potability	0.632622	0.778	0.799756
Wilt	0.989637	0.820	0.799834
abalone	0.636364	0.925	0.799856
ada	0.845783	1.752	0.799855
ada_agnostic	0.836802	1.814	0.799868
ada_prior	0.841341	1.143	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.553	0.800000
allbp	0.977483	1.370	0.799841
allrep	0.969536	1.195	0.799841
analcatdata_authorship	0.988166	0.742	0.799049
artificial-characters	0.687378	2.158	0.799961
autoUniv-au4-2500	0.506000	1.810	0.800000
autoUniv-au7-1100	0.363636	0.535	0.800000
