dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.324	0.799845	0.003	0.203	2.122	2.327
Amazon_employee_access	0.942173	10.273	0.799994	0.004	0.139	10.134	10.277
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.015	0.799980	0.002	0.034	0.981	1.018
BNG(breast-w)	0.986284	16.490	0.799980	0.004	0.263	16.226	16.494
BNG(cmc)	0.576130	31.143	0.799986	0.005	0.302	30.841	31.148
BNG(tic-tac-toe)	0.787275	17.039	0.799980	0.004	0.267	16.773	17.043
Bank_Customer_Churn_Dataset	0.872500	2.003	0.800000	0.002	0.071	1.931	2.005
Basketball_c	0.712687	0.240	0.800000	0.003	0.031	0.209	0.243
Cardiovascular-Disease-dataset	0.730571	51.135	0.800000	0.005	0.390	50.745	51.140
Click_prediction_small	0.831539	5.971	0.799990	0.003	0.075	5.895	5.974
Credit_c	0.704715	43.038	0.801311	0.006	0.786	42.253	43.044
Customer_Personality_Analysis	0.888393	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.757576	0.262	0.799305	0.004	0.029	0.233	0.266
E-CommereShippingData	0.678182	2.113	0.799982	0.003	0.060	2.053	2.116
Employee	0.856069	0.703	0.799914	0.003	0.024	0.679	0.706
FICO-HELOC-cleaned	0.742278	2.542	0.799919	0.003	0.122	2.420	2.546
Firm-Teacher_Clave-Direction_Classification	0.773148	2.406	0.800000	0.003	0.103	2.303	2.409
Fitness_Club_c	0.802013	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.332	0.800000	0.002	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.606316	0.839	0.799831	0.002	0.035	0.804	0.841
GesturePhaseSegmentationProcessed	0.656203	2.983	0.799959	0.003	0.169	2.815	2.987
HR_Analytics_Job_Change_of_Data_Scientists	0.856119	1.805	0.797432	0.003	0.058	1.747	1.808
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.412	0.800000	0.003	0.052	0.360	0.414
INNHotelsGroup	0.868367	15.960	0.800000	0.004	0.301	15.659	15.965
Indian_pines	0.924549	11.424	0.799978	0.007	0.945	10.478	11.431
JapaneseVowels	0.994982	2.178	0.799920	0.003	0.080	2.098	2.182
KDDCup09_upselling	0.791423	1.798	0.799922	0.003	0.139	1.659	1.802
MIC	0.896970	1.070	0.799879	0.003	0.157	0.913	1.074
MagicTelescope	0.878023	4.747	0.800000	0.003	0.111	4.635	4.750
Marketing_Campaign	0.895089	0.508	0.800000	0.003	0.051	0.457	0.511
Mobile_Price_Classification	0.957500	0.411	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.828947	0.293	0.799824	0.003	0.019	0.274	0.296
PhishingWebsites	0.967436	3.189	0.800000	0.003	0.143	3.046	3.193
PieChart3	0.879630	0.356	0.799443	0.002	0.057	0.299	0.358
Pima_Indians_Diabetes_Database	0.759740	0.138	0.799479	0.003	0.014	0.125	0.141
PizzaCutter3	0.885167	0.348	0.799617	0.003	0.054	0.295	0.351
Pumpkin_Seeds	0.880000	0.400	0.800000	0.002	0.027	0.374	0.402
QSAR_biodegradation	0.886256	0.376	0.799810	0.003	0.062	0.314	0.379
SDSS17	0.972050	100.447	0.800000	0.006	0.721	99.727	100.453
Satellite	0.993137	1.482	0.800000	0.003	0.106	1.376	1.485
Telecom_Churn_Dataset	0.952024	0.655	0.799880	0.002	0.042	0.614	0.658
UJI_Pen_Characters	0.476190	2.743	0.799853	0.005	0.122	2.621	2.748
Water_Quality_and_Potability	0.641768	0.493	0.799756	0.005	0.022	0.471	0.498
Wilt	0.991710	0.480	0.799834	0.002	0.019	0.461	0.483
abalone	0.639952	0.644	0.799856	0.002	0.027	0.617	0.646
ada	0.848193	1.380	0.799855	0.003	0.102	1.278	1.383
ada_agnostic	0.836802	1.536	0.799868	0.003	0.106	1.430	1.539
ada_prior	0.832402	0.822	0.799955	0.003	0.039	0.783	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.261	0.800000	0.002	0.017	0.244	0.264
allbp	0.973510	0.918	0.799841	0.003	0.058	0.861	0.921
allrep	0.976159	0.917	0.799841	0.003	0.059	0.858	0.920
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.095	0.364	0.462
artificial-characters	0.699609	1.902	0.799961	0.003	0.046	1.856	1.905
autoUniv-au4-2500	0.470000	1.526	0.800000	0.003	0.189	1.338	1.530
autoUniv-au7-1100	0.377273	0.205	0.800000	0.002	0.020	0.185	0.207
bank	0.898706	23.206	0.799982	0.005	0.382	22.824	23.211
banknote_authentication	0.549091	0.101	0.799563	0.003	0.010	0.090	0.103
baseball	0.947761	0.272	0.800000	0.002	0.028	0.245	0.275
car-evaluation	0.919075	0.372	0.799769	0.003	0.036	0.336	0.375
churn	0.946000	1.083	0.800000	0.003	0.062	1.020	1.086
cmc	0.596610	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.971408	3.952	0.799971	0.004	0.315	3.637	3.956
contraceptive_method_choice	0.623729	0.237	0.799728	0.002	0.017	0.220	0.239
credit	0.775950	3.974	0.799988	0.003	0.093	3.881	3.978
default_of_credit_card_clients	0.827500	12.394	0.800000	0.005	0.382	12.012	12.399
delta_ailerons	0.948107	0.762	0.799972	0.003	0.026	0.736	0.765
dis	0.986755	0.922	0.799841	0.003	0.059	0.864	0.925
dna	0.945141	3.266	0.799749	0.004	0.361	2.905	3.270
drug_consumption	0.403183	0.312	0.799894	0.002	0.023	0.289	0.314
dry_bean_dataset	0.928755	3.334	0.799941	0.003	0.124	3.210	3.337
eeg-eye-state	0.955607	3.666	0.800000	0.004	0.118	3.548	3.671
