dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.489	0.799845
Amazon_employee_access	0.942173	14.347	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.315	0.799980
BNG(breast-w)	0.984506	20.966	0.799980
BNG(cmc)	0.567269	35.679	0.799986
BNG(tic-tac-toe)	0.771908	20.802	0.799980
Bank_Customer_Churn_Dataset	0.864000	6.166	0.800000
Basketball_c	0.705224	4.482	0.800000
Cardiovascular-Disease-dataset	0.726071	49.779	0.800000
Click_prediction_small	0.831539	6.426	0.799990
Credit_c	0.683375	42.155	0.801311
Customer_Personality_Analysis	0.888393	0.944	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.727	0.799305
E-CommereShippingData	0.660000	2.596	0.799982
Employee	0.841031	1.197	0.799914
FICO-HELOC-cleaned	0.744304	3.103	0.799919
Firm-Teacher_Clave-Direction_Classification	0.585648	2.736	0.800000
Fitness_Club_c	0.791946	0.480	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.651	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.615625	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.161	0.799831
GesturePhaseSegmentationProcessed	0.537722	3.316	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.835722	2.132	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.740	0.800000
INNHotelsGroup	0.846175	16.182	0.800000
Indian_pines	0.876435	11.913	0.799978
JapaneseVowels	0.993979	2.490	0.799920
KDDCup09_upselling	0.762183	2.071	0.799922
MIC	0.900000	1.375	0.799879
MagicTelescope	0.874606	5.101	0.800000
Marketing_Campaign	0.888393	0.801	0.800000
Mobile_Price_Classification	0.525000	0.712	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.578	0.799824
PhishingWebsites	0.950701	3.506	0.800000
PieChart3	0.875000	0.644	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.422	0.799479
PizzaCutter3	0.880383	0.645	0.799616
Pumpkin_Seeds	0.872000	0.696	0.800000
QSAR_biodegradation	0.867299	0.665	0.799810
SDSS17	0.968100	98.590	0.800000
Satellite	0.992157	1.762	0.800000
Telecom_Churn_Dataset	0.920540	0.934	0.799880
UJI_Pen_Characters	0.479853	3.012	0.799853
Water_Quality_and_Potability	0.632622	0.783	0.799756
Wilt	0.989637	0.799	0.799834
abalone	0.629187	0.915	0.799856
ada	0.850602	1.686	0.799855
ada_agnostic	0.820372	1.841	0.799868
ada_prior	0.836872	1.102	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.532	0.800000
allbp	0.974834	1.240	0.799841
allrep	0.969536	1.195	0.799841
analcatdata_authorship	0.988166	0.746	0.799049
artificial-characters	0.676614	2.172	0.799961
autoUniv-au4-2500	0.432000	1.885	0.800000
autoUniv-au7-1100	0.354545	0.524	0.800000
bank	0.888533	23.710	0.799982
banknote_authentication	0.556364	0.372	0.799563
baseball	0.944030	0.575	0.800000
car-evaluation	0.699422	0.644	0.799769
churn	0.926000	1.363	0.800000
cmc	0.583051	0.496	0.799728
company_bankruptcy_prediction	0.971408	4.273	0.799971
contraceptive_method_choice	0.586441	0.590	0.799728
credit	0.777745	4.468	0.799988
default_of_credit_card_clients	0.817000	12.651	0.800000
delta_ailerons	0.947405	1.051	0.799972
dis	0.984106	1.195	0.799841
dna	0.942006	3.572	0.799749
drug_consumption	0.403183	0.585	0.799894
dry_bean_dataset	0.927286	3.702	0.799941
eeg-eye-state	0.916222	3.962	0.800000
electricity	0.815183	21.951	0.799987
estimation_of_obesity_levels	0.983452	0.792	0.799621
eye_movements	0.547075	3.437	0.799927
eye_movements_bin	0.595926	2.046	0.799947
first-order-theorem-proving	0.571078	2.636	0.799935
gas-drift	0.993530	11.497	0.800000
gina_agnostic	0.664265	23.163	0.799885
golf_play_dataset_extended	0.926941	0.481	0.800000
heloc	0.715000	2.826	0.800000
house_16H	0.876205	3.578	0.799970
htru	0.979888	4.552	0.799978
ibm-employee-performance	0.969388	0.789	0.800000
in_vehicle_coupon_recommendation	0.674699	3.346	0.800729
internet_firewall	0.801709	41.875	0.799991
jm1	0.814883	2.972	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.733266	21.169	0.799996
kdd_ipums_la_97-small	0.842967	1.403	0.799923
kr-vs-k	0.536172	29.415	0.799971
kropt	0.540627	28.903	0.799971
led24	0.704688	0.994	0.800000
led7	0.717187	0.760	0.800000
letter	0.957500	18.542	0.800000
mammography	0.987930	1.805	0.799964
maternal_health_risk	0.773399	0.469	0.799803
mfeat-factors	0.965000	2.832	0.800000
mfeat-fourier	0.882500	1.256	0.800000
mfeat-karhunen	0.960000	1.258	0.800000
