dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.296	0.799845	0.003	0.211	2.086	2.300
Amazon_employee_access	0.942173	10.136	0.799994	0.004	0.137	9.999	10.140
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.020	0.799980	0.002	0.033	0.987	1.023
BNG(breast-w)	0.985522	16.412	0.799980	0.004	0.248	16.164	16.416
BNG(cmc)	0.570072	31.574	0.799986	0.004	0.303	31.271	31.578
BNG(tic-tac-toe)	0.782576	16.728	0.799980	0.004	0.244	16.483	16.732
Bank_Customer_Churn_Dataset	0.865500	2.030	0.800000	0.003	0.087	1.942	2.032
Basketball_c	0.690299	0.246	0.800000	0.002	0.033	0.214	0.249
Cardiovascular-Disease-dataset	0.729143	50.505	0.800000	0.005	0.393	50.112	50.511
Click_prediction_small	0.831539	6.061	0.799990	0.003	0.076	5.985	6.064
Credit_c	0.704467	42.497	0.801311	0.006	0.846	41.651	42.503
Customer_Personality_Analysis	0.895089	0.491	0.800000	0.002	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.770563	0.263	0.799305	0.002	0.031	0.232	0.265
E-CommereShippingData	0.673636	2.112	0.799982	0.003	0.061	2.051	2.115
Employee	0.851772	0.705	0.799914	0.003	0.024	0.681	0.708
FICO-HELOC-cleaned	0.735696	2.548	0.799919	0.003	0.124	2.424	2.551
Firm-Teacher_Clave-Direction_Classification	0.761111	2.423	0.800000	0.004	0.099	2.324	2.427
Fitness_Club_c	0.795302	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.581250	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.634375	0.335	0.800000	0.003	0.035	0.299	0.338
Gender_Gap_in_Spanish_WP	0.588421	0.842	0.799831	0.003	0.036	0.807	0.845
GesturePhaseSegmentationProcessed	0.624810	2.991	0.799959	0.004	0.163	2.827	2.994
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.813	0.797432	0.004	0.058	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.406	0.800000	0.002	0.051	0.355	0.409
INNHotelsGroup	0.862164	15.691	0.800000	0.004	0.301	15.391	15.696
Indian_pines	0.909240	11.260	0.799978	0.007	0.950	10.311	11.267
JapaneseVowels	0.990968	2.194	0.799920	0.003	0.080	2.114	2.197
KDDCup09_upselling	0.774854	1.803	0.799922	0.003	0.141	1.663	1.807
MIC	0.915152	1.075	0.799879	0.003	0.164	0.911	1.078
MagicTelescope	0.877497	4.832	0.800000	0.003	0.110	4.722	4.836
Marketing_Campaign	0.897321	0.508	0.800000	0.003	0.049	0.460	0.511
Mobile_Price_Classification	0.977500	0.414	0.800000	0.002	0.038	0.376	0.416
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.002	0.019	0.272	0.293
