dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	4.147	0.799845
Amazon_employee_access	0.942173	12.022	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	2.639	0.799980
BNG(breast-w)	0.984760	18.447	0.799980
BNG(cmc)	0.571700	33.089	0.799986
BNG(tic-tac-toe)	0.773940	18.399	0.799980
Bank_Customer_Churn_Dataset	0.862500	3.673	0.800000
Basketball_c	0.697761	1.838	0.800000
Cardiovascular-Disease-dataset	0.730429	49.636	0.800000
Click_prediction_small	0.831539	6.473	0.799990
Credit_c	0.701323	42.261	0.801311
Customer_Personality_Analysis	0.890625	0.958	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.711	0.799305
E-CommereShippingData	0.661364	2.609	0.799982
Employee	0.846402	1.179	0.799914
FICO-HELOC-cleaned	0.742785	3.109	0.799919
Firm-Teacher_Clave-Direction_Classification	0.642130	2.715	0.800000
Fitness_Club_c	0.791946	0.488	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.648	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.182	0.799831
GesturePhaseSegmentationProcessed	0.608608	3.267	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.160	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.711	0.800000
INNHotelsGroup	0.865886	16.030	0.800000
Indian_pines	0.908147	11.774	0.799978
JapaneseVowels	0.990467	2.493	0.799920
KDDCup09_upselling	0.760234	2.092	0.799922
MIC	0.900000	1.390	0.799879
MagicTelescope	0.872240	5.072	0.800000
Marketing_Campaign	0.892857	0.793	0.800000
Mobile_Price_Classification	0.915000	0.701	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.572	0.799824
PhishingWebsites	0.963365	3.521	0.800000
PieChart3	0.875000	0.640	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.411	0.799479
PizzaCutter3	0.880383	0.875	0.799616
Pumpkin_Seeds	0.874000	0.675	0.800000
QSAR_biodegradation	0.876777	0.641	0.799810
SDSS17	0.969900	97.553	0.800000
Satellite	0.993137	1.769	0.800000
Telecom_Churn_Dataset	0.944528	0.934	0.799880
UJI_Pen_Characters	0.501832	3.097	0.799853
Water_Quality_and_Potability	0.623476	0.776	0.799756
Wilt	0.989637	0.887	0.799834
abalone	0.626794	0.938	0.799856
ada	0.848193	1.661	0.799855
ada_agnostic	0.830230	1.826	0.799868
ada_prior	0.842458	1.113	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.528	0.800000
allbp	0.974834	1.205	0.799841
allrep	0.970861	1.214	0.799841
analcatdata_authorship	0.994083	0.723	0.799049
artificial-characters	0.685421	2.193	0.799961
autoUniv-au4-2500	0.484000	1.839	0.800000
autoUniv-au7-1100	0.340909	0.738	0.800000
bank	0.897932	23.467	0.799982
banknote_authentication	0.560000	0.371	0.799563
baseball	0.947761	0.547	0.800000
car-evaluation	0.794798	0.626	0.799769
churn	0.937000	1.346	0.800000
cmc	0.586441	0.528	0.799728
company_bankruptcy_prediction	0.972141	4.285	0.799971
contraceptive_method_choice	0.600000	0.694	0.799728
credit	0.772958	4.318	0.799988
default_of_credit_card_clients	0.824167	12.649	0.800000
delta_ailerons	0.947405	1.036	0.799972
dis	0.984106	1.180	0.799841
dna	0.937304	3.572	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.929122	3.678	0.799941
eeg-eye-state	0.954606	4.006	0.800000
electricity	0.807128	21.819	0.799987
estimation_of_obesity_levels	0.976359	0.919	0.799621
eye_movements	0.569013	3.421	0.799927
eye_movements_bin	0.591327	2.056	0.799947
first-order-theorem-proving	0.607026	2.595	0.799935
gas-drift	0.994249	11.493	0.800000
gina_agnostic	0.720461	23.118	0.799885
golf_play_dataset_extended	0.917808	0.503	0.800000
heloc	0.720000	2.852	0.800000
house_16H	0.879911	3.624	0.799970
htru	0.980168	4.529	0.799978
ibm-employee-performance	0.996599	0.789	0.800000
in_vehicle_coupon_recommendation	0.665559	3.366	0.800729
internet_firewall	0.802167	41.991	0.799991
jm1	0.814883	2.975	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.781571	21.038	0.799996
kdd_ipums_la_97-small	0.842004	1.408	0.799923
kr-vs-k	0.551675	27.001	0.799971
kropt	0.554704	28.799	0.799971
led24	0.725000	1.024	0.800000
led7	0.734375	0.716	0.800000
letter	0.959500	19.789	0.800000
mammography	0.987036	1.796	0.799964
maternal_health_risk	0.773399	0.446	0.799803
mfeat-factors	0.967500	2.796	0.800000
mfeat-fourier	0.880000	1.273	0.800000
mfeat-karhunen	0.965000	1.254	0.800000
mfeat-morphological	0.770000	0.672	0.800000
mfeat-pixel	0.957500	3.091	0.800000
mfeat-zernike	0.825000	0.972	0.800000
mice_protein_expression	1.000000	0.937	0.800000
microaggregation2	0.616500	6.494	0.800000
mobile_c36_oversampling	0.957593	20.719	0.800000
mozilla4	0.911869	1.858	0.800000
naticusdroid+android+permissions+dataset	0.959264	20.452	0.799980
national-longitudinal-survey-binary	0.989817	1.239	0.799919
okcupid_stem	0.733321	9.313	0.799978
one-hundred-plants-margin	0.781250	4.552	0.800000
one-hundred-plants-shape	0.734375	4.490	0.800000
one-hundred-plants-texture	0.837500	4.739	0.799875
optdigits	0.992883	2.633	0.800000
ozone-level-8hr	0.952663	1.456	0.799921
page-blocks	0.973516	1.183	0.799927
pendigits	0.995907	2.766	0.799945
phoneme	0.868640	0.820	0.799963
pol	0.971740	2.993	0.799940
predict_students_dropout_and_academic_success	0.775141	1.499	0.799955
qsar	0.900474	0.647	0.800000
rice_cammeo_and_osmancik	0.930446	0.802	0.800000
ringnorm	0.977027	1.961	0.800000
satimage	0.916796	2.186	0.800000
segment	0.932900	0.728	0.800000
seismic+bumps	0.932302	0.766	0.799923
shuttle	0.999397	34.330	0.800000
spambase	0.932682	2.030	0.799826
splice	0.898119	1.606	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.719	0.800000
statlog	0.725000	0.501	0.800000
steel_plates_faults	0.781491	0.793	0.799588
sylvine	0.937561	1.382	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.656	0.799971
telco-customer-churn	0.795600	1.811	0.799943
texture	0.998182	6.258	0.800000
thyroid	0.986806	1.941	0.800000
thyroid-ann	0.982781	1.085	0.799841
thyroid-dis	0.691071	0.930	0.800000
turiye_student_evaluation	0.494845	1.887	0.800000
twonorm	0.979054	1.961	0.800000
vehicle	0.823529	0.507	0.799054
wall-robot-navigation	0.952381	1.536	0.799853
water_quality	0.901250	1.951	0.799900
waveform-5000	0.863000	1.852	0.800000
waveform_database_generator_version_1	0.862000	1.372	0.800000
website_phishing	0.915129	0.501	0.799704
wine-quality-red	0.578125	0.493	0.799875
wine-quality-white	0.602041	1.096	0.799918
yeast	0.606061	0.516	0.799865
