dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.726	0.799845
Amazon_employee_access	0.942173	14.717	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	5.399	0.799980
BNG(breast-w)	0.985268	21.365	0.799980
BNG(cmc)	0.571790	35.865	0.799986
BNG(tic-tac-toe)	0.789307	21.207	0.799980
Bank_Customer_Churn_Dataset	0.861500	6.784	0.800000
Basketball_c	0.682836	4.690	0.800000
Cardiovascular-Disease-dataset	0.729857	49.530	0.800000
Click_prediction_small	0.831539	6.420	0.799990
Credit_c	0.703557	42.025	0.801311
Customer_Personality_Analysis	0.899554	0.991	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.704	0.799305
E-CommereShippingData	0.664545	2.631	0.799982
Employee	0.837809	1.180	0.799914
FICO-HELOC-cleaned	0.743797	3.099	0.799919
Firm-Teacher_Clave-Direction_Classification	0.637963	2.740	0.800000
Fitness_Club_c	0.795302	0.469	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.627	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.665	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.138	0.799831
GesturePhaseSegmentationProcessed	0.617722	3.355	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	2.197	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.761	0.800000
INNHotelsGroup	0.863818	16.025	0.800000
Indian_pines	0.903773	11.936	0.799978
JapaneseVowels	0.992975	2.472	0.799920
KDDCup09_upselling	0.755361	2.112	0.799922
MIC	0.887879	1.378	0.799879
MagicTelescope	0.876972	5.132	0.800000
Marketing_Campaign	0.892857	0.821	0.800000
Mobile_Price_Classification	0.915000	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.564	0.799824
PhishingWebsites	0.966531	3.518	0.800000
PieChart3	0.875000	0.654	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.439	0.799479
PizzaCutter3	0.880383	0.677	0.799616
Pumpkin_Seeds	0.876000	0.684	0.800000
QSAR_biodegradation	0.886256	0.674	0.799810
SDSS17	0.970650	97.850	0.800000
Satellite	0.992157	1.755	0.800000
Telecom_Churn_Dataset	0.941529	0.938	0.799880
UJI_Pen_Characters	0.479853	3.103	0.799853
Water_Quality_and_Potability	0.631098	0.768	0.799756
Wilt	0.990674	0.801	0.799834
abalone	0.644737	0.952	0.799856
ada	0.839759	1.662	0.799855
ada_agnostic	0.831325	1.813	0.799868
ada_prior	0.840223	1.117	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.533	0.800000
allbp	0.974834	1.221	0.799841
allrep	0.973510	1.211	0.799841
analcatdata_authorship	0.982249	0.737	0.799049
artificial-characters	0.681018	2.179	0.799961
autoUniv-au4-2500	0.500000	1.813	0.800000
autoUniv-au7-1100	0.363636	0.528	0.800000
bank	0.897379	23.498	0.799982
banknote_authentication	0.574545	0.365	0.799563
baseball	0.947761	0.554	0.800000
car-evaluation	0.748555	0.647	0.799769
churn	0.937000	1.356	0.800000
cmc	0.589831	0.533	0.799728
company_bankruptcy_prediction	0.971408	4.238	0.799971
contraceptive_method_choice	0.603390	0.613	0.799728
credit	0.780437	4.384	0.799988
default_of_credit_card_clients	0.824833	12.681	0.800000
delta_ailerons	0.946704	1.043	0.799972
dis	0.984106	1.210	0.799841
dna	0.913793	3.576	0.799749
drug_consumption	0.403183	0.602	0.799894
dry_bean_dataset	0.928755	3.659	0.799941
eeg-eye-state	0.958611	3.954	0.800000
electricity	0.811541	21.877	0.799987
estimation_of_obesity_levels	0.978723	0.797	0.799621
eye_movements	0.565356	3.382	0.799927
eye_movements_bin	0.584757	2.032	0.799947
first-order-theorem-proving	0.598856	2.612	0.799935
gas-drift	0.994249	11.562	0.800000
gina_agnostic	0.721902	23.054	0.799885
golf_play_dataset_extended	0.926941	0.491	0.800000
heloc	0.718500	2.842	0.800000
house_16H	0.881023	3.621	0.799970
htru	0.978492	4.556	0.799978
ibm-employee-performance	0.986395	0.772	0.800000
in_vehicle_coupon_recommendation	0.671791	3.348	0.800729
internet_firewall	0.801480	41.979	0.799991
jm1	0.815342	2.976	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.803324	21.030	0.799996
kdd_ipums_la_97-small	0.845857	1.402	0.799923
kr-vs-k	0.581254	29.108	0.799971
kropt	0.588738	27.626	0.799971
led24	0.706250	1.051	0.800000
led7	0.729688	0.761	0.800000
letter	0.959500	19.964	0.800000
mammography	0.988824	1.803	0.799964
maternal_health_risk	0.788177	0.437	0.799803
mfeat-factors	0.975000	2.827	0.800000
mfeat-fourier	0.867500	1.300	0.800000
mfeat-karhunen	0.970000	1.224	0.800000
mfeat-morphological	0.752500	0.557	0.800000
mfeat-pixel	0.945000	3.122	0.800000
mfeat-zernike	0.817500	0.976	0.800000
mice_protein_expression	0.990741	0.928	0.800000
microaggregation2	0.615500	6.461	0.800000
mobile_c36_oversampling	0.963099	20.756	0.800000
mozilla4	0.921518	1.861	0.800000
naticusdroid+android+permissions+dataset	0.959945	20.576	0.799980
national-longitudinal-survey-binary	0.988798	1.251	0.799919
okcupid_stem	0.733133	9.315	0.799978
one-hundred-plants-margin	0.809375	4.834	0.800000
one-hundred-plants-shape	0.731250	4.539	0.800000
one-hundred-plants-texture	0.878125	4.678	0.799875
optdigits	0.992883	2.665	0.800000
ozone-level-8hr	0.954635	1.459	0.799921
page-blocks	0.976256	1.201	0.799927
pendigits	0.995907	2.786	0.799945
phoneme	0.870490	0.832	0.799963
pol	0.974219	3.003	0.799940
predict_students_dropout_and_academic_success	0.768362	1.506	0.799955
qsar	0.886256	0.674	0.800000
rice_cammeo_and_osmancik	0.927822	0.823	0.800000
ringnorm	0.977027	2.011	0.800000
satimage	0.920684	2.177	0.800000
segment	0.928571	0.727	0.800000
seismic+bumps	0.932302	0.754	0.799923
shuttle	0.999569	34.792	0.800000
spambase	0.947883	2.040	0.799826
splice	0.873041	1.615	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.745	0.800000
statlog	0.750000	0.514	0.800000
steel_plates_faults	0.773779	0.746	0.799588
sylvine	0.939512	1.404	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.395	0.799971
telco-customer-churn	0.794890	1.855	0.799943
texture	0.999091	6.192	0.800000
thyroid	0.985417	1.973	0.800000
thyroid-ann	0.984106	1.108	0.799841
thyroid-dis	0.685714	0.970	0.800000
turiye_student_evaluation	0.493127	1.855	0.800000
twonorm	0.980405	2.002	0.800000
vehicle	0.852941	0.508	0.799054
wall-robot-navigation	0.958791	1.578	0.799853
water_quality	0.902500	1.960	0.799900
waveform-5000	0.869000	1.862	0.800000
waveform_database_generator_version_1	0.862000	1.397	0.800000
website_phishing	0.907749	0.501	0.799704
wine-quality-red	0.571875	0.487	0.799875
wine-quality-white	0.593878	1.115	0.799918
yeast	0.622896	0.522	0.799865
