dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.359	0.799845	0.003	0.206	2.153	2.362
Amazon_employee_access	0.942173	10.085	0.799994	0.004	0.138	9.947	10.088
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.020	0.799980	0.002	0.035	0.985	1.023
BNG(breast-w)	0.986665	16.591	0.799980	0.004	0.236	16.355	16.595
BNG(cmc)	0.572242	31.962	0.799986	0.005	0.339	31.624	31.967
BNG(tic-tac-toe)	0.783465	16.802	0.799980	0.004	0.240	16.562	16.806
Bank_Customer_Churn_Dataset	0.871000	1.994	0.800000	0.003	0.085	1.909	1.998
Basketball_c	0.705224	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.732786	50.691	0.800000	0.005	0.393	50.298	50.696
Click_prediction_small	0.831539	6.040	0.799990	0.003	0.076	5.964	6.043
Credit_c	0.703805	41.437	0.801311	0.006	0.798	40.640	41.444
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.009	0.046	0.445	0.499
Diabetic_Retinopathy_Debrecen	0.744589	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.667727	2.127	0.799982	0.003	0.060	2.066	2.130
Employee	0.856069	0.705	0.799914	0.003	0.024	0.680	0.707
FICO-HELOC-cleaned	0.737722	2.554	0.799919	0.004	0.124	2.430	2.558
Firm-Teacher_Clave-Direction_Classification	0.758333	2.418	0.800000	0.003	0.099	2.319	2.421
Fitness_Club_c	0.802013	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.625000	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.602105	0.839	0.799831	0.003	0.036	0.803	0.842
GesturePhaseSegmentationProcessed	0.659241	2.987	0.799959	0.003	0.162	2.826	2.991
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.812	0.797432	0.003	0.060	1.751	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.406	0.800000	0.002	0.051	0.355	0.408
INNHotelsGroup	0.864094	15.857	0.800000	0.004	0.299	15.558	15.861
Indian_pines	0.922362	11.404	0.799978	0.007	1.033	10.371	11.411
JapaneseVowels	0.994982	2.191	0.799920	0.003	0.079	2.111	2.194
KDDCup09_upselling	0.788499	1.802	0.799922	0.003	0.139	1.663	1.805
MIC	0.906061	1.074	0.799879	0.003	0.159	0.915	1.077
MagicTelescope	0.876709	4.788	0.800000	0.003	0.109	4.679	4.792
Marketing_Campaign	0.897321	0.502	0.800000	0.003	0.048	0.455	0.505
Mobile_Price_Classification	0.955000	0.407	0.800000	0.002	0.038	0.370	0.410
National_Health_and_Nutrition_Health_Survey	0.833333	0.295	0.799824	0.003	0.018	0.277	0.298
PhishingWebsites	0.968340	3.187	0.800000	0.003	0.144	3.043	3.190
PieChart3	0.875000	0.357	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.885167	0.350	0.799617	0.002	0.053	0.297	0.353
Pumpkin_Seeds	0.874000	0.401	0.800000	0.002	0.025	0.376	0.403
QSAR_biodegradation	0.881517	0.376	0.799810	0.003	0.060	0.316	0.379
SDSS17	0.971600	101.101	0.800000	0.006	0.675	100.426	101.107
Satellite	0.993137	1.475	0.800000	0.003	0.104	1.370	1.478
Telecom_Churn_Dataset	0.952024	0.654	0.799880	0.002	0.041	0.613	0.656
UJI_Pen_Characters	0.494505	2.433	0.799853	0.005	0.119	2.314	2.438
Water_Quality_and_Potability	0.643293	0.489	0.799756	0.002	0.022	0.467	0.491
Wilt	0.991710	0.476	0.799834	0.002	0.018	0.458	0.478
abalone	0.641148	0.643	0.799856	0.003	0.026	0.617	0.645
ada	0.853012	1.377	0.799855	0.003	0.101	1.276	1.380
ada_agnostic	0.835706	1.537	0.799868	0.003	0.106	1.431	1.541
ada_prior	0.834637	0.822	0.799955	0.003	0.038	0.784	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.602500	0.255	0.800000	0.002	0.016	0.239	0.258
allbp	0.974834	0.913	0.799841	0.002	0.058	0.855	0.915
allrep	0.973510	0.918	0.799841	0.003	0.058	0.860	0.921
analcatdata_authorship	0.994083	0.459	0.799049	0.003	0.095	0.364	0.461
artificial-characters	0.697652	1.901	0.799961	0.003	0.047	1.854	1.903
autoUniv-au4-2500	0.490000	1.524	0.800000	0.003	0.190	1.335	1.528
autoUniv-au7-1100	0.390909	0.201	0.800000	0.002	0.020	0.181	0.203
bank	0.898596	23.446	0.799982	0.005	0.379	23.067	23.450
banknote_authentication	0.578182	0.098	0.799563	0.002	0.010	0.088	0.100
baseball	0.947761	0.268	0.800000	0.002	0.028	0.240	0.270
car-evaluation	0.849711	0.368	0.799769	0.003	0.036	0.331	0.370
churn	0.948000	1.077	0.800000	0.003	0.062	1.015	1.079
cmc	0.596610	0.234	0.799728	0.002	0.018	0.216	0.236
company_bankruptcy_prediction	0.972874	3.950	0.799971	0.004	0.318	3.632	3.955
contraceptive_method_choice	0.627119	0.231	0.799728	0.002	0.017	0.215	0.234
credit	0.774753	3.981	0.799988	0.003	0.091	3.889	3.984
default_of_credit_card_clients	0.825833	12.384	0.800000	0.004	0.381	12.004	12.389
delta_ailerons	0.946704	0.763	0.799972	0.003	0.025	0.738	0.766
dis	0.986755	0.924	0.799841	0.003	0.062	0.862	0.927
dna	0.937304	3.266	0.799749	0.004	0.361	2.905	3.270
drug_consumption	0.403183	0.309	0.799894	0.002	0.023	0.286	0.312
dry_bean_dataset	0.926552	3.314	0.799941	0.003	0.124	3.190	3.317
eeg-eye-state	0.954272	3.731	0.800000	0.004	0.130	3.601	3.735
electricity	0.822686	21.817	0.799987	0.004	0.253	21.564	21.821
estimation_of_obesity_levels	0.971631	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.590494	3.011	0.799927	0.004	0.168	2.842	3.014
eye_movements_bin	0.590013	1.773	0.799947	0.004	0.101	1.672	1.777
first-order-theorem-proving	0.618464	2.235	0.799935	0.003	0.174	2.060	2.238
gas-drift	0.996405	11.186	0.800000	0.007	1.015	10.171	11.193
gina_agnostic	0.821326	23.327	0.799885	0.011	2.402	20.925	23.338
golf_play_dataset_extended	0.926941	0.192	0.800000	0.002	0.016	0.176	0.194
heloc	0.720500	2.559	0.800000	0.003	0.114	2.445	2.562
house_16H	0.885471	3.314	0.799970	0.003	0.117	3.197	3.317
htru	0.980168	4.235	0.799978	0.003	0.081	4.153	4.237
ibm-employee-performance	1.000000	0.402	0.800000	0.002	0.051	0.351	0.405
in_vehicle_coupon_recommendation	0.687578	3.066	0.800729	0.003	0.129	2.938	3.069
internet_firewall	0.805676	41.892	0.799991	0.004	0.170	41.722	41.896
jm1	0.814883	2.719	0.800000	0.003	0.113	2.605	2.722
jungle_chess_2pcs_raw_endgame_complete	0.852187	21.305	0.799996	0.004	0.184	21.120	21.308
kdd_ipums_la_97-small	0.864162	1.112	0.799923	0.003	0.060	1.052	1.115
kr-vs-k	0.596757	27.387	0.799971	0.003	0.129	27.259	27.391
kropt	0.602637	26.453	0.799971	0.006	0.116	26.338	26.459
led24	0.740625	0.723	0.800000	0.003	0.055	0.668	0.726
led7	0.740625	0.452	0.800000	0.002	0.019	0.433	0.455
letter	0.968250	19.202	0.800000	0.004	0.176	19.026	19.206
mammography	0.988824	1.571	0.799964	0.003	0.065	1.506	1.574
maternal_health_risk	0.832512	0.163	0.799803	0.002	0.011	0.152	0.165
mfeat-factors	0.972500	2.605	0.800000	0.004	0.454	2.151	2.609
mfeat-fourier	0.877500	1.034	0.800000	0.003	0.178	0.856	1.037
mfeat-karhunen	0.967500	0.860	0.800000	0.003	0.109	0.751	0.863
mfeat-morphological	0.755000	0.265	0.800000	0.002	0.015	0.250	0.268
mfeat-pixel	0.965000	2.807	0.800000	0.003	0.411	2.396	2.810
mfeat-zernike	0.802500	0.697	0.800000	0.003	0.092	0.605	0.699
mice_protein_expression	1.000000	0.583	0.800000	0.002	0.109	0.474	0.586
microaggregation2	0.624250	6.297	0.800000	0.004	0.202	6.096	6.301
mobile_c36_oversampling	0.969571	20.691	0.800000	0.003	0.198	20.493	20.694
mozilla4	0.929559	1.617	0.800000	0.003	0.044	1.572	1.620
naticusdroid+android+permissions+dataset	0.963866	20.520	0.799980	0.008	1.005	19.515	20.529
national-longitudinal-survey-binary	0.990835	0.944	0.799918	0.003	0.048	0.896	0.947
okcupid_stem	0.734258	9.055	0.799977	0.005	0.175	8.880	9.060
one-hundred-plants-margin	0.850000	4.452	0.800000	0.003	0.114	4.338	4.455
one-hundred-plants-shape	0.725000	4.166	0.800000	0.002	0.113	4.053	4.168
one-hundred-plants-texture	0.875000	4.247	0.799875	0.003	0.109	4.138	4.250
optdigits	0.991993	2.347	0.800000	0.004	0.183	2.164	2.351
ozone-level-8hr	0.954635	1.178	0.799921	0.003	0.133	1.045	1.181
page-blocks	0.977169	0.912	0.799927	0.003	0.036	0.876	0.915
pendigits	0.995452	2.492	0.799945	0.006	0.103	2.389	2.498
phoneme	0.876966	0.524	0.799963	0.002	0.021	0.503	0.527
pol	0.977690	2.732	0.799940	0.003	0.108	2.624	2.736
predict_students_dropout_and_academic_success	0.778531	1.227	0.799955	0.003	0.083	1.144	1.230
qsar	0.919431	0.370	0.800000	0.002	0.058	0.313	0.373
rice_cammeo_and_osmancik	0.929134	0.526	0.800000	0.002	0.021	0.505	0.528
ringnorm	0.981757	1.677	0.800000	0.003	0.081	1.596	1.680
satimage	0.919907	1.900	0.800000	0.003	0.129	1.771	1.904
segment	0.937229	0.432	0.800000	0.002	0.035	0.397	0.434
seismic+bumps	0.934236	0.479	0.799923	0.002	0.033	0.445	0.481
shuttle	0.999483	34.515	0.800000	0.004	0.314	34.201	34.520
spambase	0.939197	1.761	0.799826	0.003	0.133	1.628	1.764
splice	0.876176	1.308	0.800000	0.003	0.133	1.175	1.311
sports_articles_for_objectivity_analysis	0.855000	0.450	0.800000	0.003	0.088	0.362	0.453
statlog	0.720000	0.232	0.800000	0.002	0.030	0.201	0.234
steel_plates_faults	0.781491	0.477	0.799588	0.002	0.049	0.428	0.480
sylvine	0.936585	1.099	0.799961	0.003	0.064	1.036	1.102
taiwanese_bankruptcy_prediction	0.969208	3.963	0.799971	0.004	0.326	3.637	3.966
telco-customer-churn	0.798439	1.538	0.799943	0.003	0.074	1.464	1.540
texture	0.999091	5.865	0.800000	0.003	0.128	5.737	5.868
thyroid	0.989583	1.646	0.800000	0.003	0.067	1.579	1.649
thyroid-ann	0.986755	0.817	0.799841	0.003	0.046	0.771	0.820
thyroid-dis	0.698214	0.655	0.800000	0.003	0.050	0.606	0.658
turiye_student_evaluation	0.495704	1.591	0.800000	0.003	0.107	1.484	1.594
twonorm	0.979054	1.691	0.800000	0.003	0.087	1.604	1.694
vehicle	0.864706	0.205	0.799054	0.002	0.027	0.178	0.208
wall-robot-navigation	0.971612	1.277	0.799853	0.003	0.076	1.200	1.279
water_quality	0.898125	1.692	0.799900	0.003	0.063	1.629	1.695
waveform-5000	0.868000	1.555	0.800000	0.003	0.122	1.433	1.559
waveform_database_generator_version_1	0.863000	1.102	0.800000	0.003	0.064	1.037	1.104
website_phishing	0.926199	0.228	0.799704	0.003	0.023	0.204	0.230
wine-quality-red	0.571875	0.224	0.799875	0.002	0.010	0.214	0.227
wine-quality-white	0.603061	0.825	0.799918	0.003	0.037	0.788	0.828
yeast	0.606061	0.227	0.799865	0.002	0.017	0.210	0.230
