dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.281853	6.940	0.799845
Amazon_employee_access	0.942173	14.986	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.513270	5.794	0.799980
BNG(breast-w)	0.972695	21.487	0.799980
BNG(cmc)	0.459675	36.235	0.799986
BNG(tic-tac-toe)	0.664084	21.419	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.825	0.800000
Basketball_c	0.619403	5.027	0.800000
Cardiovascular-Disease-dataset	0.610929	49.415	0.800000
Click_prediction_small	0.831539	6.435	0.799990
Credit_c	0.545079	41.942	0.801311
Customer_Personality_Analysis	0.850446	1.003	0.800000
Diabetic_Retinopathy_Debrecen	0.610390	0.747	0.799305
E-CommereShippingData	0.596818	2.639	0.799982
Employee	0.677766	1.172	0.799914
FICO-HELOC-cleaned	0.556456	3.110	0.799919
Firm-Teacher_Clave-Direction_Classification	0.395370	2.750	0.800000
Fitness_Club_c	0.697987	0.487	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.632	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.512500	0.655	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.139	0.799831
GesturePhaseSegmentationProcessed	0.419241	3.298	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.119	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.716	0.800000
INNHotelsGroup	0.672364	15.989	0.800000
Indian_pines	0.611263	12.011	0.799978
JapaneseVowels	0.328149	2.465	0.799920
KDDCup09_upselling	0.539961	2.109	0.799922
MIC	0.845455	1.367	0.799879
MagicTelescope	0.743691	5.079	0.800000
Marketing_Campaign	0.852679	0.796	0.800000
Mobile_Price_Classification	0.375000	0.727	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.576	0.799824
PhishingWebsites	0.785165	3.500	0.800000
PieChart3	0.875000	0.649	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.429	0.799479
PizzaCutter3	0.880383	0.686	0.799616
Pumpkin_Seeds	0.614000	0.722	0.800000
QSAR_biodegradation	0.734597	0.681	0.799810
SDSS17	0.594450	98.052	0.800000
Satellite	0.991176	1.766	0.800000
Telecom_Churn_Dataset	0.854573	0.948	0.799880
UJI_Pen_Characters	0.073260	3.061	0.799853
Water_Quality_and_Potability	0.609756	0.768	0.799756
Wilt	0.946114	0.797	0.799834
abalone	0.559809	0.937	0.799856
ada	0.751807	1.670	0.799855
ada_agnostic	0.754655	1.857	0.799868
ada_prior	0.751955	1.115	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.544	0.800000
allbp	0.956291	1.608	0.799841
allrep	0.966887	1.223	0.799841
analcatdata_authorship	0.656805	0.745	0.799049
artificial-characters	0.204012	2.198	0.799961
autoUniv-au4-2500	0.460000	1.816	0.800000
autoUniv-au7-1100	0.304545	0.535	0.800000
bank	0.883003	23.364	0.799982
banknote_authentication	0.549091	0.374	0.799563
baseball	0.906716	0.580	0.800000
car-evaluation	0.699422	0.651	0.799769
churn	0.859000	1.371	0.800000
cmc	0.491525	0.534	0.799728
company_bankruptcy_prediction	0.970674	4.459	0.799971
contraceptive_method_choice	0.508475	1.036	0.799728
credit	0.703859	4.365	0.799988
default_of_credit_card_clients	0.780000	12.616	0.800000
delta_ailerons	0.786115	1.051	0.799972
dis	0.984106	1.206	0.799841
dna	0.518809	3.534	0.799749
drug_consumption	0.405836	0.588	0.799894
dry_bean_dataset	0.630922	3.683	0.799941
eeg-eye-state	0.560414	3.944	0.800000
electricity	0.649675	21.811	0.799987
estimation_of_obesity_levels	0.330969	0.809	0.799621
eye_movements	0.430073	3.391	0.799927
eye_movements_bin	0.511827	2.037	0.799947
first-order-theorem-proving	0.421569	2.574	0.799935
gas-drift	0.420920	11.544	0.800000
gina_agnostic	0.580692	22.996	0.799885
