dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.401544	2.499	0.799845	0.003	0.224	2.275	2.501
Amazon_employee_access	0.941715	10.080	0.799994	0.004	0.142	9.938	10.084
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.022	0.799980	0.002	0.034	0.988	1.024
BNG(breast-w)	0.985141	16.647	0.799980	0.004	0.236	16.410	16.651
BNG(cmc)	0.571609	31.747	0.799986	0.005	0.303	31.445	31.752
BNG(tic-tac-toe)	0.791593	16.892	0.799980	0.004	0.241	16.651	16.896
Bank_Customer_Churn_Dataset	0.864500	1.996	0.800000	0.002	0.076	1.920	1.999
Basketball_c	0.716418	0.243	0.800000	0.002	0.031	0.212	0.245
Cardiovascular-Disease-dataset	0.731429	50.120	0.800000	0.005	0.392	49.729	50.125
Click_prediction_small	0.831665	6.043	0.799990	0.003	0.076	5.968	6.046
Credit_c	0.700414	41.699	0.801311	0.006	0.792	40.907	41.705
Customer_Personality_Analysis	0.897321	0.496	0.800000	0.003	0.048	0.448	0.499
Diabetic_Retinopathy_Debrecen	0.753247	0.266	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.675000	2.161	0.799982	0.003	0.066	2.095	2.163
Employee	0.847476	0.711	0.799914	0.002	0.026	0.685	0.713
FICO-HELOC-cleaned	0.742278	2.589	0.799919	0.003	0.137	2.452	2.592
Firm-Teacher_Clave-Direction_Classification	0.762037	2.423	0.800000	0.003	0.100	2.323	2.425
Fitness_Club_c	0.798658	0.188	0.799596	0.002	0.014	0.175	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.546875	0.336	0.800000	0.002	0.035	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.631250	0.338	0.800000	0.002	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.580000	0.848	0.799831	0.002	0.036	0.812	0.851
GesturePhaseSegmentationProcessed	0.604557	3.001	0.799959	0.003	0.172	2.829	3.005
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.814	0.797432	0.009	0.061	1.753	1.823
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.414	0.800000	0.002	0.052	0.362	0.416
INNHotelsGroup	0.860096	15.986	0.800000	0.004	0.304	15.683	15.990
Indian_pines	0.925096	11.471	0.799978	0.008	1.000	10.471	11.479
JapaneseVowels	0.991470	2.202	0.799920	0.003	0.086	2.116	2.205
KDDCup09_upselling	0.771930	1.817	0.799922	0.003	0.150	1.666	1.820
MIC	0.912121	1.074	0.799879	0.003	0.158	0.917	1.077
MagicTelescope	0.875131	4.857	0.800000	0.003	0.118	4.739	4.860
Marketing_Campaign	0.899554	0.510	0.800000	0.003	0.049	0.462	0.513
Mobile_Price_Classification	0.975000	0.417	0.800000	0.002	0.039	0.378	0.419
National_Health_and_Nutrition_Health_Survey	0.831140	0.294	0.799824	0.002	0.018	0.276	0.297
PhishingWebsites	0.971958	3.205	0.800000	0.004	0.145	3.060	3.209
PieChart3	0.875000	0.370	0.799443	0.002	0.069	0.301	0.373
