dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.776	0.799845
Amazon_employee_access	0.942173	14.331	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.321	0.799980
BNG(breast-w)	0.985776	21.011	0.799980
BNG(cmc)	0.570524	35.650	0.799986
BNG(tic-tac-toe)	0.787783	20.952	0.799980
Bank_Customer_Churn_Dataset	0.866000	6.218	0.800000
Basketball_c	0.694030	4.348	0.800000
Cardiovascular-Disease-dataset	0.730357	49.655	0.800000
Click_prediction_small	0.831790	6.432	0.799990
Credit_c	0.706038	42.188	0.801311
Customer_Personality_Analysis	0.892857	0.950	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.722	0.799305
E-CommereShippingData	0.672273	2.620	0.799982
Employee	0.849624	1.153	0.799914
FICO-HELOC-cleaned	0.741266	3.093	0.799919
Firm-Teacher_Clave-Direction_Classification	0.764352	2.706	0.800000
Fitness_Club_c	0.795302	0.485	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.655	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.621875	0.629	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.165	0.799831
GesturePhaseSegmentationProcessed	0.646076	3.314	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	2.154	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.736	0.800000
INNHotelsGroup	0.865748	16.053	0.800000
Indian_pines	0.930563	12.091	0.799978
JapaneseVowels	0.995484	2.475	0.799920
KDDCup09_upselling	0.779727	2.106	0.799922
MIC	0.903030	1.404	0.799879
MagicTelescope	0.877234	5.087	0.800000
Marketing_Campaign	0.881696	0.782	0.800000
Mobile_Price_Classification	0.972500	0.692	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.569	0.799824
PhishingWebsites	0.965174	3.528	0.800000
PieChart3	0.879630	0.638	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.426	0.799479
PizzaCutter3	0.880383	0.762	0.799616
Pumpkin_Seeds	0.878000	0.683	0.800000
QSAR_biodegradation	0.872038	0.648	0.799810
