dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.286	0.799845	0.003	0.202	2.084	2.289
Amazon_employee_access	0.942173	10.251	0.799994	0.004	0.138	10.113	10.255
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.020	0.799980	0.002	0.034	0.986	1.022
BNG(breast-w)	0.986411	16.803	0.799980	0.004	0.251	16.552	16.808
BNG(cmc)	0.577306	31.358	0.799986	0.005	0.304	31.054	31.363
BNG(tic-tac-toe)	0.794895	16.503	0.799980	0.004	0.248	16.255	16.507
Bank_Customer_Churn_Dataset	0.870500	1.982	0.800000	0.003	0.072	1.910	1.984
Basketball_c	0.708955	0.265	0.800000	0.002	0.050	0.216	0.268
Cardiovascular-Disease-dataset	0.732000	50.794	0.800000	0.005	0.426	50.368	50.800
Click_prediction_small	0.831539	6.011	0.799990	0.003	0.076	5.935	6.014
Credit_c	0.704467	41.374	0.801311	0.006	0.795	40.579	41.380
Customer_Personality_Analysis	0.890625	0.487	0.800000	0.003	0.045	0.443	0.490
Diabetic_Retinopathy_Debrecen	0.761905	0.260	0.799305	0.002	0.029	0.231	0.262
E-CommereShippingData	0.674091	2.112	0.799982	0.003	0.062	2.050	2.114
Employee	0.856069	0.703	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.741266	2.542	0.799919	0.003	0.123	2.419	2.545
Firm-Teacher_Clave-Direction_Classification	0.760185	2.412	0.800000	0.003	0.102	2.310	2.415
Fitness_Club_c	0.808725	0.182	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.662500	0.331	0.800000	0.002	0.033	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.333	0.800000	0.004	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.596842	0.836	0.799831	0.002	0.035	0.801	0.839
GesturePhaseSegmentationProcessed	0.665316	2.983	0.799959	0.003	0.167	2.815	2.986
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.805	0.797432	0.003	0.058	1.747	1.808
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.850340	0.409	0.800000	0.002	0.051	0.357	0.411
INNHotelsGroup	0.866023	15.878	0.800000	0.004	0.301	15.578	15.882
