dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.359073	6.894	0.799845
Amazon_employee_access	0.942173	14.704	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.736605	5.676	0.799980
BNG(breast-w)	0.982982	21.366	0.799980
BNG(cmc)	0.569711	36.046	0.799986
BNG(tic-tac-toe)	0.764034	21.018	0.799980
Bank_Customer_Churn_Dataset	0.856000	6.788	0.800000
Basketball_c	0.697761	4.811	0.800000
Cardiovascular-Disease-dataset	0.718714	49.697	0.800000
Click_prediction_small	0.831539	6.481	0.799990
Credit_c	0.668734	42.187	0.801311
Customer_Personality_Analysis	0.886161	0.987	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.736	0.799305
E-CommereShippingData	0.662273	2.650	0.799982
Employee	0.843179	1.184	0.799914
FICO-HELOC-cleaned	0.734684	3.082	0.799919
Firm-Teacher_Clave-Direction_Classification	0.434259	2.744	0.800000
Fitness_Club_c	0.771812	0.490	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.553125	0.643	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.543750	0.669	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.177	0.799831
GesturePhaseSegmentationProcessed	0.522532	3.331	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.199	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.721	0.800000
INNHotelsGroup	0.826051	16.056	0.800000
Indian_pines	0.828321	12.056	0.799978
JapaneseVowels	0.981435	2.508	0.799920
KDDCup09_upselling	0.748538	2.110	0.799922
MIC	0.887879	1.429	0.799879
MagicTelescope	0.865142	5.138	0.800000
Marketing_Campaign	0.895089	0.824	0.800000
Mobile_Price_Classification	0.480000	0.717	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.596	0.799824
PhishingWebsites	0.928087	3.546	0.800000
PieChart3	0.879630	0.654	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.424	0.799479
PizzaCutter3	0.880383	0.649	0.799616
Pumpkin_Seeds	0.876000	0.695	0.800000
QSAR_biodegradation	0.876777	0.662	0.799810
SDSS17	0.963400	98.040	0.800000
Satellite	0.992157	1.784	0.800000
Telecom_Churn_Dataset	0.898051	0.949	0.799880
UJI_Pen_Characters	0.428571	3.044	0.799853
Water_Quality_and_Potability	0.611280	0.781	0.799756
Wilt	0.987565	0.781	0.799834
abalone	0.638756	0.958	0.799856
ada	0.839759	1.671	0.799855
ada_agnostic	0.826944	1.864	0.799868
ada_prior	0.833520	1.107	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.546	0.800000
allbp	0.972185	1.339	0.799841
allrep	0.972185	1.214	0.799841
analcatdata_authorship	0.976331	0.743	0.799049
artificial-characters	0.665362	2.202	0.799961
autoUniv-au4-2500	0.472000	1.835	0.800000
autoUniv-au7-1100	0.336364	0.498	0.800000
bank	0.891187	23.491	0.799982
banknote_authentication	0.552727	0.389	0.799563
baseball	0.947761	0.587	0.800000
car-evaluation	0.699422	0.644	0.799769
churn	0.902000	1.366	0.800000
cmc	0.566102	0.540	0.799728
company_bankruptcy_prediction	0.971408	4.245	0.799971
contraceptive_method_choice	0.596610	0.717	0.799728
credit	0.775052	4.358	0.799988
default_of_credit_card_clients	0.806167	12.700	0.800000
delta_ailerons	0.947405	1.049	0.799972
dis	0.984106	1.203	0.799841
dna	0.868339	3.546	0.799749
drug_consumption	0.403183	0.628	0.799894
dry_bean_dataset	0.923981	3.696	0.799941
eeg-eye-state	0.844126	3.997	0.800000
electricity	0.791239	21.888	0.799987
estimation_of_obesity_levels	0.919622	0.783	0.799621
eye_movements	0.527879	3.407	0.799927
eye_movements_bin	0.580815	2.050	0.799947
first-order-theorem-proving	0.538399	2.622	0.799935
gas-drift	0.983465	11.585	0.800000
gina_agnostic	0.695965	23.027	0.799885
golf_play_dataset_extended	0.926941	0.502	0.800000
heloc	0.711000	2.866	0.800000
house_16H	0.866938	3.681	0.799970
htru	0.979050	4.576	0.799978
ibm-employee-performance	0.843537	0.777	0.800000
in_vehicle_coupon_recommendation	0.625260	3.347	0.800729
internet_firewall	0.801404	42.139	0.799991
jm1	0.814883	2.982	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.702588	21.053	0.799996
kdd_ipums_la_97-small	0.842004	1.391	0.799923
kr-vs-k	0.509444	29.629	0.799971
kropt	0.515681	28.960	0.799971
led24	0.653125	1.021	0.800000
led7	0.693750	0.753	0.800000
letter	0.884250	19.912	0.800000
mammography	0.989271	1.828	0.799964
maternal_health_risk	0.788177	0.452	0.799803
mfeat-factors	0.970000	2.818	0.800000
mfeat-fourier	0.855000	1.333	0.800000
mfeat-karhunen	0.915000	1.258	0.800000
mfeat-morphological	0.742500	0.558	0.800000
mfeat-pixel	0.827500	3.105	0.800000
mfeat-zernike	0.805000	0.980	0.800000
mice_protein_expression	0.990741	0.968	0.800000
microaggregation2	0.567250	6.467	0.800000
mobile_c36_oversampling	0.945904	20.723	0.800000
mozilla4	0.896108	1.902	0.800000
naticusdroid+android+permissions+dataset	0.933356	20.489	0.799980
national-longitudinal-survey-binary	0.978615	1.326	0.799919
okcupid_stem	0.732759	9.333	0.799978
one-hundred-plants-margin	0.693750	4.894	0.800000
one-hundred-plants-shape	0.690625	4.744	0.800000
one-hundred-plants-texture	0.753125	4.457	0.799875
optdigits	0.912811	2.639	0.800000
ozone-level-8hr	0.948718	1.468	0.799921
page-blocks	0.968950	1.204	0.799927
pendigits	0.985903	2.802	0.799945
phoneme	0.871415	0.845	0.799963
pol	0.949926	3.006	0.799940
predict_students_dropout_and_academic_success	0.737853	1.524	0.799955
qsar	0.876777	0.655	0.800000
rice_cammeo_and_osmancik	0.922572	0.810	0.800000
ringnorm	0.979730	1.987	0.800000
satimage	0.914463	2.189	0.800000
segment	0.913420	0.722	0.800000
seismic+bumps	0.932302	0.778	0.799923
shuttle	0.996724	34.512	0.800000
spambase	0.931596	2.044	0.799826
splice	0.866771	1.599	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.731	0.800000
statlog	0.740000	0.560	0.800000
steel_plates_faults	0.730077	0.781	0.799588
sylvine	0.930732	1.408	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.381	0.799971
telco-customer-churn	0.780696	1.843	0.799943
texture	0.994545	6.466	0.800000
thyroid	0.973611	1.963	0.800000
thyroid-ann	0.974834	1.096	0.799841
thyroid-dis	0.678571	0.951	0.800000
turiye_student_evaluation	0.500000	1.906	0.800000
