dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.171	0.799845
Amazon_employee_access	0.942173	13.792	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	4.751	0.799980
BNG(breast-w)	0.985522	20.506	0.799980
BNG(cmc)	0.574231	35.268	0.799986
BNG(tic-tac-toe)	0.785751	20.483	0.799980
Bank_Customer_Churn_Dataset	0.865000	5.075	0.800000
Basketball_c	0.697761	3.928	0.800000
Cardiovascular-Disease-dataset	0.730429	50.275	0.800000
Click_prediction_small	0.831539	6.436	0.799990
Credit_c	0.704715	42.535	0.801311
Customer_Personality_Analysis	0.890625	1.014	0.800000
Diabetic_Retinopathy_Debrecen	0.779221	0.762	0.799305
E-CommereShippingData	0.670000	2.717	0.799982
Employee	0.851772	1.143	0.799914
FICO-HELOC-cleaned	0.742278	3.085	0.799919
Firm-Teacher_Clave-Direction_Classification	0.662500	2.760	0.800000
Fitness_Club_c	0.795302	0.604	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.669	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.652	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.152	0.799831
GesturePhaseSegmentationProcessed	0.635443	3.317	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	2.098	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.706	0.800000
INNHotelsGroup	0.865886	16.266	0.800000
Indian_pines	0.918535	12.022	0.799978
JapaneseVowels	0.993979	2.545	0.799920
KDDCup09_upselling	0.775828	2.133	0.799922
MIC	0.912121	1.478	0.799879
MagicTelescope	0.875920	5.146	0.800000
Marketing_Campaign	0.897321	0.782	0.800000
Mobile_Price_Classification	0.935000	0.696	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.619	0.799824
PhishingWebsites	0.970602	3.569	0.800000
PieChart3	0.875000	0.660	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.453	0.799479
PizzaCutter3	0.880383	0.651	0.799616
Pumpkin_Seeds	0.876000	0.692	0.800000
