dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.488	0.799845	0.003	0.212	2.276	2.491
Amazon_employee_access	0.942173	10.238	0.799994	0.004	0.137	10.101	10.242
BLE_RSSI_dataset_for_Indoor_localization	0.731097	1.013	0.799980	0.003	0.034	0.980	1.016
BNG(breast-w)	0.986538	16.601	0.799980	0.004	0.239	16.362	16.605
BNG(cmc)	0.574684	31.983	0.799986	0.004	0.337	31.646	31.987
BNG(tic-tac-toe)	0.784227	16.888	0.799980	0.004	0.242	16.645	16.893
Bank_Customer_Churn_Dataset	0.870000	1.990	0.800000	0.003	0.083	1.906	1.993
Basketball_c	0.712687	0.247	0.800000	0.003	0.032	0.214	0.250
Cardiovascular-Disease-dataset	0.731429	51.266	0.800000	0.006	0.394	50.872	51.272
Click_prediction_small	0.831790	5.903	0.799990	0.003	0.074	5.829	5.906
Credit_c	0.707527	41.723	0.801311	0.006	0.792	40.931	41.729
Customer_Personality_Analysis	0.897321	0.493	0.800000	0.003	0.045	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.753247	0.263	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.669091	2.125	0.799982	0.003	0.061	2.064	2.127
Employee	0.854995	0.705	0.799914	0.003	0.025	0.681	0.708
FICO-HELOC-cleaned	0.739241	2.555	0.799919	0.003	0.124	2.431	2.559
Firm-Teacher_Clave-Direction_Classification	0.734259	2.388	0.800000	0.003	0.098	2.290	2.391
Fitness_Club_c	0.802013	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.334	0.800000	0.002	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.653125	0.337	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.590526	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.635949	2.974	0.799959	0.003	0.162	2.812	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.808	0.797432	0.003	0.059	1.749	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.405	0.800000	0.002	0.051	0.354	0.408
INNHotelsGroup	0.866713	15.918	0.800000	0.004	0.301	15.618	15.922
Indian_pines	0.921268	11.435	0.799978	0.008	1.034	10.401	11.443
JapaneseVowels	0.993979	2.176	0.799920	0.003	0.080	2.096	2.179
KDDCup09_upselling	0.786550	1.798	0.799922	0.004	0.140	1.658	1.802
MIC	0.906061	1.071	0.799879	0.003	0.157	0.913	1.074
MagicTelescope	0.874606	4.792	0.800000	0.003	0.110	4.681	4.795
Marketing_Campaign	0.892857	0.509	0.800000	0.003	0.049	0.460	0.512
Mobile_Price_Classification	0.967500	0.414	0.800000	0.003	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.293	0.799824	0.002	0.018	0.275	0.295
PhishingWebsites	0.970149	3.212	0.800000	0.004	0.147	3.064	3.215
PieChart3	0.875000	0.355	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.759740	0.141	0.799479	0.003	0.013	0.128	0.144
PizzaCutter3	0.885167	0.348	0.799617	0.003	0.053	0.296	0.351
Pumpkin_Seeds	0.876000	0.399	0.800000	0.002	0.025	0.374	0.401
QSAR_biodegradation	0.867299	0.374	0.799810	0.003	0.060	0.315	0.377
SDSS17	0.971950	99.700	0.800000	0.011	0.672	99.028	99.711
Satellite	0.993137	1.483	0.800000	0.004	0.105	1.378	1.486
Telecom_Churn_Dataset	0.947526	0.657	0.799880	0.002	0.041	0.616	0.660
UJI_Pen_Characters	0.505495	2.702	0.799853	0.004	0.120	2.582	2.706
Water_Quality_and_Potability	0.637195	0.495	0.799756	0.006	0.023	0.472	0.501
Wilt	0.990674	0.482	0.799834	0.005	0.019	0.463	0.487
abalone	0.630383	0.643	0.799856	0.002	0.026	0.617	0.645
ada	0.848193	1.385	0.799855	0.003	0.103	1.282	1.388
ada_agnostic	0.829135	1.537	0.799868	0.003	0.106	1.431	1.540
ada_prior	0.837989	0.825	0.799955	0.003	0.038	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.262	0.800000	0.003	0.017	0.245	0.264
allbp	0.974834	0.922	0.799841	0.003	0.059	0.862	0.924
allrep	0.972185	0.921	0.799841	0.003	0.058	0.862	0.924
analcatdata_authorship	0.988166	0.456	0.799049	0.003	0.095	0.362	0.459
artificial-characters	0.694227	1.897	0.799961	0.003	0.047	1.850	1.900
autoUniv-au4-2500	0.506000	1.532	0.800000	0.004	0.194	1.339	1.536
autoUniv-au7-1100	0.377273	0.205	0.800000	0.002	0.020	0.185	0.207
bank	0.899480	23.523	0.799982	0.004	0.378	23.145	23.527
banknote_authentication	0.552727	0.098	0.799563	0.003	0.010	0.088	0.100
baseball	0.947761	0.270	0.800000	0.003	0.028	0.242	0.273
car-evaluation	0.869942	0.369	0.799769	0.003	0.036	0.333	0.371
churn	0.944000	1.081	0.800000	0.003	0.062	1.019	1.084
cmc	0.593220	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.971408	3.971	0.799971	0.004	0.324	3.647	3.975
contraceptive_method_choice	0.633898	0.232	0.799728	0.002	0.017	0.215	0.234
credit	0.775351	3.941	0.799988	0.003	0.094	3.846	3.944
default_of_credit_card_clients	0.826333	12.382	0.800000	0.004	0.382	11.999	12.386
delta_ailerons	0.948107	0.769	0.799972	0.003	0.026	0.743	0.772
dis	0.986755	0.924	0.799841	0.003	0.062	0.862	0.927
dna	0.924765	3.272	0.799749	0.004	0.362	2.909	3.276
drug_consumption	0.403183	0.313	0.799894	0.003	0.023	0.289	0.315
dry_bean_dataset	0.926552	3.366	0.799941	0.003	0.127	3.239	3.369
eeg-eye-state	0.953939	3.739	0.800000	0.004	0.129	3.610	3.743
electricity	0.820700	21.595	0.799987	0.004	0.253	21.341	21.599
estimation_of_obesity_levels	0.971631	0.400	0.799621	0.002	0.031	0.369	0.402
eye_movements	0.569013	3.059	0.799927	0.004	0.176	2.883	3.063
eye_movements_bin	0.582786	1.765	0.799947	0.003	0.092	1.673	1.768
first-order-theorem-proving	0.614379	2.234	0.799935	0.004	0.165	2.068	2.237
gas-drift	0.994249	11.327	0.800000	0.007	1.064	10.263	11.334
gina_agnostic	0.802594	23.407	0.799885	0.011	2.307	21.100	23.418
golf_play_dataset_extended	0.926941	0.195	0.800000	0.002	0.016	0.179	0.197
heloc	0.720000	2.560	0.800000	0.003	0.114	2.446	2.563
house_16H	0.883617	3.323	0.799970	0.003	0.119	3.204	3.327
htru	0.979609	4.267	0.799978	0.003	0.080	4.187	4.270
ibm-employee-performance	0.993197	0.406	0.800000	0.003	0.051	0.355	0.409
in_vehicle_coupon_recommendation	0.683839	3.074	0.800729	0.003	0.129	2.944	3.077
internet_firewall	0.802319	42.139	0.799991	0.004	0.169	41.970	42.143
jm1	0.814424	2.716	0.800000	0.003	0.119	2.598	2.719
jungle_chess_2pcs_raw_endgame_complete	0.848170	21.384	0.799996	0.004	0.185	21.199	21.388
kdd_ipums_la_97-small	0.858382	1.120	0.799923	0.003	0.065	1.056	1.123
kr-vs-k	0.606201	29.655	0.799971	0.003	0.129	29.526	29.659
kropt	0.612081	28.599	0.799971	0.004	0.123	28.476	28.603
led24	0.732812	0.719	0.800000	0.003	0.055	0.664	0.722
led7	0.740625	0.448	0.800000	0.002	0.019	0.429	0.451
letter	0.968500	18.035	0.800000	0.004	0.177	17.859	18.039
mammography	0.989718	1.546	0.799964	0.003	0.043	1.503	1.549
maternal_health_risk	0.817734	0.173	0.799803	0.003	0.017	0.156	0.176
mfeat-factors	0.967500	2.520	0.800000	0.004	0.369	2.152	2.524
mfeat-fourier	0.865000	0.991	0.800000	0.004	0.133	0.858	0.995
mfeat-karhunen	0.967500	0.868	0.800000	0.003	0.111	0.757	0.871
mfeat-morphological	0.765000	0.270	0.800000	0.003	0.015	0.255	0.273
mfeat-pixel	0.970000	2.822	0.800000	0.004	0.418	2.404	2.825
mfeat-zernike	0.817500	0.699	0.800000	0.003	0.089	0.610	0.702
mice_protein_expression	1.000000	0.581	0.800000	0.003	0.105	0.476	0.584
microaggregation2	0.625500	6.316	0.800000	0.004	0.187	6.128	6.320
mobile_c36_oversampling	0.970054	20.370	0.800000	0.003	0.198	20.172	20.373
mozilla4	0.921840	1.620	0.800000	0.005	0.046	1.574	1.625
naticusdroid+android+permissions+dataset	0.966593	20.229	0.799980	0.009	0.806	19.423	20.238
national-longitudinal-survey-binary	0.994908	0.936	0.799918	0.003	0.048	0.888	0.939
okcupid_stem	0.732946	9.000	0.799977	0.004	0.175	8.825	9.004
one-hundred-plants-margin	0.818750	3.966	0.800000	0.003	0.115	3.851	3.969
one-hundred-plants-shape	0.750000	3.965	0.800000	0.003	0.113	3.852	3.968
one-hundred-plants-texture	0.903125	4.542	0.799875	0.003	0.189	4.353	4.546
optdigits	0.989324	2.351	0.800000	0.004	0.185	2.166	2.355
ozone-level-8hr	0.952663	1.173	0.799921	0.003	0.134	1.038	1.176
page-blocks	0.975342	0.903	0.799927	0.002	0.035	0.868	0.906
pendigits	0.995452	2.492	0.799945	0.003	0.106	2.387	2.495
phoneme	0.887142	0.523	0.799963	0.003	0.021	0.501	0.526
pol	0.973228	2.728	0.799940	0.005	0.108	2.620	2.733
predict_students_dropout_and_academic_success	0.769492	1.229	0.799955	0.003	0.083	1.146	1.232
qsar	0.895735	0.372	0.800000	0.003	0.059	0.313	0.375
rice_cammeo_and_osmancik	0.926509	0.528	0.800000	0.002	0.021	0.507	0.530
ringnorm	0.981081	1.691	0.800000	0.003	0.082	1.609	1.694
satimage	0.914463	1.910	0.800000	0.003	0.139	1.771	1.913
segment	0.932900	0.434	0.800000	0.003	0.035	0.398	0.436
seismic+bumps	0.934236	0.477	0.799923	0.003	0.034	0.443	0.480
shuttle	0.999310	34.531	0.800000	0.005	0.315	34.216	34.536
spambase	0.955483	1.760	0.799826	0.003	0.135	1.625	1.764
splice	0.885580	1.318	0.800000	0.003	0.134	1.184	1.322
