dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.490	0.799845	0.003	0.204	2.286	2.493
Amazon_employee_access	0.942173	10.187	0.799994	0.004	0.140	10.047	10.191
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.012	0.799980	0.002	0.036	0.976	1.014
BNG(breast-w)	0.986030	16.819	0.799980	0.004	0.242	16.577	16.824
BNG(cmc)	0.574141	30.998	0.799986	0.004	0.301	30.697	31.002
BNG(tic-tac-toe)	0.792228	17.049	0.799980	0.004	0.264	16.785	17.053
Bank_Customer_Churn_Dataset	0.870500	2.003	0.800000	0.003	0.070	1.933	2.005
Basketball_c	0.708955	0.251	0.800000	0.002	0.034	0.217	0.254
Cardiovascular-Disease-dataset	0.730000	50.675	0.800000	0.006	0.394	50.280	50.680
Click_prediction_small	0.832165	5.889	0.799990	0.003	0.076	5.812	5.891
Credit_c	0.705045	42.308	0.801311	0.006	0.791	41.517	42.314
Customer_Personality_Analysis	0.890625	0.490	0.800000	0.002	0.045	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.770563	0.263	0.799305	0.002	0.029	0.233	0.265
E-CommereShippingData	0.670909	2.115	0.799982	0.003	0.060	2.055	2.118
Employee	0.849624	0.705	0.799914	0.002	0.024	0.680	0.707
FICO-HELOC-cleaned	0.746329	2.548	0.799919	0.003	0.122	2.425	2.551
Firm-Teacher_Clave-Direction_Classification	0.761111	2.383	0.800000	0.003	0.099	2.284	2.385
Fitness_Club_c	0.798658	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.334	0.800000	0.002	0.034	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.643750	0.336	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.595789	0.841	0.799831	0.002	0.036	0.805	0.843
GesturePhaseSegmentationProcessed	0.663797	2.968	0.799959	0.003	0.161	2.807	2.971
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.805	0.797432	0.003	0.060	1.745	1.808
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.411	0.800000	0.002	0.051	0.361	0.414
INNHotelsGroup	0.868091	15.803	0.800000	0.004	0.300	15.503	15.807
Indian_pines	0.932750	11.476	0.799978	0.007	0.985	10.491	11.483
JapaneseVowels	0.994982	2.168	0.799920	0.003	0.077	2.091	2.171
KDDCup09_upselling	0.783626	1.797	0.799922	0.003	0.138	1.659	1.800
MIC	0.906061	1.068	0.799879	0.003	0.157	0.911	1.071
MagicTelescope	0.878286	4.827	0.800000	0.003	0.111	4.716	4.829
Marketing_Campaign	0.886161	0.512	0.800000	0.003	0.051	0.461	0.515
Mobile_Price_Classification	0.970000	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.831140	0.293	0.799824	0.002	0.019	0.274	0.295
PhishingWebsites	0.968792	3.225	0.800000	0.003	0.159	3.066	3.229
PieChart3	0.870370	0.354	0.799443	0.002	0.055	0.300	0.356
Pima_Indians_Diabetes_Database	0.753247	0.141	0.799479	0.002	0.013	0.127	0.143
PizzaCutter3	0.889952	0.348	0.799617	0.002	0.052	0.296	0.350
Pumpkin_Seeds	0.880000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.872038	0.374	0.799810	0.002	0.059	0.314	0.376
SDSS17	0.972400	98.726	0.800000	0.005	0.671	98.055	98.732
Satellite	0.993137	1.489	0.800000	0.003	0.111	1.379	1.492
Telecom_Churn_Dataset	0.953523	0.659	0.799880	0.002	0.042	0.617	0.662
UJI_Pen_Characters	0.509158	2.744	0.799853	0.003	0.122	2.623	2.747
Water_Quality_and_Potability	0.647866	0.495	0.799756	0.003	0.024	0.471	0.497
Wilt	0.991710	0.482	0.799834	0.004	0.020	0.462	0.486
abalone	0.636364	0.637	0.799856	0.002	0.026	0.611	0.639
ada	0.853012	1.390	0.799855	0.003	0.108	1.282	1.393
ada_agnostic	0.835706	1.532	0.799868	0.003	0.109	1.423	1.534
ada_prior	0.833520	0.827	0.799955	0.003	0.041	0.786	0.829
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.261	0.800000	0.002	0.017	0.244	0.263
allbp	0.976159	0.922	0.799841	0.002	0.059	0.863	0.924
