dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.405405	2.268	0.799845	0.003	0.210	2.059	2.272
Amazon_employee_access	0.942173	10.234	0.799994	0.004	0.135	10.099	10.238
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.022	0.799980	0.002	0.044	0.978	1.025
BNG(breast-w)	0.986157	16.781	0.799980	0.004	0.239	16.541	16.785
BNG(cmc)	0.578933	31.692	0.799986	0.005	0.300	31.392	31.697
BNG(tic-tac-toe)	0.796673	16.495	0.799980	0.004	0.237	16.258	16.499
Bank_Customer_Churn_Dataset	0.869500	1.978	0.800000	0.003	0.067	1.911	1.981
Basketball_c	0.708955	0.260	0.800000	0.002	0.046	0.214	0.262
Cardiovascular-Disease-dataset	0.730500	50.698	0.800000	0.006	0.424	50.274	50.704
Click_prediction_small	0.831915	5.883	0.799990	0.003	0.075	5.808	5.886
Credit_c	0.704797	41.701	0.801311	0.006	0.790	40.911	41.707
Customer_Personality_Analysis	0.890625	0.489	0.800000	0.002	0.046	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.753247	0.260	0.799305	0.002	0.030	0.231	0.263
E-CommereShippingData	0.674545	2.121	0.799982	0.003	0.063	2.058	2.124
Employee	0.860365	0.703	0.799914	0.003	0.025	0.678	0.705
FICO-HELOC-cleaned	0.739241	2.554	0.799919	0.004	0.129	2.425	2.558
Firm-Teacher_Clave-Direction_Classification	0.737500	2.384	0.800000	0.003	0.099	2.286	2.387
Fitness_Club_c	0.791946	0.182	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.333	0.800000	0.003	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.602105	0.837	0.799831	0.002	0.035	0.801	0.839
GesturePhaseSegmentationProcessed	0.662785	2.967	0.799959	0.003	0.165	2.802	2.971
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.814	0.797432	0.003	0.058	1.756	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.406	0.800000	0.002	0.051	0.355	0.409
INNHotelsGroup	0.863680	15.856	0.800000	0.004	0.300	15.556	15.860
Indian_pines	0.926189	11.515	0.799978	0.008	0.976	10.539	11.523
JapaneseVowels	0.995986	2.166	0.799920	0.003	0.080	2.085	2.169
KDDCup09_upselling	0.790448	1.798	0.799922	0.003	0.144	1.654	1.802
MIC	0.903030	1.074	0.799879	0.003	0.162	0.912	1.077
MagicTelescope	0.879863	4.728	0.800000	0.003	0.108	4.619	4.731
Marketing_Campaign	0.892857	0.509	0.800000	0.003	0.049	0.461	0.512
Mobile_Price_Classification	0.962500	0.413	0.800000	0.003	0.039	0.374	0.415
National_Health_and_Nutrition_Health_Survey	0.837719	0.296	0.799824	0.003	0.018	0.278	0.299
PhishingWebsites	0.970149	3.197	0.800000	0.004	0.145	3.052	3.201
PieChart3	0.875000	0.358	0.799443	0.002	0.056	0.302	0.360
Pima_Indians_Diabetes_Database	0.746753	0.144	0.799479	0.002	0.015	0.130	0.147
PizzaCutter3	0.885167	0.351	0.799617	0.003	0.054	0.297	0.353
Pumpkin_Seeds	0.882000	0.399	0.800000	0.002	0.026	0.373	0.402
QSAR_biodegradation	0.886256	0.377	0.799810	0.002	0.061	0.316	0.379
SDSS17	0.972350	97.067	0.800000	0.006	0.682	96.385	97.073
Satellite	0.993137	1.485	0.800000	0.005	0.106	1.379	1.489
Telecom_Churn_Dataset	0.952024	0.655	0.799880	0.004	0.040	0.614	0.659
UJI_Pen_Characters	0.483516	2.580	0.799853	0.002	0.120	2.460	2.582
Water_Quality_and_Potability	0.644817	0.496	0.799756	0.002	0.023	0.473	0.498
Wilt	0.990674	0.483	0.799834	0.003	0.019	0.464	0.486
abalone	0.636364	0.642	0.799856	0.002	0.027	0.615	0.645
ada	0.850602	1.381	0.799855	0.003	0.102	1.278	1.383
ada_agnostic	0.835706	1.532	0.799868	0.003	0.106	1.426	1.535
ada_prior	0.837989	0.821	0.799955	0.003	0.038	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.254	0.800000	0.003	0.017	0.238	0.257
allbp	0.974834	0.916	0.799841	0.003	0.058	0.858	0.918
allrep	0.972185	0.916	0.799841	0.003	0.058	0.859	0.919
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.095	0.365	0.463
artificial-characters	0.697652	1.893	0.799961	0.003	0.047	1.845	1.895
autoUniv-au4-2500	0.454000	1.524	0.800000	0.003	0.190	1.334	1.527
autoUniv-au7-1100	0.381818	0.202	0.800000	0.002	0.020	0.182	0.204
bank	0.900918	22.907	0.799982	0.004	0.378	22.530	22.912
banknote_authentication	0.545455	0.098	0.799563	0.003	0.009	0.088	0.100
baseball	0.944030	0.266	0.800000	0.002	0.028	0.238	0.268
car-evaluation	0.921965	0.366	0.799769	0.003	0.036	0.330	0.369
churn	0.945000	1.073	0.800000	0.003	0.062	1.011	1.076
cmc	0.596610	0.237	0.799728	0.002	0.018	0.220	0.240
company_bankruptcy_prediction	0.975073	3.950	0.799971	0.004	0.318	3.632	3.954
contraceptive_method_choice	0.616949	0.230	0.799728	0.003	0.017	0.214	0.233
credit	0.774454	3.943	0.799988	0.003	0.093	3.850	3.946
default_of_credit_card_clients	0.827000	12.321	0.800000	0.004	0.382	11.939	12.325
delta_ailerons	0.947405	0.761	0.799972	0.002	0.025	0.736	0.764
dis	0.986755	0.924	0.799841	0.003	0.059	0.865	0.926
dna	0.952978	3.260	0.799749	0.004	0.361	2.899	3.264
drug_consumption	0.403183	0.309	0.799894	0.002	0.023	0.286	0.311
dry_bean_dataset	0.929857	3.334	0.799941	0.003	0.123	3.211	3.337
eeg-eye-state	0.961282	3.693	0.800000	0.004	0.119	3.574	3.697
electricity	0.834933	21.490	0.799987	0.004	0.253	21.237	21.495
estimation_of_obesity_levels	0.976359	0.400	0.799621	0.002	0.030	0.370	0.403
eye_movements	0.604205	3.021	0.799927	0.004	0.165	2.856	3.024
eye_movements_bin	0.591327	1.752	0.799947	0.003	0.092	1.660	1.755
first-order-theorem-proving	0.624183	2.217	0.799935	0.003	0.165	2.052	2.220
gas-drift	0.994968	11.184	0.800000	0.007	1.007	10.177	11.191
gina_agnostic	0.821326	23.158	0.799885	0.011	2.281	20.877	23.170
golf_play_dataset_extended	0.926941	0.191	0.800000	0.002	0.016	0.176	0.194
heloc	0.723500	2.539	0.800000	0.003	0.113	2.426	2.543
house_16H	0.883617	3.289	0.799970	0.003	0.120	3.169	3.292
htru	0.979609	4.247	0.799978	0.003	0.079	4.168	4.249
ibm-employee-performance	0.996599	0.401	0.800000	0.002	0.051	0.350	0.403
in_vehicle_coupon_recommendation	0.709182	3.042	0.800729	0.003	0.130	2.912	3.045
internet_firewall	0.801633	42.171	0.799991	0.004	0.167	42.005	42.175
jm1	0.816261	2.673	0.800000	0.003	0.119	2.554	2.676
jungle_chess_2pcs_raw_endgame_complete	0.859661	20.858	0.799996	0.004	0.184	20.674	20.861
kdd_ipums_la_97-small	0.871869	1.109	0.799923	0.004	0.062	1.047	1.113
kr-vs-k	0.626871	30.309	0.799971	0.004	0.138	30.171	30.313
kropt	0.628475	26.848	0.799971	0.003	0.115	26.734	26.852
led24	0.735938	0.721	0.800000	0.003	0.055	0.666	0.723
led7	0.740625	0.450	0.800000	0.003	0.019	0.431	0.453
letter	0.975500	18.053	0.800000	0.004	0.177	17.877	18.057
mammography	0.988377	1.531	0.799964	0.003	0.042	1.489	1.534
maternal_health_risk	0.842365	0.163	0.799803	0.002	0.011	0.152	0.166
mfeat-factors	0.972500	2.505	0.800000	0.004	0.364	2.141	2.508
mfeat-fourier	0.895000	0.987	0.800000	0.004	0.133	0.854	0.991
mfeat-karhunen	0.972500	0.862	0.800000	0.003	0.110	0.752	0.864
mfeat-morphological	0.757500	0.267	0.800000	0.003	0.015	0.251	0.269
mfeat-pixel	0.965000	2.801	0.800000	0.004	0.411	2.391	2.805
mfeat-zernike	0.812500	0.698	0.800000	0.003	0.090	0.609	0.701
mice_protein_expression	1.000000	0.584	0.800000	0.003	0.105	0.479	0.587
microaggregation2	0.624000	6.234	0.800000	0.004	0.186	6.048	6.238
mobile_c36_oversampling	0.973435	20.434	0.800000	0.003	0.198	20.236	20.437
mozilla4	0.930524	1.600	0.800000	0.003	0.046	1.554	1.603
naticusdroid+android+permissions+dataset	0.965911	20.255	0.799980	0.009	0.809	19.446	20.264
national-longitudinal-survey-binary	0.992872	0.937	0.799918	0.003	0.048	0.889	0.940
okcupid_stem	0.735195	8.838	0.799977	0.004	0.176	8.662	8.842
one-hundred-plants-margin	0.850000	4.143	0.800000	0.003	0.114	4.029	4.145
one-hundred-plants-shape	0.737500	4.136	0.800000	0.003	0.112	4.024	4.139
one-hundred-plants-texture	0.909375	4.263	0.799875	0.003	0.109	4.154	4.266
optdigits	0.991103	2.342	0.800000	0.004	0.184	2.158	2.346
ozone-level-8hr	0.954635	1.174	0.799921	0.006	0.134	1.039	1.180
page-blocks	0.976256	0.915	0.799927	0.003	0.037	0.877	0.917
pendigits	0.994998	2.463	0.799945	0.003	0.105	2.358	2.466
phoneme	0.888067	0.530	0.799963	0.005	0.023	0.507	0.535
pol	0.978681	2.754	0.799940	0.003	0.117	2.636	2.757
predict_students_dropout_and_academic_success	0.775141	1.219	0.799955	0.003	0.082	1.137	1.222
