dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.484	0.799845	0.003	0.206	2.278	2.487
Amazon_employee_access	0.942173	10.129	0.799994	0.004	0.140	9.989	10.132
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.012	0.799980	0.002	0.031	0.980	1.014
BNG(breast-w)	0.986157	16.785	0.799980	0.004	0.238	16.547	16.790
BNG(cmc)	0.575859	31.903	0.799986	0.005	0.338	31.565	31.908
BNG(tic-tac-toe)	0.788545	16.841	0.799980	0.004	0.237	16.604	16.846
Bank_Customer_Churn_Dataset	0.869500	1.994	0.800000	0.003	0.079	1.915	1.998
Basketball_c	0.705224	0.255	0.800000	0.005	0.044	0.211	0.260
Cardiovascular-Disease-dataset	0.730571	49.337	0.800000	0.005	0.394	48.943	49.342
Click_prediction_small	0.831539	6.012	0.799990	0.003	0.075	5.937	6.015
Credit_c	0.706286	41.353	0.801311	0.006	0.792	40.561	41.360
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.008	0.046	0.446	0.499
Diabetic_Retinopathy_Debrecen	0.774892	0.263	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.673636	2.123	0.799982	0.003	0.061	2.062	2.125
Employee	0.858217	0.705	0.799914	0.003	0.025	0.681	0.708
FICO-HELOC-cleaned	0.739747	2.553	0.799919	0.004	0.124	2.429	2.557
Firm-Teacher_Clave-Direction_Classification	0.756944	2.403	0.800000	0.003	0.100	2.304	2.406
Fitness_Club_c	0.802013	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.334	0.800000	0.002	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.598947	0.841	0.799831	0.002	0.036	0.805	0.844
GesturePhaseSegmentationProcessed	0.646582	2.975	0.799959	0.003	0.167	2.808	2.978
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	1.815	0.797432	0.003	0.059	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.405	0.800000	0.004	0.051	0.355	0.409
INNHotelsGroup	0.865059	15.859	0.800000	0.004	0.301	15.558	15.863
Indian_pines	0.922362	11.387	0.799978	0.008	0.991	10.396	11.395
JapaneseVowels	0.994481	2.172	0.799920	0.003	0.079	2.093	2.175
KDDCup09_upselling	0.786550	1.798	0.799922	0.003	0.142	1.656	1.801
MIC	0.903030	1.068	0.799879	0.003	0.157	0.911	1.071
MagicTelescope	0.878549	4.807	0.800000	0.003	0.110	4.697	4.810
Marketing_Campaign	0.892857	0.509	0.800000	0.003	0.049	0.461	0.512
Mobile_Price_Classification	0.962500	0.414	0.800000	0.002	0.038	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.831140	0.292	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.969697	3.199	0.800000	0.004	0.146	3.053	3.203
PieChart3	0.875000	0.354	0.799443	0.002	0.055	0.299	0.357
Pima_Indians_Diabetes_Database	0.746753	0.141	0.799479	0.002	0.013	0.128	0.143
PizzaCutter3	0.889952	0.348	0.799617	0.002	0.053	0.295	0.350
Pumpkin_Seeds	0.880000	0.398	0.800000	0.002	0.025	0.373	0.401
QSAR_biodegradation	0.876777	0.375	0.799810	0.003	0.059	0.315	0.377
SDSS17	0.972500	98.621	0.800000	0.006	0.671	97.950	98.627
Satellite	0.993137	1.481	0.800000	0.004	0.105	1.376	1.485
Telecom_Churn_Dataset	0.947526	0.658	0.799880	0.002	0.042	0.616	0.661
UJI_Pen_Characters	0.501832	2.731	0.799853	0.006	0.121	2.610	2.736
Water_Quality_and_Potability	0.646341	0.495	0.799756	0.002	0.023	0.472	0.498
Wilt	0.990674	0.482	0.799834	0.005	0.019	0.462	0.486
abalone	0.642344	0.645	0.799856	0.003	0.027	0.618	0.647
ada	0.854217	1.385	0.799855	0.003	0.103	1.281	1.388
ada_agnostic	0.832421	1.540	0.799868	0.004	0.108	1.432	1.543
ada_prior	0.837989	0.825	0.799955	0.003	0.039	0.786	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.972185	0.922	0.799841	0.003	0.059	0.863	0.925
allrep	0.976159	0.923	0.799841	0.003	0.059	0.863	0.925
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.096	0.364	0.462
artificial-characters	0.699119	1.906	0.799961	0.003	0.047	1.858	1.909
autoUniv-au4-2500	0.492000	1.524	0.800000	0.006	0.192	1.332	1.530
autoUniv-au7-1100	0.372727	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.900476	23.335	0.799982	0.004	0.378	22.956	23.339
banknote_authentication	0.549091	0.099	0.799563	0.003	0.010	0.088	0.101
baseball	0.940299	0.271	0.800000	0.002	0.029	0.242	0.274
car-evaluation	0.855491	0.370	0.799769	0.003	0.037	0.334	0.373
churn	0.946000	1.081	0.800000	0.003	0.062	1.018	1.083
cmc	0.603390	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.971408	3.952	0.799971	0.004	0.320	3.632	3.956
contraceptive_method_choice	0.630508	0.236	0.799728	0.003	0.017	0.219	0.239
credit	0.772659	3.983	0.799988	0.003	0.093	3.891	3.987
default_of_credit_card_clients	0.825167	12.214	0.800000	0.004	0.384	11.830	12.218
delta_ailerons	0.948107	0.766	0.799972	0.003	0.026	0.740	0.769
dis	0.986755	0.926	0.799841	0.003	0.062	0.864	0.928
dna	0.945141	3.270	0.799749	0.004	0.361	2.909	3.275
drug_consumption	0.403183	0.313	0.799894	0.003	0.023	0.289	0.315
dry_bean_dataset	0.926919	3.367	0.799941	0.003	0.130	3.237	3.370
eeg-eye-state	0.959279	3.684	0.800000	0.004	0.120	3.564	3.688
electricity	0.833940	21.749	0.799987	0.004	0.254	21.495	21.754
estimation_of_obesity_levels	0.978723	0.400	0.799621	0.002	0.031	0.369	0.402
eye_movements	0.591408	3.047	0.799927	0.004	0.174	2.873	3.050
eye_movements_bin	0.578844	1.759	0.799947	0.003	0.094	1.664	1.762
first-order-theorem-proving	0.618464	2.225	0.799935	0.004	0.164	2.060	2.228
gas-drift	0.995327	11.298	0.800000	0.007	1.091	10.207	11.306
gina_agnostic	0.853026	23.136	0.799885	0.011	2.272	20.864	23.147
golf_play_dataset_extended	0.936073	0.196	0.800000	0.003	0.016	0.179	0.198
heloc	0.723500	2.538	0.800000	0.003	0.116	2.423	2.542
house_16H	0.883247	3.279	0.799970	0.003	0.119	3.160	3.283
htru	0.979050	4.229	0.799978	0.003	0.082	4.147	4.232
ibm-employee-performance	0.982993	0.407	0.800000	0.003	0.052	0.355	0.410
in_vehicle_coupon_recommendation	0.736186	3.030	0.800729	0.003	0.132	2.898	3.033
internet_firewall	0.917067	42.082	0.799991	0.004	0.171	41.912	42.087
jm1	0.813964	2.677	0.800000	0.003	0.117	2.560	2.681
jungle_chess_2pcs_raw_endgame_complete	0.857764	20.926	0.799996	0.004	0.184	20.742	20.930
kdd_ipums_la_97-small	0.879576	1.109	0.799923	0.003	0.061	1.048	1.112
kr-vs-k	0.616001	28.856	0.799971	0.003	0.138	28.718	28.859
kropt	0.620456	28.560	0.799971	0.004	0.116	28.444	28.564
led24	0.734375	0.719	0.800000	0.003	0.056	0.664	0.722
led7	0.739062	0.450	0.800000	0.002	0.019	0.430	0.452
letter	0.977500	18.188	0.800000	0.004	0.178	18.010	18.192
mammography	0.988824	1.546	0.799964	0.003	0.043	1.503	1.549
maternal_health_risk	0.832512	0.164	0.799803	0.002	0.012	0.152	0.166
mfeat-factors	0.975000	2.506	0.800000	0.004	0.362	2.144	2.510
mfeat-fourier	0.890000	0.989	0.800000	0.007	0.132	0.857	0.996
mfeat-karhunen	0.962500	0.867	0.800000	0.003	0.110	0.757	0.870
mfeat-morphological	0.762500	0.272	0.800000	0.003	0.016	0.256	0.275
mfeat-pixel	0.970000	2.813	0.800000	0.004	0.410	2.403	2.817
mfeat-zernike	0.815000	0.696	0.800000	0.003	0.089	0.607	0.699
mice_protein_expression	1.000000	0.582	0.800000	0.003	0.106	0.476	0.585
microaggregation2	0.626000	6.219	0.800000	0.004	0.186	6.033	6.224
mobile_c36_oversampling	0.972759	20.658	0.800000	0.004	0.199	20.459	20.662
mozilla4	0.930203	1.603	0.800000	0.003	0.045	1.558	1.606
naticusdroid+android+permissions+dataset	0.968468	20.231	0.799980	0.009	0.820	19.411	20.240
national-longitudinal-survey-binary	0.992872	0.933	0.799918	0.003	0.048	0.884	0.935
okcupid_stem	0.735945	9.031	0.799977	0.004	0.175	8.856	9.035
one-hundred-plants-margin	0.843750	3.940	0.800000	0.003	0.114	3.826	3.943
one-hundred-plants-shape	0.762500	3.933	0.800000	0.003	0.115	3.818	3.935
one-hundred-plants-texture	0.890625	4.463	0.799875	0.003	0.112	4.351	4.466
optdigits	0.988434	2.362	0.800000	0.004	0.198	2.165	2.366
ozone-level-8hr	0.954635	1.168	0.799921	0.003	0.135	1.033	1.171
page-blocks	0.976256	0.909	0.799927	0.002	0.035	0.875	0.912
pendigits	0.995907	2.447	0.799945	0.003	0.104	2.343	2.450
phoneme	0.886216	0.532	0.799963	0.003	0.024	0.508	0.534
pol	0.982152	2.736	0.799940	0.006	0.109	2.627	2.742
predict_students_dropout_and_academic_success	0.778531	1.228	0.799955	0.003	0.087	1.140	1.231
qsar	0.919431	0.371	0.800000	0.003	0.059	0.312	0.374
rice_cammeo_and_osmancik	0.931759	0.524	0.800000	0.002	0.021	0.503	0.527
ringnorm	0.977027	1.680	0.800000	0.003	0.081	1.598	1.682
satimage	0.923017	1.911	0.800000	0.004	0.139	1.773	1.915
segment	0.941558	0.429	0.800000	0.002	0.035	0.394	0.431
seismic+bumps	0.934236	0.473	0.799923	0.003	0.034	0.439	0.475
shuttle	0.999483	34.787	0.800000	0.005	0.314	34.473	34.792
spambase	0.946797	1.752	0.799826	0.003	0.135	1.617	1.755
splice	0.885580	1.316	0.800000	0.003	0.134	1.182	1.319
sports_articles_for_objectivity_analysis	0.860000	0.450	0.800000	0.003	0.089	0.360	0.453
statlog	0.745000	0.232	0.800000	0.002	0.030	0.201	0.234
steel_plates_faults	0.778920	0.479	0.799588	0.003	0.051	0.428	0.481
sylvine	0.936585	1.108	0.799961	0.003	0.064	1.044	1.111
taiwanese_bankruptcy_prediction	0.970674	3.955	0.799971	0.004	0.327	3.628	3.959
telco-customer-churn	0.799858	1.529	0.799943	0.003	0.074	1.454	1.532
texture	0.999091	6.057	0.800000	0.003	0.136	5.921	6.060
thyroid	0.986806	1.654	0.800000	0.003	0.068	1.586	1.657
thyroid-ann	0.988079	0.809	0.799841	0.003	0.046	0.763	0.812
thyroid-dis	0.687500	0.652	0.800000	0.003	0.050	0.602	0.655
turiye_student_evaluation	0.488832	1.595	0.800000	0.003	0.105	1.490	1.598
twonorm	0.978378	1.699	0.800000	0.003	0.087	1.612	1.702
vehicle	0.876471	0.203	0.799054	0.005	0.027	0.176	0.208
wall-robot-navigation	0.967949	1.265	0.799853	0.003	0.078	1.186	1.267
water_quality	0.901875	1.688	0.799900	0.003	0.064	1.624	1.691
waveform-5000	0.866000	1.561	0.800000	0.003	0.122	1.439	1.564
waveform_database_generator_version_1	0.867000	1.105	0.800000	0.003	0.064	1.041	1.108
website_phishing	0.918819	0.223	0.799704	0.003	0.018	0.205	0.226
wine-quality-red	0.575000	0.217	0.799875	0.002	0.010	0.207	0.220
wine-quality-white	0.624490	0.820	0.799918	0.003	0.037	0.783	0.823
yeast	0.616162	0.222	0.799865	0.002	0.016	0.206	0.224
