dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	5.931	0.799845
Amazon_employee_access	0.942173	12.447	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	4.321	0.799980
BNG(breast-w)	0.985014	19.037	0.799980
BNG(cmc)	0.566998	34.920	0.799986
BNG(tic-tac-toe)	0.770765	20.119	0.799980
Bank_Customer_Churn_Dataset	0.861000	5.520	0.800000
Basketball_c	0.686567	3.597	0.800000
Cardiovascular-Disease-dataset	0.729857	49.866	0.800000
Click_prediction_small	0.831539	6.427	0.799990
Credit_c	0.696691	42.301	0.801311
Customer_Personality_Analysis	0.888393	0.959	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.720	0.799305
E-CommereShippingData	0.660000	2.587	0.799982
Employee	0.849624	1.167	0.799914
FICO-HELOC-cleaned	0.735696	3.104	0.799919
Firm-Teacher_Clave-Direction_Classification	0.643981	2.740	0.800000
Fitness_Club_c	0.798658	0.533	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.613	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.596875	0.633	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.176	0.799831
GesturePhaseSegmentationProcessed	0.600506	3.304	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.180	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.710	0.800000
INNHotelsGroup	0.858029	16.048	0.800000
Indian_pines	0.916894	12.019	0.799978
JapaneseVowels	0.991972	2.504	0.799920
KDDCup09_upselling	0.747563	2.072	0.799922
MIC	0.909091	1.382	0.799879
MagicTelescope	0.874080	5.126	0.800000
Marketing_Campaign	0.895089	0.788	0.800000
Mobile_Price_Classification	0.927500	0.692	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.568	0.799824
PhishingWebsites	0.957938	3.554	0.800000
PieChart3	0.870370	0.635	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.422	0.799479
PizzaCutter3	0.880383	0.645	0.799616
Pumpkin_Seeds	0.876000	0.749	0.800000
QSAR_biodegradation	0.886256	0.646	0.799810
SDSS17	0.969400	98.406	0.800000
Satellite	0.991176	1.764	0.800000
Telecom_Churn_Dataset	0.926537	0.953	0.799880
UJI_Pen_Characters	0.446886	2.927	0.799853
Water_Quality_and_Potability	0.631098	0.755	0.799756
Wilt	0.990674	0.773	0.799834
abalone	0.633971	0.899	0.799856
ada	0.845783	1.664	0.799855
ada_agnostic	0.824754	1.801	0.799868
ada_prior	0.840223	1.093	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.519	0.800000
allbp	0.974834	1.232	0.799841
allrep	0.972185	1.253	0.799841
analcatdata_authorship	0.976331	0.734	0.799049
artificial-characters	0.677593	2.161	0.799961
autoUniv-au4-2500	0.488000	1.946	0.800000
autoUniv-au7-1100	0.359091	0.686	0.800000
bank	0.894615	23.531	0.799982
banknote_authentication	0.563636	0.358	0.799563
baseball	0.955224	0.551	0.800000
car-evaluation	0.794798	0.668	0.799769
churn	0.936000	1.356	0.800000
cmc	0.589831	0.512	0.799728
company_bankruptcy_prediction	0.971408	4.266	0.799971
contraceptive_method_choice	0.600000	0.641	0.799728
credit	0.775052	4.355	0.799988
default_of_credit_card_clients	0.823000	12.650	0.800000
delta_ailerons	0.946704	1.064	0.799972
dis	0.984106	1.202	0.799841
dna	0.921630	3.544	0.799749
drug_consumption	0.403183	0.579	0.799894
dry_bean_dataset	0.928388	3.670	0.799941
eeg-eye-state	0.934579	4.024	0.800000
electricity	0.803597	21.733	0.799987
estimation_of_obesity_levels	0.981087	0.766	0.799621
eye_movements	0.569927	3.417	0.799927
eye_movements_bin	0.584757	2.090	0.799947
first-order-theorem-proving	0.607843	2.596	0.799935
gas-drift	0.994608	11.499	0.800000
gina_agnostic	0.710375	23.025	0.799885
golf_play_dataset_extended	0.917808	0.508	0.800000
heloc	0.715000	2.807	0.800000
house_16H	0.879540	3.791	0.799970
htru	0.979609	4.570	0.799978
ibm-employee-performance	0.986395	0.853	0.800000
in_vehicle_coupon_recommendation	0.668467	3.358	0.800729
internet_firewall	0.803159	41.858	0.799991
jm1	0.815802	2.956	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.772311	21.244	0.799996
kdd_ipums_la_97-small	0.846821	1.387	0.799923
kr-vs-k	0.557199	29.787	0.799971
kropt	0.559872	27.322	0.799971
led24	0.707812	1.061	0.800000
led7	0.735938	0.770	0.800000
letter	0.959250	18.723	0.800000
mammography	0.987930	1.789	0.799964
maternal_health_risk	0.753695	0.456	0.799803
mfeat-factors	0.970000	2.812	0.800000
mfeat-fourier	0.890000	1.280	0.800000
mfeat-karhunen	0.965000	1.252	0.800000
mfeat-morphological	0.760000	0.579	0.800000
mfeat-pixel	0.955000	3.095	0.800000
mfeat-zernike	0.810000	0.953	0.800000
mice_protein_expression	1.000000	0.938	0.800000
microaggregation2	0.614250	6.502	0.800000
mobile_c36_oversampling	0.959815	20.572	0.800000
mozilla4	0.921197	1.880	0.800000
naticusdroid+android+permissions+dataset	0.948014	20.553	0.799980
national-longitudinal-survey-binary	0.987780	1.268	0.799919
okcupid_stem	0.733321	9.331	0.799978
one-hundred-plants-margin	0.778125	4.520	0.800000
one-hundred-plants-shape	0.750000	4.731	0.800000
one-hundred-plants-texture	0.843750	5.005	0.799875
optdigits	0.990214	2.609	0.800000
ozone-level-8hr	0.948718	1.486	0.799921
page-blocks	0.975342	1.194	0.799927
pendigits	0.995907	2.822	0.799945
phoneme	0.865865	0.843	0.799963
pol	0.967278	2.977	0.799940
predict_students_dropout_and_academic_success	0.777401	1.496	0.799955
qsar	0.895735	0.669	0.800000
rice_cammeo_and_osmancik	0.927822	0.783	0.800000
ringnorm	0.977027	2.012	0.800000
satimage	0.919907	2.191	0.800000
segment	0.932900	0.738	0.800000
seismic+bumps	0.932302	0.995	0.799923
shuttle	0.999483	34.252	0.800000
spambase	0.942454	2.034	0.799826
splice	0.887147	1.604	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.708	0.800000
statlog	0.710000	0.552	0.800000
steel_plates_faults	0.768638	0.753	0.799588
sylvine	0.940488	1.380	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.380	0.799971
telco-customer-churn	0.797729	1.805	0.799943
texture	0.999091	6.517	0.800000
thyroid	0.989583	2.053	0.800000
thyroid-ann	0.984106	1.083	0.799841
thyroid-dis	0.687500	0.971	0.800000
turiye_student_evaluation	0.492268	1.881	0.800000
twonorm	0.981081	1.974	0.800000
vehicle	0.858824	0.526	0.799054
wall-robot-navigation	0.963370	1.529	0.799853
water_quality	0.904375	1.945	0.799900
waveform-5000	0.862000	1.845	0.800000
waveform_database_generator_version_1	0.866000	1.369	0.800000
website_phishing	0.922509	0.532	0.799704
wine-quality-red	0.581250	0.505	0.799875
wine-quality-white	0.621429	1.129	0.799918
yeast	0.622896	0.540	0.799865
