dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.445	0.799845	0.003	0.204	2.241	2.448
Amazon_employee_access	0.942173	10.031	0.799994	0.004	0.143	9.888	10.035
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.032	0.799980	0.002	0.045	0.987	1.034
BNG(breast-w)	0.985014	16.558	0.799980	0.005	0.237	16.321	16.563
BNG(cmc)	0.574593	30.946	0.799986	0.004	0.306	30.640	30.950
BNG(tic-tac-toe)	0.787021	16.740	0.799980	0.004	0.236	16.504	16.744
Bank_Customer_Churn_Dataset	0.862500	1.977	0.800000	0.003	0.069	1.908	1.979
Basketball_c	0.705224	0.242	0.800000	0.002	0.031	0.211	0.244
Cardiovascular-Disease-dataset	0.730214	50.244	0.800000	0.005	0.391	49.853	50.249
Click_prediction_small	0.832165	6.082	0.799990	0.003	0.080	6.002	6.085
Credit_c	0.696691	41.580	0.801311	0.006	0.785	40.795	41.585
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.045	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.748918	0.263	0.799305	0.002	0.029	0.233	0.265
E-CommereShippingData	0.657727	2.134	0.799982	0.002	0.062	2.071	2.136
Employee	0.854995	0.703	0.799914	0.002	0.025	0.678	0.705
FICO-HELOC-cleaned	0.740253	2.559	0.799919	0.003	0.128	2.431	2.561
Firm-Teacher_Clave-Direction_Classification	0.727315	2.431	0.800000	0.003	0.105	2.326	2.433
Fitness_Club_c	0.791946	0.182	0.799596	0.002	0.013	0.170	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.331	0.800000	0.002	0.033	0.298	0.333
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.628125	0.333	0.800000	0.002	0.035	0.298	0.335
Gender_Gap_in_Spanish_WP	0.593684	0.838	0.799831	0.002	0.035	0.803	0.841
GesturePhaseSegmentationProcessed	0.645570	3.001	0.799959	0.003	0.173	2.828	3.004
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.808	0.797432	0.009	0.060	1.748	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.405	0.800000	0.002	0.051	0.354	0.407
INNHotelsGroup	0.862578	15.873	0.800000	0.004	0.299	15.574	15.877
Indian_pines	0.917441	11.395	0.799978	0.008	0.983	10.412	11.403
JapaneseVowels	0.993477	2.197	0.799920	0.003	0.085	2.113	2.200
KDDCup09_upselling	0.790448	1.813	0.799922	0.004	0.149	1.663	1.816
MIC	0.909091	1.071	0.799879	0.003	0.157	0.914	1.073
MagicTelescope	0.878549	4.840	0.800000	0.003	0.119	4.721	4.843
Marketing_Campaign	0.890625	0.503	0.800000	0.002	0.048	0.455	0.505
Mobile_Price_Classification	0.935000	0.408	0.800000	0.002	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.002	0.018	0.273	0.294
PhishingWebsites	0.965626	3.179	0.800000	0.003	0.144	3.035	3.182
PieChart3	0.879630	0.352	0.799443	0.002	0.055	0.297	0.354
Pima_Indians_Diabetes_Database	0.753247	0.139	0.799479	0.002	0.013	0.126	0.141
PizzaCutter3	0.880383	0.346	0.799617	0.002	0.053	0.293	0.349
Pumpkin_Seeds	0.874000	0.395	0.800000	0.002	0.025	0.370	0.397
QSAR_biodegradation	0.867299	0.372	0.799810	0.002	0.060	0.312	0.374
SDSS17	0.971050	99.179	0.800000	0.005	0.671	98.507	99.184
Satellite	0.993137	1.476	0.800000	0.003	0.104	1.372	1.479
Telecom_Churn_Dataset	0.932534	0.659	0.799880	0.002	0.043	0.616	0.661
UJI_Pen_Characters	0.487179	2.784	0.799853	0.002	0.198	2.586	2.787
Water_Quality_and_Potability	0.643293	0.492	0.799756	0.002	0.023	0.469	0.494
Wilt	0.989637	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.625598	0.641	0.799856	0.002	0.027	0.613	0.643
ada	0.848193	1.380	0.799855	0.003	0.101	1.279	1.383
ada_agnostic	0.831325	1.536	0.799868	0.003	0.110	1.427	1.539
ada_prior	0.842458	0.821	0.799955	0.002	0.038	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.259	0.800000	0.003	0.017	0.242	0.262
allbp	0.976159	0.919	0.799841	0.003	0.061	0.858	0.923
allrep	0.970861	0.920	0.799841	0.003	0.059	0.861	0.922
analcatdata_authorship	0.988166	0.457	0.799049	0.002	0.095	0.363	0.460
