dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.401544	2.396	0.799845	0.003	0.226	2.171	2.399
Amazon_employee_access	0.942173	10.270	0.799994	0.004	0.138	10.132	10.274
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.012	0.799980	0.003	0.032	0.980	1.015
BNG(breast-w)	0.986538	16.450	0.799980	0.007	0.245	16.205	16.457
BNG(cmc)	0.576040	31.065	0.799986	0.005	0.306	30.758	31.070
BNG(tic-tac-toe)	0.785370	16.848	0.799980	0.004	0.241	16.608	16.853
Bank_Customer_Churn_Dataset	0.870000	1.994	0.800000	0.003	0.078	1.917	1.997
Basketball_c	0.708955	0.243	0.800000	0.003	0.032	0.211	0.246
Cardiovascular-Disease-dataset	0.731000	50.253	0.800000	0.005	0.390	49.863	50.258
Click_prediction_small	0.831915	6.006	0.799990	0.003	0.074	5.932	6.009
Credit_c	0.703226	42.017	0.801311	0.006	0.786	41.230	42.023
Customer_Personality_Analysis	0.890625	0.494	0.800000	0.003	0.047	0.447	0.497
Diabetic_Retinopathy_Debrecen	0.761905	0.264	0.799305	0.002	0.031	0.234	0.267
E-CommereShippingData	0.675000	2.158	0.799982	0.003	0.066	2.091	2.161
Employee	0.856069	0.709	0.799914	0.002	0.026	0.683	0.712
FICO-HELOC-cleaned	0.738734	2.579	0.799919	0.003	0.134	2.446	2.583
Firm-Teacher_Clave-Direction_Classification	0.792593	2.401	0.800000	0.003	0.097	2.304	2.403
Fitness_Club_c	0.798658	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.643750	0.337	0.800000	0.002	0.035	0.302	0.340
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.337	0.800000	0.003	0.037	0.300	0.340
Gender_Gap_in_Spanish_WP	0.597895	0.840	0.799831	0.003	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.659241	3.003	0.799959	0.003	0.177	2.826	3.006
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.814	0.797432	0.003	0.059	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.407	0.800000	0.002	0.051	0.357	0.410
INNHotelsGroup	0.865748	15.946	0.800000	0.004	0.299	15.646	15.950
Indian_pines	0.933297	11.473	0.799978	0.007	0.962	10.512	11.481
JapaneseVowels	0.994982	2.200	0.799920	0.003	0.085	2.114	2.203
KDDCup09_upselling	0.784600	1.814	0.799922	0.003	0.151	1.663	1.818
MIC	0.903030	1.072	0.799879	0.003	0.163	0.909	1.075
MagicTelescope	0.877234	4.742	0.800000	0.003	0.112	4.629	4.745
Marketing_Campaign	0.895089	0.510	0.800000	0.003	0.051	0.460	0.513
Mobile_Price_Classification	0.965000	0.415	0.800000	0.002	0.040	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.835526	0.293	0.799824	0.002	0.019	0.274	0.295
PhishingWebsites	0.967888	3.207	0.800000	0.004	0.148	3.059	3.210
PieChart3	0.875000	0.356	0.799443	0.002	0.056	0.300	0.359
Pima_Indians_Diabetes_Database	0.753247	0.139	0.799479	0.003	0.014	0.125	0.142
PizzaCutter3	0.880383	0.349	0.799617	0.002	0.054	0.295	0.352
Pumpkin_Seeds	0.878000	0.401	0.800000	0.002	0.027	0.375	0.404
QSAR_biodegradation	0.881517	0.376	0.799810	0.003	0.062	0.314	0.379
SDSS17	0.972450	100.428	0.800000	0.006	0.717	99.711	100.434
Satellite	0.993137	1.484	0.800000	0.004	0.109	1.376	1.488
Telecom_Churn_Dataset	0.949025	0.654	0.799880	0.002	0.042	0.613	0.657
UJI_Pen_Characters	0.472527	2.744	0.799853	0.003	0.122	2.622	2.746
Water_Quality_and_Potability	0.653963	0.494	0.799756	0.003	0.024	0.470	0.497
Wilt	0.990674	0.481	0.799834	0.005	0.019	0.462	0.486
abalone	0.635167	0.641	0.799856	0.003	0.027	0.614	0.644
ada	0.850602	1.382	0.799855	0.003	0.102	1.279	1.384
ada_agnostic	0.836802	1.536	0.799868	0.003	0.110	1.426	1.539
ada_prior	0.831285	0.822	0.799955	0.003	0.039	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.256	0.800000	0.002	0.017	0.239	0.258
allbp	0.976159	0.916	0.799841	0.002	0.058	0.859	0.919
allrep	0.972185	0.916	0.799841	0.003	0.059	0.857	0.919
analcatdata_authorship	0.988166	0.465	0.799049	0.003	0.101	0.364	0.468
artificial-characters	0.694716	1.908	0.799961	0.003	0.047	1.861	1.911
autoUniv-au4-2500	0.508000	1.521	0.800000	0.003	0.189	1.331	1.524
autoUniv-au7-1100	0.381818	0.205	0.800000	0.003	0.020	0.185	0.208
bank	0.898706	23.520	0.799982	0.004	0.379	23.141	23.524
banknote_authentication	0.541818	0.098	0.799563	0.002	0.010	0.088	0.100
baseball	0.951493	0.273	0.800000	0.002	0.028	0.245	0.275
car-evaluation	0.878613	0.368	0.799769	0.003	0.036	0.332	0.371
churn	0.943000	1.077	0.800000	0.003	0.063	1.014	1.080
cmc	0.596610	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.969941	3.952	0.799971	0.004	0.319	3.633	3.956
contraceptive_method_choice	0.620339	0.237	0.799728	0.003	0.018	0.219	0.239
credit	0.774454	3.993	0.799988	0.003	0.094	3.899	3.996
default_of_credit_card_clients	0.826000	12.212	0.800000	0.004	0.384	11.827	12.216
delta_ailerons	0.947405	0.765	0.799972	0.003	0.026	0.739	0.768
dis	0.986755	0.917	0.799841	0.003	0.058	0.859	0.920
dna	0.921630	3.281	0.799749	0.005	0.368	2.912	3.285
drug_consumption	0.403183	0.312	0.799894	0.003	0.024	0.288	0.315
dry_bean_dataset	0.928388	3.349	0.799941	0.003	0.125	3.224	3.353
eeg-eye-state	0.957610	3.698	0.800000	0.003	0.118	3.580	3.701
electricity	0.820920	21.491	0.799987	0.005	0.256	21.234	21.496
estimation_of_obesity_levels	0.981087	0.400	0.799621	0.002	0.031	0.369	0.402
eye_movements	0.585009	3.032	0.799927	0.004	0.167	2.864	3.035
eye_movements_bin	0.598555	1.751	0.799947	0.003	0.090	1.661	1.754
first-order-theorem-proving	0.626634	2.220	0.799935	0.003	0.166	2.055	2.224
gas-drift	0.994608	11.223	0.800000	0.008	1.013	10.210	11.231
gina_agnostic	0.842939	23.288	0.799885	0.012	2.288	21.000	23.300
golf_play_dataset_extended	0.922374	0.195	0.800000	0.002	0.016	0.179	0.197
heloc	0.719000	2.543	0.800000	0.003	0.119	2.424	2.547
house_16H	0.884359	3.281	0.799970	0.003	0.122	3.159	3.284
htru	0.980447	4.286	0.799978	0.003	0.081	4.205	4.290
ibm-employee-performance	1.000000	0.406	0.800000	0.003	0.052	0.354	0.408
in_vehicle_coupon_recommendation	0.691317	3.029	0.800729	0.003	0.131	2.898	3.032
internet_firewall	0.801480	42.298	0.799991	0.004	0.168	42.130	42.302
jm1	0.813964	2.707	0.800000	0.003	0.116	2.591	2.710
jungle_chess_2pcs_raw_endgame_complete	0.853414	20.535	0.799996	0.004	0.186	20.349	20.539
kdd_ipums_la_97-small	0.871869	1.110	0.799923	0.003	0.060	1.050	1.113
kr-vs-k	0.616001	28.055	0.799971	0.003	0.131	27.924	28.058
