dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	6.704	0.799845
Amazon_employee_access	0.942173	14.429	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.398	0.799980
BNG(breast-w)	0.985776	21.343	0.799980
BNG(cmc)	0.576040	35.955	0.799986
BNG(tic-tac-toe)	0.786386	21.006	0.799980
Bank_Customer_Churn_Dataset	0.863500	6.343	0.800000
Basketball_c	0.705224	4.779	0.800000
Cardiovascular-Disease-dataset	0.731714	49.604	0.800000
Click_prediction_small	0.831539	6.416	0.799990
Credit_c	0.704301	42.083	0.801311
Customer_Personality_Analysis	0.890625	0.939	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.687	0.799305
E-CommereShippingData	0.665909	2.611	0.799982
Employee	0.852846	1.127	0.799914
FICO-HELOC-cleaned	0.739747	3.064	0.799919
Firm-Teacher_Clave-Direction_Classification	0.700000	2.718	0.800000
Fitness_Club_c	0.791946	0.483	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.613	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.602	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.127	0.799831
GesturePhaseSegmentationProcessed	0.628861	3.303	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.114	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.707	0.800000
INNHotelsGroup	0.864232	16.076	0.800000
Indian_pines	0.926189	12.017	0.799978
JapaneseVowels	0.994481	2.478	0.799920
KDDCup09_upselling	0.791423	2.079	0.799922
MIC	0.893939	1.339	0.799879
MagicTelescope	0.875657	5.106	0.800000
Marketing_Campaign	0.895089	0.785	0.800000
Mobile_Price_Classification	0.960000	0.668	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.571	0.799824
PhishingWebsites	0.959747	3.522	0.800000
PieChart3	0.875000	0.644	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.427	0.799479
PizzaCutter3	0.880383	0.745	0.799616
Pumpkin_Seeds	0.878000	0.688	0.800000
QSAR_biodegradation	0.857820	0.655	0.799810
SDSS17	0.971950	98.028	0.800000
Satellite	0.993137	1.747	0.800000
Telecom_Churn_Dataset	0.938531	0.957	0.799880
UJI_Pen_Characters	0.465201	3.068	0.799853
Water_Quality_and_Potability	0.640244	0.759	0.799756
Wilt	0.990674	0.771	0.799834
abalone	0.629187	0.910	0.799856
ada	0.850602	1.650	0.799855
ada_agnostic	0.835706	1.857	0.799868
ada_prior	0.833520	1.093	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.519	0.800000
allbp	0.974834	1.241	0.799841
allrep	0.972185	1.191	0.799841
analcatdata_authorship	0.988166	0.718	0.799049
artificial-characters	0.694227	2.166	0.799961
autoUniv-au4-2500	0.508000	1.830	0.800000
autoUniv-au7-1100	0.372727	0.642	0.800000
bank	0.894062	23.481	0.799982
banknote_authentication	0.541818	0.362	0.799563
baseball	0.951493	0.534	0.800000
car-evaluation	0.797688	0.632	0.799769
churn	0.938000	1.342	0.800000
cmc	0.589831	0.502	0.799728
company_bankruptcy_prediction	0.969208	4.245	0.799971
contraceptive_method_choice	0.606780	0.601	0.799728
credit	0.778044	4.365	0.799988
default_of_credit_card_clients	0.821000	12.618	0.800000
delta_ailerons	0.948107	1.031	0.799972
dis	0.984106	1.190	0.799841
dna	0.937304	3.537	0.799749
drug_consumption	0.403183	0.565	0.799894
dry_bean_dataset	0.928021	3.682	0.799941
eeg-eye-state	0.958611	3.964	0.800000
electricity	0.814852	21.932	0.799987
estimation_of_obesity_levels	0.971631	0.751	0.799621
eye_movements	0.567642	3.381	0.799927
eye_movements_bin	0.595269	2.034	0.799947
first-order-theorem-proving	0.607026	2.591	0.799935
gas-drift	0.994968	11.512	0.800000
gina_agnostic	0.740634	23.166	0.799885
golf_play_dataset_extended	0.931507	0.462	0.800000
heloc	0.720000	2.846	0.800000
house_16H	0.885471	3.738	0.799970
htru	0.980726	4.566	0.799978
ibm-employee-performance	1.000000	0.797	0.800000
in_vehicle_coupon_recommendation	0.668052	3.324	0.800729
internet_firewall	0.802090	41.933	0.799991
jm1	0.817180	2.950	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.839915	21.014	0.799996
kdd_ipums_la_97-small	0.865125	1.419	0.799923
kr-vs-k	0.587669	29.281	0.799971
kropt	0.593550	29.471	0.799971
led24	0.734375	1.095	0.800000
led7	0.740625	0.726	0.800000
letter	0.963750	19.898	0.800000
mammography	0.987930	1.806	0.799964
maternal_health_risk	0.812808	0.439	0.799803
mfeat-factors	0.972500	2.811	0.800000
mfeat-fourier	0.885000	1.270	0.800000
mfeat-karhunen	0.970000	1.243	0.800000
mfeat-morphological	0.767500	0.698	0.800000
mfeat-pixel	0.970000	3.118	0.800000
mfeat-zernike	0.810000	0.967	0.800000
mice_protein_expression	1.000000	0.934	0.800000
microaggregation2	0.615750	6.473	0.800000
mobile_c36_oversampling	0.972952	20.806	0.800000
mozilla4	0.927308	1.872	0.800000
naticusdroid+android+permissions+dataset	0.964036	20.471	0.799980
national-longitudinal-survey-binary	0.990835	1.240	0.799919
okcupid_stem	0.732196	9.314	0.799978
one-hundred-plants-margin	0.815625	4.831	0.800000
one-hundred-plants-shape	0.746875	4.625	0.800000
one-hundred-plants-texture	0.859375	4.742	0.799875
optdigits	0.991103	2.661	0.800000
ozone-level-8hr	0.954635	1.448	0.799921
page-blocks	0.976256	1.210	0.799927
pendigits	0.995452	2.785	0.799945
phoneme	0.888992	0.841	0.799963
pol	0.971740	2.988	0.799940
predict_students_dropout_and_academic_success	0.769492	1.496	0.799955
qsar	0.895735	0.652	0.800000
rice_cammeo_and_osmancik	0.929134	0.822	0.800000
ringnorm	0.975676	1.959	0.800000
satimage	0.916019	2.185	0.800000
segment	0.932900	0.708	0.800000
seismic+bumps	0.934236	0.793	0.799923
shuttle	0.999224	34.702	0.800000
spambase	0.939197	2.030	0.799826
splice	0.899687	1.623	0.800000
sports_articles_for_objectivity_analysis	0.855000	0.744	0.800000
statlog	0.750000	0.498	0.800000
steel_plates_faults	0.796915	0.755	0.799588
sylvine	0.939512	1.383	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.443	0.799971
telco-customer-churn	0.800568	1.855	0.799943
texture	0.998182	6.459	0.800000
thyroid	0.988889	1.974	0.800000
thyroid-ann	0.986755	1.107	0.799841
thyroid-dis	0.691071	0.930	0.800000
turiye_student_evaluation	0.496564	1.877	0.800000
twonorm	0.979730	1.981	0.800000
vehicle	0.847059	0.501	0.799054
wall-robot-navigation	0.955128	1.539	0.799853
water_quality	0.907500	1.959	0.799900
waveform-5000	0.867000	1.848	0.800000
waveform_database_generator_version_1	0.865000	1.394	0.800000
website_phishing	0.911439	0.516	0.799704
wine-quality-red	0.571875	0.492	0.799875
wine-quality-white	0.615306	1.099	0.799918
yeast	0.602694	0.536	0.799865
