dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.405405	2.505	0.799845	0.003	0.222	2.283	2.508
Amazon_employee_access	0.942173	10.122	0.799994	0.004	0.139	9.983	10.126
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.019	0.799980	0.002	0.034	0.986	1.022
BNG(breast-w)	0.986792	16.773	0.799980	0.004	0.236	16.537	16.777
BNG(cmc)	0.578300	30.999	0.799986	0.005	0.309	30.690	31.004
BNG(tic-tac-toe)	0.795403	16.776	0.799980	0.004	0.237	16.539	16.780
Bank_Customer_Churn_Dataset	0.872000	1.994	0.800000	0.003	0.076	1.919	1.997
Basketball_c	0.708955	0.255	0.800000	0.002	0.043	0.212	0.257
Cardiovascular-Disease-dataset	0.732143	49.289	0.800000	0.006	0.396	48.892	49.294
Click_prediction_small	0.831539	6.015	0.799990	0.003	0.076	5.940	6.018
Credit_c	0.706369	41.716	0.801311	0.006	0.787	40.929	41.722
Customer_Personality_Analysis	0.895089	0.497	0.800000	0.002	0.047	0.450	0.500
Diabetic_Retinopathy_Debrecen	0.761905	0.266	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.671818	2.158	0.799982	0.003	0.067	2.091	2.161
Employee	0.856069	0.710	0.799914	0.003	0.026	0.684	0.713
FICO-HELOC-cleaned	0.741266	2.581	0.799919	0.003	0.135	2.446	2.584
Firm-Teacher_Clave-Direction_Classification	0.773148	2.413	0.800000	0.003	0.098	2.315	2.416
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.653125	0.337	0.800000	0.003	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.690625	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.600000	0.847	0.799831	0.003	0.036	0.811	0.850
GesturePhaseSegmentationProcessed	0.669873	3.002	0.799959	0.003	0.175	2.827	3.006
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.815	0.797432	0.003	0.061	1.754	1.818
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.413	0.800000	0.003	0.051	0.362	0.416
INNHotelsGroup	0.871950	15.877	0.800000	0.005	0.302	15.576	15.882
Indian_pines	0.934390	11.410	0.799978	0.009	0.994	10.416	11.418
JapaneseVowels	0.995484	2.196	0.799920	0.003	0.085	2.111	2.199
KDDCup09_upselling	0.791423	1.812	0.799922	0.003	0.149	1.663	1.815
MIC	0.909091	1.075	0.799879	0.003	0.163	0.912	1.078
MagicTelescope	0.879338	4.791	0.800000	0.004	0.108	4.682	4.795
Marketing_Campaign	0.899554	0.506	0.800000	0.002	0.048	0.458	0.508
